assay	analysis_source	contrast	feature_id	log2_fold_change	raw_p_value	BH_FDR	direction	nominal_discovery	FDR_significant	biologically_prioritized	experimentally_evaluated	candidate_highlight	candidate_highlight_reason	threshold_interpretation	mean_CPM_vehicle	mean_CPM_treatment	mean_log2_CPM_plus_1_vehicle	mean_log2_CPM_plus_1_treatment	V_A	V_B	V_C	IL4_A	IL4_B	IL4_C	label_for_plot
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-210-3p	0.440809948674012	0.148879323522862	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1339.76135274743	1786.99108429233	10.3610459576809	10.8018559063549	1055.4382344006	1268.1013376433	1695.7444861984	1723.5299747767	1930.1935495532	1707.2497285471	hsa-miR-210-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-744-3p	-0.1092107874996	0.903552437525732	0.955703376158495	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	2.04947547613333	2.50982084123333	1.56292118772934	1.45371040022974	1.5208043723	1.4476042667	3.1800177894	0	2.2978494638	5.2316130599	hsa-miR-744-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-374b-3p	-0.0300328209001997	0.908043226009299	0.95710064605853	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	26.5568326162667	26.4925085053333	4.77754646753254	4.74751364663234	30.4160874467	24.6092725342	24.6451378679	23.9194599429	20.6806451738	34.8774203993	hsa-miR-374b-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-374a-3p	0.371284353855286	0.25530068631651	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	168.7325501722	218.284367202367	7.37841855004776	7.74970290390304	132.3099803932	159.2364693388	214.6512007846	280.3892248866	186.1258065641	188.3380701564	hsa-miR-374a-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-491-3p	0.0859297633589116	0.825270983379828	0.926592940330686	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.73700578436667	1.79019312316667	1.37985738221783	1.46578714557675	1.5208043723	2.8952085334	0.7950044474	1.3288588857	2.2978494638	1.74387102	hsa-miR-491-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-3679-3p	0.402580464748594	0.619758838750033	0.843511888970432	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.771936273233333	1.60553364186667	0.725957193452202	1.1285376582008	1.5208043723	0	0.7950044474	1.3288588857	0	3.4877420399	hsa-miR-3679-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-4762-3p	0.40654107463009	0.422649730810374	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0.4429529619	0	0.40654107463009	0	0	0	1.3288588857	0	0	hsa-miR-4762-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-1271-5p	0.31618278162291	0.540948350123944	0.800957750555542	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	42.1286396812	54.6278332378	5.3860341474597	5.70221692908261	39.5409136807	30.399689601	56.4453157619	29.2348954858	66.6376344489	68.0109697787	hsa-miR-1271-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-887-5p	-0.586387173407926	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.795004447366667	0	0.586387173407926	0	0	0	2.3850133421	0	0	0	hsa-miR-887-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-659-3p	0.485404222313613	0.422649730810374	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0.58129034	0	0.485404222313613	0	0	0	0	0	1.74387102	hsa-miR-659-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-30d-3p	-0.191768448568637	0.31056853182832	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	55.9297495375333	49.2573627656667	5.82872698881123	5.63695854024259	51.7073486594	56.4565664019	59.6253335513	42.523484343	45.9569892751	59.2916146789	hsa-miR-30d-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-30e-3p	-0.186985171877811	0.429166672858256	0.720900438986339	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	451.4369168094	398.516808161	8.81038328020818	8.62339810833037	504.9070516153	473.3665952162	376.0371035967	427.8925612013	312.5075270705	455.1503362112	hsa-miR-30e-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-30a-3p	-0.329624572691753	0.0365173387091099	0.71519809890531	down	TRUE	FALSE	FALSE	FALSE	FALSE		nominal P < 0.05 exploratory miRNA screen	1642.3124949423	1304.0192030007	10.6776896366696	10.3480650639779	1789.9867462385	1666.1925109902	1470.7582275982	1314.2414379754	1220.1580652533	1377.6581057734	hsa-miR-30a-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-6885-3p	-0.725957193452202	0.203408229473114	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.771936273233333	0	0.725957193452202	0	1.5208043723	0	0.7950044474	0	0	0	hsa-miR-6885-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-129-5p	1.23378706613143	0.240819587332791	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	2.48587388346667	5.6288728501	1.47913715434456	2.712924220476	4.562413117	2.8952085334	0	5.3154355429	4.5956989275	6.9754840799	hsa-miR-129-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-12136	0.108989821655586	0.746652123847521	0.902838259180939	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	59.0808066686	61.9188592138333	5.85692555924518	5.96591538090076	76.0402186168	62.2469834688	38.9552179202	69.1006620574	64.3397849851	52.316130599	hsa-miR-12136
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-4668-3p	0			unchanged	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0	0	0	0	0	0	0	0	0	hsa-miR-4668-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-3662	0.575263980006083	0.682307644582575	0.875815979617811	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	2.3158088197	5.158607992	1.41162413898686	1.98688811899294	4.562413117	0	2.3850133421	3.9865766572	11.4892473188	0	hsa-miR-3662
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-548aq-5p	-0.264461203433832	0.749025125106681	0.902838259180939	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.01253772046667	0.8859059238	0.888109123896482	0.62364792046265	0	1.4476042667	1.5900088947	2.6577177714	0	0	hsa-miR-548aq-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-337-5p	-0.0704889150734953	0.747840556107689	0.902838259180939	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	365.701826911	342.055688799167	8.49243811454208	8.42194919946858	302.6400700947	466.1285738826	328.3368367557	341.5167336296	351.5709679543	333.0793648136	hsa-miR-337-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-4511	0			unchanged	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0	0	0	0	0	0	0	0	0	hsa-miR-4511
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-495-5p	0.378352610504674	0.647071241621052	0.857802760191473	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	8.92636555176667	10.6212026363333	3.04580647384245	3.42415908434713	16.7288480957	2.8952085334	7.1550400262	5.3154355429	16.0849462463	10.4632261198	hsa-miR-495-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-382-5p	-0.114615698155424	0.686302690144369	0.877726448192348	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	637.5918613777	575.387014668133	9.28102384940616	9.16640815125074	673.7163369445	787.4967210936	451.562526095	608.617369659	512.4204304171	605.1232439283	hsa-miR-382-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-5583-3p	0.276937785077043	0.812749780544924	0.922507172387301	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.80754216783333	2.87913980376667	1.20202443109436	1.4789622161714	0	1.4476042667	3.9750222368	0	6.8935483913	1.74387102	hsa-miR-5583-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-409-3p	0.0526003027516655	0.743674169625518	0.902838259180939	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	787.580376080733	811.1928500325	9.61063420814581	9.66323451089748	742.1525336996	933.7047520319	686.8838425107	830.536803574	746.80107572	856.2406708035	hsa-miR-409-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-10523-5p	-0.57687876191772	0.627876449120126	0.845613624977584	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	2.36194516793333	1.32885888573333	1.34956200474194	0.772683242824224	1.5208043723	0	5.5650311315	3.9865766572	0	0	hsa-miR-10523-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-625-3p	-0.616515995312088	0.0386575799820798	0.71519809890531	down	TRUE	FALSE	TRUE	TRUE	TRUE	prioritized/tested from integrated ceRNA network; highlighted separately from nominal volcano coloring	biologically prioritized/tested and nominal P < 0.05	177.370877705867	116.2706466269	7.47855976233445	6.86204376702236	177.9341115632	173.7125120059	180.4660095485	106.3087108575	137.8709678252	104.632261198	hsa-miR-625-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-3654	-0.281329139517312	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.265001482466667	0	0.281329139517312	0	0	0	0.7950044474	0	0	0	hsa-miR-3654
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-4463	-0.725957193452202	0.203408229473114	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.771936273233333	0	0.725957193452202	0	1.5208043723	0	0.7950044474	0	0	0	hsa-miR-4463
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-2278	-0.647538165692552	0.476605029782233	0.752572754948171	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	5.21234921423333	2.23314608506667	2.33043215710186	1.68289399140931	7.6040218617	7.2380213336	0.7950044474	2.6577177714	2.2978494638	1.74387102	hsa-miR-2278
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-6859-5p	-0.805866489774213	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.4476042667	0	0.805866489774213	0	0	4.3428128001	0	0	0	0	hsa-miR-6859-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-590-5p	0.704413115040562	0.264887157864393	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	35.9491539121333	56.0412524352333	5.0766505624096	5.78106367745016	18.249652468	34.7425024012	54.8553068672	71.7583798288	59.7440860576	36.6212914193	hsa-miR-590-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-3929	-0.457652350824863	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.5300029649	0	0.457652350824863	0	0	0	1.5900088947	0	0	0	hsa-miR-3929
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-3141	0			unchanged	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0	0	0	0	0	0	0	0	0	hsa-miR-3141
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-296-3p	-0.47063753871651	0.380372487405121	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	97.7385566774	74.7803606587667	6.60560239863493	6.13496485991842	92.7690667124	120.1511541374	80.2954491824	82.3892509145	39.0634408838	102.888390178	hsa-miR-296-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-4748	-0.653900188765632	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.965069511133333	0	0.653900188765632	0	0	2.8952085334	0	0	0	0	hsa-miR-4748
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-329-5p	0.45509012359678	0.644298777069384	0.855910925479355	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	2.96840863903333	3.44204886823333	1.63110345535315	2.08619357894993	4.562413117	4.3428128001	0	3.9865766572	4.5956989275	1.74387102	hsa-miR-329-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-1296-3p	-0.444628053934891	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.506934790766667	0	0.444628053934891	0	1.5208043723	0	0	0	0	0	hsa-miR-1296-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-3168	-0.430456773071619	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.482534755566667	0	0.430456773071619	0	0	1.4476042667	0	0	0	0	hsa-miR-3168
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-6866-3p	1.02115909164185	0.138202153754422	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.506934790766667	1.79019312316667	0.444628053934891	1.46578714557675	1.5208043723	0	0	1.3288588857	2.2978494638	1.74387102	hsa-miR-6866-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-1285-5p	-0.894453159904221	0.21021241830904	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.73700578436667	0.58129034	1.37985738221783	0.485404222313613	1.5208043723	2.8952085334	0.7950044474	0	0	1.74387102	hsa-miR-1285-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-556-5p	-1.10209999498987	0.202379901068413	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.49640433713333	0	1.10209999498987	0	3.0416087447	1.4476042667	0	0	0	0	hsa-miR-556-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-1322	-0.281329139517312	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.265001482466667	0	0.281329139517312	0	0	0	0.7950044474	0	0	0	hsa-miR-1322
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-4787-3p	0			unchanged	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0	0	0	0	0	0	0	0	0	hsa-miR-4787-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-758-5p	-0.711785912588931	0.200854403309393	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.747536238033333	0	0.711785912588931	0	0	1.4476042667	0.7950044474	0	0	0	hsa-miR-758-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-330-3p	-0.580639615110902	0.196758094112146	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	13.3397147354	8.90464351256667	3.82444087229314	3.24380125718224	15.2080437234	14.4760426672	10.3350578156	5.3154355429	9.191397855	12.2070971398	hsa-miR-330-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-4690-3p	0.129213794698152	0.867888746529152	0.939649376327158	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.506934790766667	0.765949821266667	0.444628053934891	0.573841848633043	1.5208043723	0	0	0	2.2978494638	0	hsa-miR-4690-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-3129-5p	-0.0129120546465935	0.992124666326019	0.995125043341118	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	2.58081030213333	3.34940466183333	1.51307332630176	1.50016127165517	4.562413117	0	3.1800177894	1.3288588857	0	8.7193550998	hsa-miR-3129-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-455-3p	0.0386818090347125	0.8932528120641	0.952611519832561	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	98.3858290524333	99.8728920049	6.60035653794634	6.63903834698105	80.6026317338	130.2843840044	84.2704714191	122.2550174861	91.9139785502	85.4496799784	hsa-miR-455-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-186-3p	-0.352909784166166	0.492147532129619	0.765135616357767	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	5.06402046346667	3.88500183013333	2.55271419784295	2.19980441367678	3.0416087447	5.7904170669	6.3600355788	5.3154355429	4.5956989275	1.74387102	hsa-miR-186-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-331-3p	0.310526714209368	0.238407863224613	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	51.4432002483	65.0181631869667	5.70948159248799	6.02000830669736	48.6657399147	49.2185450683	56.4453157619	50.4966376573	64.3397849851	80.2180669185	hsa-miR-331-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-10398-3p	0			unchanged	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0	0	0	0	0	0	0	0	0	hsa-miR-10398-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-2276-5p	0.62364792046265	0.422649730810374	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0.8859059238	0	0.62364792046265	0	0	0	2.6577177714	0	0	hsa-miR-2276-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-345-3p	-0.304761534267765	0.814958597516017	0.922507172387301	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	2.05080733723333	2.21476480953333	1.28288931640379	0.97812778213603	4.562413117	0	1.5900088947	6.6442944286	0	0	hsa-miR-345-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-146b-3p	-0.0937750337711556	0.806608615292169	0.922507172387301	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	68.2569265524	67.205507203	6.11371969167777	6.01994465790662	66.9153923827	69.4850048024	68.3703824721	39.8657665716	85.0204301589	76.7303248785	hsa-miR-146b-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-3183	0.204075082796301	0.738715541095661	0.900762210036989	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.265001482466667	0.58129034	0.281329139517312	0.485404222313613	0	0	0.7950044474	0	0	1.74387102	hsa-miR-3183
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-370-3p	-0.0795398951039523	0.868485517979936	0.939649376327158	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	116.0655543616	102.013805020433	6.75037297378512	6.67083307868117	71.4778054998	185.2933461397	91.4255114453	93.0201220003	124.0838710427	88.9374220183	hsa-miR-370-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-4254	-0.444628053934891	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.506934790766667	0	0.444628053934891	0	1.5208043723	0	0	0	0	0	hsa-miR-4254
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-320a-5p	-0.137944063955888	0.85218935103638	0.932814526161934	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.747536238033333	0.765949821266667	0.711785912588931	0.573841848633043	0	1.4476042667	0.7950044474	0	2.2978494638	0	hsa-miR-320a-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-551b-3p	-0.457652350824863	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.5300029649	0	0.457652350824863	0	0	0	1.5900088947	0	0	0	hsa-miR-551b-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-10392-5p	0			unchanged	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0	0	0	0	0	0	0	0	0	hsa-miR-10392-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-4508	0.559875445062686	0.201231454162539	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	101.875087771567	145.198301905733	6.62378800031819	7.18366344538087	109.4979148081	131.7319882712	64.3953602354	152.8187718576	124.0838710427	158.6922628169	hsa-miR-4508
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-4521	0.553598418666194	0.451304676838253	0.737353289743944	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.54387254646667	2.23314608506667	1.12929557274311	1.68289399140931	3.0416087447	0	1.5900088947	2.6577177714	2.2978494638	1.74387102	hsa-miR-4521
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-138-1-3p	-0.948206039191317	0.576487525093864	0.826680985998016	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	13.2935783871333	11.9863040389333	3.7488057196015	2.80059968041019	18.249652468	14.4760426672	7.1550400262	13.2885888572	0	22.6703232596	hsa-miR-138-1-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-6870-3p	0			unchanged	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0	0	0	0	0	0	0	0	0	hsa-miR-6870-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-301b-5p	0.721996583570707	0.422649730810374	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	1.16258067996667	0	0.721996583570707	0	0	0	0	0	3.4877420399	hsa-miR-301b-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-301a-5p	-0.81870102906194	0.395927780004237	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	14.8315268108	9.8737429879	3.91718905551858	3.09848802645664	16.7288480957	8.6856256003	19.0801067364	18.6040244001	2.2978494638	8.7193550998	hsa-miR-301a-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-130a-5p	-0.0414671837217377	0.930647711695076	0.967139668527713	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	5.59402342836667	5.3521980939	2.64677490147656	2.60530771775483	3.0416087447	5.7904170669	7.9500444735	7.9731533143	4.5956989275	3.4877420399	hsa-miR-130a-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-345-5p	-0.27349803643226	0.444680434597626	0.733759589427259	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	96.9022535134333	79.2306783819	6.57234592677675	6.29884789034449	106.4563060635	66.5897962689	117.6606582079	95.6778397717	82.7225806951	59.2916146789	hsa-miR-345-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-4502	0			unchanged	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0	0	0	0	0	0	0	0	0	hsa-miR-4502
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-191-3p	0.362368138006836	0.499834928109255	0.771614181033681	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	17.6245429417333	21.1225580673667	4.09001677484155	4.45238491284839	9.124826234	15.9236469339	27.8251556573	25.2483188286	20.6806451738	17.4387101997	hsa-miR-191-3p
