feature_id	IL4_direction	IL4_nominal	IL4_FDR_significant	IL4_log2FC	IL4_P	IL4_FDR	IL13_direction	IL13_nominal	IL13_FDR_significant	IL13_log2FC	IL13_P	IL13_FDR
hsa-miR-3200-3p	up	FALSE	FALSE	0.493603016661224	0.467460225241138	0.752572754948171	up	FALSE	FALSE	0.0541481696683199	0.926593395940704	0.976830387286887
hsa-miR-6782-3p	up	FALSE	FALSE	0.40654107463009	0.422649730810374	0.71519809890531	up	FALSE	FALSE	0.527624000121103	0.422649730810374	0.753091701676768
hsa-miR-574-3p	down	FALSE	FALSE	-0.176433181060725	0.301561904206333	0.71519809890531	up	FALSE	FALSE	0.0120971877217038	0.937920379011339	0.977903786274147
hsa-miR-28-3p	down	FALSE	FALSE	-0.013567382608727	0.916368521637814	0.961800294335047	up	FALSE	FALSE	0.0817060964919438	0.548071405137044	0.835453775875621
hsa-miR-4676-3p	up	FALSE	FALSE	0.485404222313613	0.422649730810374	0.71519809890531	up	FALSE	FALSE	0.95317836088241	0.194622270383373	0.753091701676768
hsa-miR-4773	up	FALSE	FALSE	1.49467982639493	0.183972492670077	0.71519809890531	up	FALSE	FALSE	0.527624000121103	0.422649730810374	0.753091701676768
hsa-miR-3154	down	FALSE	FALSE	-1.01409928742921	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.153316320218408	0.913931974413799	0.972857097713563
hsa-miR-424-5p	up	FALSE	FALSE	0.160522901334794	0.444630015058617	0.733759589427259	up	FALSE	FALSE	0.0889866224712925	0.681203135960776	0.916516159024411
hsa-miR-497-5p	up	FALSE	FALSE	0.386846683702724	0.1557164659875	0.71519809890531	up	FALSE	FALSE	0.479700634638945	0.116322511122202	0.753091701676768
hsa-miR-6858-3p	down	FALSE	FALSE	-0.444628053934891	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.444628053934891	0.422649730810374	0.753091701676768
hsa-miR-3940-3p	down	FALSE	FALSE	-2.2856504274021	0.0976657218628147	0.71519809890531	down	FALSE	FALSE	-1.10231766474428	0.0789911554271064	0.753091701676768
hsa-miR-6746-3p	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.556055503997142	0.422649730810374	0.753091701676768
hsa-miR-4661-3p	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.397122856885267	0.422649730810374	0.753091701676768
hsa-miR-10524-5p	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.332810802940831	0.422649730810374	0.753091701676768
hsa-miR-3622a-5p	down	FALSE	FALSE	-0.430456773071619	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.0761739271437677	0.898152776110848	0.972857097713563
hsa-miR-2682-5p	down	FALSE	FALSE	-0.0511112761947731	0.937522224632324	0.969995524089821	down	FALSE	FALSE	-0.124841547884031	0.837162923331856	0.959629988535424
hsa-miR-15a-3p	up	FALSE	FALSE	0.764776977618836	0.156217324625956	0.71519809890531	up	FALSE	FALSE	0.0353656917134413	0.949548288114184	0.982291332531914
hsa-miR-6750-5p	down	FALSE	FALSE	-0.281329139517312	0.422649730810374	0.71519809890531	up	FALSE	FALSE	0.07295370641054	0.880085923273483	0.972726546775955
hsa-miR-370-5p	down	FALSE	FALSE	-0.450882122915414	0.431368746329301	0.720900438986339	up	FALSE	FALSE	0.13071645084549	0.800874232882798	0.955943601815913
hsa-miR-431-3p	up	FALSE	FALSE	0.637514719054109	0.277556547424792	0.71519809890531	up	FALSE	FALSE	0.685240370698559	0.523238654747829	0.828586933325599
hsa-miR-12114	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.332810802940831	0.422649730810374	0.753091701676768
hsa-miR-301a-3p	up	FALSE	FALSE	0.292432047391177	0.439564661401397	0.728944730157316	up	FALSE	FALSE	0.30569448787282	0.421415196531832	0.753091701676768
hsa-miR-301b-3p	up	FALSE	FALSE	0.371657270737948	0.598464647171581	0.838059663983451	up	FALSE	FALSE	0.243188651980221	0.755635515488287	0.938893632400183
hsa-miR-130b-3p	up	FALSE	FALSE	0.218377343799763	0.363694605760662	0.71519809890531	up	FALSE	FALSE	0.268011359146766	0.303686981817253	0.753091701676768
hsa-miR-130a-3p	up	FALSE	FALSE	0.065775712045566	0.626010728545521	0.845156953735133	up	FALSE	FALSE	0.145965671451666	0.343216441384924	0.753091701676768
hsa-miR-33b-3p	down	FALSE	FALSE	-0.179846098777837	0.814865123631123	0.922507172387301	up	FALSE	FALSE	1.78209776395372	0.0755009003790596	0.753091701676768
hsa-miR-140-5p	down	FALSE	FALSE	-0.413027499078266	0.270666795062558	0.71519809890531	down	FALSE	FALSE	-0.21193786936633	0.323115515701735	0.753091701676768
hsa-miR-101-5p	down	FALSE	FALSE	-0.584498280067661	0.617146381228391	0.843511888970432	down	FALSE	FALSE	-0.491097776272257	0.671540116061755	0.916516159024411
hsa-miR-5000-5p	down	FALSE	FALSE	-0.457652350824863	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.457652350824863	0.422649730810374	0.753091701676768
hsa-miR-6874-3p	down	FALSE	FALSE	-0.281329139517312	0.422649730810374	0.71519809890531	up	FALSE	FALSE	0.115793717367956	0.824842764995445	0.955943601815913
hsa-miR-142-5p	up	FALSE	FALSE	0.578515957007554	0.503355636073655	0.771614181033681	down	FALSE	FALSE	-0.284108972551178	0.820631447823529	0.955943601815913
hsa-miR-3651	down	FALSE	FALSE	-0.0818750113847417	0.940749427886108	0.969995524089821	down	FALSE	FALSE	-0.214986618834756	0.810372962157759	0.955943601815913
hsa-miR-2115-3p	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.354282845927852	0.422649730810374	0.753091701676768
hsa-miR-3617-3p	down	FALSE	FALSE	-0.771567658022741	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.374444801137474	0.695321262102576	0.916516159024411
hsa-miR-136-3p	down	FALSE	FALSE	-0.0605405010379361	0.845366022202939	0.93256780588044	up	FALSE	FALSE	0.0087312580973169	0.975773467798649	0.990624215132819
hsa-miR-188-5p	up	TRUE	FALSE	1.27706617105898	0.0173880465638115	0.71519809890531	up	FALSE	FALSE	1.13466669337276	0.109224202180962	0.753091701676768
hsa-miR-4800-3p	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.397122856885267	0.422649730810374	0.753091701676768
hsa-miR-3126-3p	up	FALSE	FALSE	0.938521019028433	0.430573496286226	0.720900438986339	up	FALSE	FALSE	0.410606903604642	0.482401006476421	0.799572602917683
hsa-miR-200a-5p	down	FALSE	FALSE	-0.281329139517312	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.281329139517312	0.422649730810374	0.753091701676768
hsa-miR-141-5p	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.759435154265068	0.422649730810374	0.753091701676768
hsa-miR-532-5p	up	FALSE	FALSE	0.0147132192751762	0.939707394022065	0.969995524089821	up	FALSE	FALSE	0.235339072077926	0.292386916714712	0.753091701676768
hsa-miR-4728-3p	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.354282845927852	0.422649730810374	0.753091701676768
hsa-miR-6871-5p	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.556055503997142	0.422649730810374	0.753091701676768
hsa-miR-126-5p	down	FALSE	FALSE	-0.0545832574274678	0.697354269521081	0.886165387194732	up	FALSE	FALSE	0.165445597454353	0.305757772802322	0.753091701676768
hsa-miR-25-3p	up	FALSE	FALSE	0.065173701277681	0.470655847276706	0.752572754948171	up	FALSE	FALSE	0.0943949467936847	0.41116113024689	0.753091701676768
hsa-miR-548o-3p	up	FALSE	FALSE	0.392579831405062	0.70252920468452	0.887914676632046	down	FALSE	FALSE	-0.404341644814856	0.681464220968959	0.916516159024411
hsa-miR-4714-3p	up	FALSE	FALSE	0.55785552142437	0.576599602294093	0.826680985998016	down	FALSE	FALSE	-0.01341409782178	0.984814116711161	0.993406854250312
hsa-miR-16-2-3p	down	FALSE	FALSE	-0.0402921477275218	0.891704738435727	0.952539415834143	up	FALSE	FALSE	0.0758021825383723	0.641363416530304	0.911274137154018
hsa-miR-195-3p	up	FALSE	FALSE	0.111707061489985	0.938160011727646	0.969995524089821	down	FALSE	FALSE	-1.10745176633826	0.404051005845475	0.753091701676768
hsa-miR-181d-3p	up	FALSE	FALSE	0.712228854340479	0.552938534164166	0.809002632923718	up	FALSE	FALSE	0.246294860603791	0.707632372149072	0.916516159024411
hsa-miR-1306-5p	up	FALSE	FALSE	0.111712909961397	0.923221333401617	0.965936095409683	up	TRUE	FALSE	1.22786889478276	0.0228807882116331	0.753091701676768
hsa-miR-3614-5p	down	FALSE	FALSE	-0.3613874796499	0.677657187966974	0.873109896255419	down	FALSE	FALSE	-0.0391497367645427	0.972636652372278	0.990561091164784
hsa-miR-4768-3p	up	FALSE	FALSE	0.980382923263133	0.195138457605198	0.71519809890531	unchanged	FALSE	FALSE	0		
hsa-miR-16-1-3p	up	FALSE	FALSE	0.530502567245378	0.273874927888517	0.71519809890531	up	FALSE	FALSE	0.0975085590960725	0.837148201303708	0.959629988535424
hsa-miR-1910-5p	up	FALSE	FALSE	0.471532575643491	0.551515846744433	0.809002632923718	down	FALSE	FALSE	-0.0600745354531446	0.942512982580416	0.977903786274147
hsa-miR-194-3p	down	FALSE	FALSE	-0.281329139517312	0.422649730810374	0.71519809890531	up	FALSE	FALSE	0.0514816634235197	0.91180511601322	0.972857097713563
hsa-miR-935	down	FALSE	FALSE	-0.192207426164754	0.664271167381933	0.869670804664505	up	FALSE	FALSE	0.167498054798875	0.692346307826529	0.916516159024411
hsa-miR-490-5p	up	FALSE	FALSE	0.449360178178385	0.633626940955745	0.848060684643824	down	FALSE	FALSE	-0.0729142178019817	0.940232435570108	0.977903786274147
hsa-miR-323b-3p	up	FALSE	FALSE	5.64139030334587e-06	0.999989665263436	0.999989665263436	down	FALSE	FALSE	-0.207774509383539	0.625110675028978	0.896675148607141
hsa-miR-324-3p	up	FALSE	FALSE	0.310722427935858	0.50750264865037	0.774486403998647	up	FALSE	FALSE	0.213223653958935	0.660353963221279	0.916516159024411
hsa-miR-199a-5p	down	FALSE	FALSE	-0.0233928572135795	0.87642419280617	0.944790977077074	up	FALSE	FALSE	0.0984052509111848	0.524041885434432	0.828586933325599
hsa-miR-199b-5p	up	TRUE	FALSE	0.389149267695386	0.0491813691599562	0.71519809890531	up	FALSE	FALSE	0.139653521371802	0.320338138596522	0.753091701676768
hsa-miR-4783-3p	down	FALSE	FALSE	-0.281329139517312	0.422649730810374	0.71519809890531	up	FALSE	FALSE	0.0514816634235197	0.91180511601322	0.972857097713563
hsa-miR-6769b-3p	down	FALSE	FALSE	-0.475373416195216	0.595415237240791	0.838059663983451	down	FALSE	FALSE	-0.926263364371108	0.378731887119485	0.753091701676768
hsa-miR-939-3p	up	FALSE	FALSE	0.0277518714887501	0.968818645554968	0.983561268342329	up	FALSE	FALSE	0.562513153102047	0.489643032072448	0.799572602917683
hsa-miR-6852-5p	up	FALSE	FALSE	1.10905214277626	0.189773683643176	0.71519809890531	unchanged	FALSE	FALSE	0		
hsa-miR-1914-5p	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.665882657999058	0.422649730810374	0.753091701676768
hsa-miR-6734-3p	up	FALSE	FALSE	0.342226469752605	0.723616286662309	0.896635373884181	down	FALSE	FALSE	-0.430456773071619	0.422649730810374	0.753091701676768
hsa-miR-3189-3p	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.354282845927852	0.422649730810374	0.753091701676768
hsa-miR-106b-3p	up	FALSE	FALSE	0.0372671443067931	0.838701931222982	0.93256780588044	down	FALSE	FALSE	-0.087529927214332	0.558051305329038	0.842662013421517
hsa-miR-6812-3p	up	FALSE	FALSE	0.573841848633043	0.422649730810374	0.71519809890531	up	FALSE	FALSE	0.527624000121103	0.422649730810374	0.753091701676768
hsa-miR-1908-3p	up	FALSE	FALSE	0.535754869328242	0.474096716544724	0.752572754948171	up	FALSE	FALSE	0.285305605891208	0.64824191339222	0.916516159024411
hsa-miR-4746-5p	up	FALSE	FALSE	0.161801655104667	0.905757069062775	0.955703376158495	down	FALSE	FALSE	-0.958553508571696	0.104493503130793	0.753091701676768
hsa-miR-4735-5p	up	FALSE	FALSE	0.40654107463009	0.422649730810374	0.71519809890531	unchanged	FALSE	FALSE	0		
hsa-miR-26a-2-3p	down	FALSE	FALSE	-0.194350128524419	0.216763800118648	0.71519809890531	down	TRUE	FALSE	-0.546390783109004	0.00922877836381819	0.753091701676768
hsa-miR-26a-1-3p	down	FALSE	FALSE	-0.75034579335393	0.202138369539998	0.71519809890531	down	FALSE	FALSE	-0.230108073775225	0.684983410625774	0.916516159024411
hsa-miR-6511b-3p	up	FALSE	FALSE	0.963715523974868	0.383439452344112	0.71519809890531	up	FALSE	FALSE	1.03611803377346	0.21257193181057	0.753091701676768
hsa-miR-6511a-3p	up	FALSE	FALSE	0.965805781101895	0.235190240862232	0.71519809890531	up	FALSE	FALSE	0.167477163343727	0.80397561878511	0.955943601815913
hsa-miR-532-3p	down	FALSE	FALSE	-0.78472444182358	0.331327728733227	0.71519809890531	up	FALSE	FALSE	0.10729587612295	0.676816836321579	0.916516159024411
hsa-miR-2116-3p	down	FALSE	FALSE	-1.39613278768751	0.186175964819488	0.71519809890531	up	FALSE	FALSE	0.629024339644868	0.45191456952019	0.77359827612343
hsa-miR-3605-3p	down	FALSE	FALSE	-0.315619784698457	0.304365777409366	0.71519809890531	down	FALSE	FALSE	-0.32788577157175	0.379165330495781	0.753091701676768
hsa-miR-146a-3p	down	FALSE	FALSE	-0.265075000522637	0.755671163896796	0.902838259180939	down	FALSE	FALSE	-1.18395857135323	0.136990500914682	0.753091701676768
hsa-miR-326	up	FALSE	FALSE	0.458360607164957	0.557764629332333	0.809002632923718	up	FALSE	FALSE	0.995777213831087	0.268556514860719	0.753091701676768
hsa-miR-4772-3p	up	FALSE	FALSE	0.485404222313613	0.422649730810374	0.71519809890531	up	FALSE	FALSE	0.397122856885267	0.422649730810374	0.753091701676768
hsa-miR-3158-5p	up	FALSE	FALSE	0.573841848633043	0.422649730810374	0.71519809890531	unchanged	FALSE	FALSE	0		
hsa-miR-3692-5p	up	FALSE	FALSE	0.485404222313613	0.422649730810374	0.71519809890531	unchanged	FALSE	FALSE	0		
hsa-miR-134-3p	up	FALSE	FALSE	0.772683242824224	0.422649730810374	0.71519809890531	unchanged	FALSE	FALSE	0		
hsa-miR-26b-3p	down	FALSE	FALSE	-0.235380170679599	0.212321159689748	0.71519809890531	up	FALSE	FALSE	0.357708347518173	0.0945270997673662	0.753091701676768
hsa-miR-1267	down	FALSE	FALSE	-1.03803294923778	0.402370373703426	0.71519809890531	down	FALSE	FALSE	-0.88447615269811	0.0710903432871125	0.753091701676768
hsa-miR-6837-3p	unchanged	FALSE	FALSE	0			up	TRUE	FALSE	1.08421650575395	0.0027247719120916	0.753091701676768
hsa-miR-570-3p	up	FALSE	FALSE	0.320311165908962	0.71199117484942	0.889988968561775	up	FALSE	FALSE	0.766795313972477	0.245982591662299	0.753091701676768
hsa-miR-15b-3p	down	FALSE	FALSE	-0.00144852981925148	0.99042721329833	0.994424901343934	up	FALSE	FALSE	0.0794704570061047	0.539353244282459	0.82916677378709
hsa-miR-2114-3p	down	FALSE	FALSE	-0.430456773071619	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.430456773071619	0.422649730810374	0.753091701676768
hsa-miR-3616-3p	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.397122856885267	0.422649730810374	0.753091701676768
hsa-miR-6836-5p	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.556055503997142	0.422649730810374	0.753091701676768
hsa-miR-1909-3p	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.354282845927852	0.422649730810374	0.753091701676768
hsa-miR-324-5p	up	FALSE	FALSE	0.208603639208854	0.555599682069623	0.809002632923718	up	FALSE	FALSE	0.306047335129258	0.424379139757967	0.753091701676768
hsa-miR-2682-3p	up	FALSE	FALSE	0.535905643032928	0.659854260190547	0.865026335822917	down	FALSE	FALSE	-0.457652350824863	0.422649730810374	0.753091701676768
hsa-miR-4763-5p	down	FALSE	FALSE	-0.430456773071619	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.430456773071619	0.422649730810374	0.753091701676768
hsa-miR-3195	up	FALSE	FALSE	0.279434889363847	0.574438274138638	0.825962547352521	down	FALSE	FALSE	-0.0462208263915755	0.940483503309211	0.977903786274147
hsa-miR-6720-3p	down	FALSE	FALSE	-0.578376510631711	0.561852019236549	0.812562149913323	up	FALSE	FALSE	0.132670300806562	0.898453085150007	0.972857097713563
hsa-miR-4479	up	FALSE	FALSE	0.40654107463009	0.422649730810374	0.71519809890531	up	FALSE	FALSE	0.697758350175013	0.422649730810374	0.753091701676768
hsa-miR-1255b-5p	down	FALSE	FALSE	-0.806015533584791	0.30457757338331	0.71519809890531	down	FALSE	FALSE	-0.296177878099589	0.668656893028345	0.916516159024411
hsa-miR-10400-5p	up	FALSE	FALSE	0.763690510407302	0.300473325198056	0.71519809890531	up	FALSE	FALSE	0.345456568424982	0.653700795547993	0.916516159024411
hsa-miR-1908-5p	down	FALSE	FALSE	-0.0571680317956442	0.913669124813985	0.960680421039326	down	FALSE	FALSE	-1.11543222677779	0.262298905744105	0.753091701676768
hsa-miR-10396b-5p	up	TRUE	FALSE	0.813464795254898	0.0421921243360954	0.71519809890531	up	FALSE	FALSE	0.491334811624614	0.172207013370944	0.753091701676768
hsa-miR-760	down	FALSE	FALSE	-1.91637969218896	0.0765492989104687	0.71519809890531	down	FALSE	FALSE	-0.0732650338056509	0.912254539123959	0.972857097713563
hsa-miR-3652	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.527624000121103	0.422649730810374	0.753091701676768
hsa-miR-6862-5p	up	FALSE	FALSE	0.573841848633043	0.422649730810374	0.71519809890531	unchanged	FALSE	FALSE	0		
hsa-miR-1268a	up	FALSE	FALSE	0.0747964260901668	0.805582855601966	0.922507172387301	up	FALSE	FALSE	0.397805116856786	0.217564954123144	0.753091701676768
hsa-miR-1268b	down	FALSE	FALSE	-0.390944019460092	0.672345623198509	0.873109896255419	up	FALSE	FALSE	0.197913044599718	0.810210127301884	0.955943601815913
hsa-miR-3175	down	FALSE	FALSE	-0.444628053934891	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.444628053934891	0.422649730810374	0.753091701676768
hsa-miR-486-3p	down	FALSE	FALSE	-0.305244837958841	0.612060673668097	0.843511888970432	down	FALSE	FALSE	-0.184161912467828	0.792163907289088	0.955943601815913
hsa-miR-6762-5p	down	FALSE	FALSE	-0.281329139517312	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.281329139517312	0.422649730810374	0.753091701676768
hsa-miR-128-1-5p	down	FALSE	FALSE	-0.321218189997358	0.619922548912798	0.843511888970432	down	FALSE	FALSE	-0.787367820113004	0.157344402826003	0.753091701676768
hsa-miR-3196	up	FALSE	FALSE	0.772683242824224	0.422649730810374	0.71519809890531	up	FALSE	FALSE	0.881906846048954	0.198832504378187	0.753091701676768
hsa-miR-7704	up	FALSE	FALSE	0.107869902671993	0.809102630925608	0.922507172387301	up	FALSE	FALSE	0.186525732632491	0.666185445479204	0.916516159024411
hsa-miR-4651	down	FALSE	FALSE	-0.457652350824863	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.124841547884031	0.837162923331856	0.959629988535424
hsa-miR-193b-5p	down	FALSE	FALSE	-0.0329788746352051	0.902251821605761	0.955703376158495	down	FALSE	FALSE	-0.0893518072513881	0.311863034413337	0.753091701676768
hsa-miR-197-5p	down	FALSE	FALSE	-0.825236965578932	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.825236965578932	0.422649730810374	0.753091701676768
hsa-miR-363-5p	up	FALSE	FALSE	0.485404222313613	0.422649730810374	0.71519809890531	up	FALSE	FALSE	0.397122856885267	0.422649730810374	0.753091701676768
hsa-miR-9901	up	FALSE	FALSE	0.6626450010172	0.683928659460341	0.875815979617811	up	FALSE	FALSE	0.806771388942305	0.619014332833979	0.892809133895162
hsa-miR-505-3p	up	FALSE	FALSE	0.341539256937732	0.394316062815051	0.71519809890531	up	FALSE	FALSE	0.117269218557932	0.73226891414702	0.928601883882091
hsa-miR-376b-5p	up	FALSE	FALSE	0.472910416900132	0.0825280748739592	0.71519809890531	up	FALSE	FALSE	0.376430087472899	0.19560082682654	0.753091701676768
hsa-miR-10401-5p	up	FALSE	FALSE	0.577530848517594	0.511144190891027	0.778414135269292	up	FALSE	FALSE	0.125730684285149	0.894014805014911	0.972857097713563
hsa-miR-124-5p	down	FALSE	FALSE	-1.04657296209291	0.187533149545654	0.71519809890531	down	FALSE	FALSE	-1.2274513987331	0.153047253736973	0.753091701676768
hsa-miR-3682-5p	up	FALSE	FALSE	0.879868551596697	0.422649730810374	0.71519809890531	unchanged	FALSE	FALSE	0		
hsa-miR-151a-3p	down	TRUE	FALSE	-0.242929500297908	0.0276916010312114	0.71519809890531	down	FALSE	FALSE	-0.207756249232006	0.214230154377508	0.753091701676768
hsa-miR-585-5p	up	FALSE	FALSE	0.485404222313613	0.422649730810374	0.71519809890531	unchanged	FALSE	FALSE	0		
hsa-miR-331-5p	down	FALSE	FALSE	-1.89525450758002	0.0855487095693859	0.71519809890531	down	FALSE	FALSE	-0.395826265603532	0.108982811048867	0.753091701676768
hsa-miR-4473	up	FALSE	FALSE	0.0038361730472205	0.995458298856175	0.997463250112683	down	FALSE	FALSE	-0.136703421083363	0.826506086755737	0.956815205174779
hsa-let-7b-3p	down	FALSE	FALSE	-0.0751610452943119	0.835391213269724	0.930811038301652	up	FALSE	FALSE	0.107076257710448	0.771996505333983	0.945853361261006
hsa-miR-98-3p	down	FALSE	FALSE	-0.0624024223586277	0.826018028214391	0.926592940330686	down	FALSE	FALSE	-0.064845528632457	0.843030752851274	0.964250861104399
hsa-let-7a-3p	up	FALSE	FALSE	0.207130590635174	0.220881582392251	0.71519809890531	up	FALSE	FALSE	0.160591089837276	0.248476712202032	0.753091701676768
hsa-let-7f-1-3p	up	FALSE	FALSE	0.167369123304707	0.260833818146068	0.71519809890531	up	FALSE	FALSE	0.419384433115696	0.184556696372039	0.753091701676768
hsa-let-7f-2-3p	up	TRUE	FALSE	0.873029521377805	0.00597792068456537	0.71519809890531	up	FALSE	FALSE	0.412907236518663	0.200067010984299	0.753091701676768
hsa-let-7d-3p	up	FALSE	FALSE	0.17452177190069	0.470084137971983	0.752572754948171	up	FALSE	FALSE	0.187466957562428	0.408683626488613	0.753091701676768
hsa-let-7e-3p	down	FALSE	FALSE	-0.199937604665713	0.531910442925106	0.794671007072794	up	FALSE	FALSE	0.0166472169190088	0.975030938588529	0.990624215132819
hsa-miR-190a-3p	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.687093648868683	0.183901820867777	0.753091701676768
hsa-miR-6794-3p	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.332810802940831	0.422649730810374	0.753091701676768
hsa-miR-181b-3p	down	FALSE	FALSE	-0.155569393886404	0.611669667465692	0.843511888970432	down	FALSE	FALSE	-0.407689205384865	0.329985594619713	0.753091701676768
hsa-miR-181b-2-3p	down	FALSE	FALSE	-0.277379983208937	0.800671424356987	0.922507172387301	down	FALSE	FALSE	-0.0528504830534611	0.874293644074389	0.972726546775955
hsa-miR-222-5p	down	FALSE	FALSE	-0.454624198400649	0.187691841509861	0.71519809890531	down	FALSE	FALSE	-0.479478093636139	0.244328598189524	0.753091701676768
hsa-miR-188-3p	down	FALSE	FALSE	-0.67164322191825	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.115587717921107	0.901152628598659	0.972857097713563
hsa-miR-6826-3p	down	FALSE	FALSE	-0.68783636072283	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.68783636072283	0.422649730810374	0.753091701676768
hsa-miR-4497	up	FALSE	FALSE	0.172590532191403	0.693859549675963	0.883982396834293	down	FALSE	FALSE	-0.00987431727968335	0.978880579572611	0.991151985102451
hsa-miR-1468-5p	down	FALSE	FALSE	-0.997414334577954	0.355959686649825	0.71519809890531	down	FALSE	FALSE	-0.771252992563458	0.552735570698644	0.839902097298952
hsa-miR-155-3p	up	FALSE	FALSE	0.143385075561424	0.852046029732341	0.932814526161934	down	FALSE	FALSE	-0.097645970130788	0.866824547156091	0.971361552309387
hsa-miR-337-3p	up	FALSE	FALSE	0.109032960075082	0.704085105389632	0.887914676632046	down	FALSE	FALSE	-0.0214584376919156	0.952641467698347	0.983553137741656
hsa-miR-378a-5p	down	FALSE	FALSE	-0.427519742008833	0.0839017950210617	0.71519809890531	up	FALSE	FALSE	0.127640413200973	0.484319091489205	0.799572602917683
hsa-miR-1343-3p	up	FALSE	FALSE	0.40654107463009	0.422649730810374	0.71519809890531	up	FALSE	FALSE	0.354282845927852	0.422649730810374	0.753091701676768
hsa-miR-6726-3p	up	FALSE	FALSE	0.129213794698152	0.867888746529152	0.939649376327158	down	FALSE	FALSE	-0.444628053934891	0.422649730810374	0.753091701676768
hsa-miR-519c-5p	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.354282845927852	0.422649730810374	0.753091701676768
hsa-miR-1229-3p	up	FALSE	FALSE	0.125211935112778	0.814010498365644	0.922507172387301	up	FALSE	FALSE	0.607537167420662	0.352938461014198	0.753091701676768
hsa-miR-10399-3p	up	FALSE	FALSE	0.156462891893838	0.890720784486908	0.952539415834143	down	FALSE	FALSE	-0.338832418977418	0.682643798923751	0.916516159024411
hsa-miR-3191-5p	down	FALSE	FALSE	-0.457652350824863	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.457652350824863	0.422649730810374	0.753091701676768
hsa-miR-526b-5p	down	FALSE	FALSE	-0.281329139517312	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.281329139517312	0.422649730810374	0.753091701676768
hsa-miR-127-5p	up	FALSE	FALSE	0.31093232500316	0.455414867548049	0.741633049444041	down	FALSE	FALSE	-0.274114085642351	0.471859828287248	0.792724511522577
hsa-miR-573	down	FALSE	FALSE	-0.880946309565575	0.366347671821043	0.71519809890531	down	FALSE	FALSE	-0.362740527189295	0.701951692578496	0.916516159024411
hsa-miR-5585-3p	up	TRUE	FALSE	1.72005141075579	0.047345483764947	0.71519809890531	up	FALSE	FALSE	1.16767788262958	0.184426358829111	0.753091701676768
hsa-miR-192-5p	down	FALSE	FALSE	-0.192828620533005	0.601381507622296	0.838059663983451	down	FALSE	FALSE	-0.0154248246220501	0.959319544497686	0.984638828663314
hsa-miR-3136-5p	down	FALSE	FALSE	-0.368704395422217	0.523882027428218	0.785034062185357	down	FALSE	FALSE	-0.866817644181808	0.306867515211535	0.753091701676768
hsa-miR-943	down	FALSE	FALSE	-0.281329139517312	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.281329139517312	0.422649730810374	0.753091701676768
hsa-miR-3161	unchanged	FALSE	FALSE	0			up	FALSE	FALSE	0.665882657999058	0.422649730810374	0.753091701676768
hsa-miR-106a-3p	down	FALSE	FALSE	-0.41952972849344	0.709766279081519	0.888761893812182	up	FALSE	FALSE	0.019812906199317	0.985746382426062	0.993406854250312
hsa-miR-3678-3p	down	FALSE	FALSE	-0.281329139517312	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.281329139517312	0.422649730810374	0.753091701676768
hsa-miR-192-3p	up	FALSE	FALSE	0.513530146334137	0.670317294645704	0.87299176462366	up	FALSE	FALSE	0.0911780173093075	0.933567695961184	0.977903786274147
hsa-miR-4659a-5p	down	FALSE	FALSE	-0.921166729137021	0.422649730810374	0.71519809890531	down	FALSE	FALSE	-0.921166729137021	0.422649730810374	0.753091701676768
