assay	analysis_source	contrast	feature_id	log2_fold_change	raw_p_value	BH_FDR	direction	nominal_discovery	FDR_significant	biologically_prioritized	experimentally_evaluated	candidate_highlight	candidate_highlight_reason	threshold_interpretation	mean_CPM_vehicle	mean_CPM_treatment	mean_log2_CPM_plus_1_vehicle	mean_log2_CPM_plus_1_treatment	V_A	V_B	V_C	IL13_A	IL13_B	IL13_C	label_for_plot
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-33a-5p	0.0760783803562664	0.712372447895328	0.916516159024411	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	115.299329406767	120.073271600833	6.84070503489769	6.91678341525395	109.4979148081	94.0942773365	142.3057960757	112.7545682227	130.936661846	116.5285847338	hsa-miR-33a-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-1228-5p	0			unchanged	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0	0	0	0	0	0	0	0	0	hsa-miR-1228-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-1275	-0.0366751063419954	0.849521080410616	0.968095287612443	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	183.308856702333	176.659330416667	7.50764652534987	7.47097141900787	144.4764153718	193.97897174	211.4711829952	163.6437981285	182.2843723738	184.0498207477	hsa-miR-1275
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-6741-5p	-0.11181725099406	0.851001857586938	0.968095287612443	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.506934790766667	0.3326093458	0.444628053934891	0.332810802940831	1.5208043723	0	0	0.9978280374	0	0	hsa-miR-6741-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-3940-5p	1.87007624666414	0.0352492676243266	0.753091701676768	up	TRUE	FALSE	FALSE	FALSE	FALSE		nominal P < 0.05 exploratory miRNA screen	0	2.8777952168	0	1.87007624666414	0	0	0	2.9934841121	1.2836927632	4.3562087751	hsa-miR-3940-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-487a-5p	0.0432303169536628	0.962122570652125	0.985588974814372	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	3.32701467906667	4.45141679136667	2.00346219350758	2.04669251046124	1.5208043723	2.8952085334	5.5650311315	1.9956560747	10.2695421056	1.0890521938	hsa-miR-487a-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-487b-5p	-1.84903627721464	0.15462726007108	0.753091701676768	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	6.12861865493333	0.665218691566667	2.37666027733574	0.527624000121103	4.562413117	13.0284384004	0.7950044474	1.9956560747	0	0	hsa-miR-487b-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-147b-3p	1.03171333496651	0.388802636599869	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	4.0501508819	6.77561812636667	1.8810709759247	2.9127843108912	0	5.7904170669	6.3600355788	6.9847962616	8.9858493424	4.3562087751	hsa-miR-147b-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-6833-5p	-0.430456773071619	0.422649730810374	0.753091701676768	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.482534755566667	0	0.430456773071619	0	0	1.4476042667	0	0	0	0	hsa-miR-6833-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-607	-0.430456773071619	0.422649730810374	0.753091701676768	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.482534755566667	0	0.430456773071619	0	0	1.4476042667	0	0	0	0	hsa-miR-607
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-3692-3p	0			unchanged	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0	0	0	0	0	0	0	0	0	hsa-miR-3692-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-3074-5p	0.142460029219362	0.859456266549403	0.971361552309387	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.01253772046667	1.42166153956667	0.888109123896482	1.03056915311584	0	1.4476042667	1.5900088947	0.9978280374	0	3.2671565813	hsa-miR-3074-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-629-3p	-0.209972969175487	0.722767025051375	0.923279914975261	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	6.46415652083333	4.89158686136667	2.73222111009723	2.52224814092174	3.0416087447	11.5808341337	4.7700266841	4.9891401868	6.418463816	3.2671565813	hsa-miR-629-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-2681-5p	-0.281329139517312	0.422649730810374	0.753091701676768	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.265001482466667	0	0.281329139517312	0	0	0	0.7950044474	0	0	0	hsa-miR-2681-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-548aj-3p	-0.360485123775379	0.62971882212549	0.902052882990129	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.01253772046667	0.665218691566667	0.888109123896482	0.527624000121103	0	1.4476042667	1.5900088947	1.9956560747	0	0	hsa-miR-548aj-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-548ar-3p	0.527624000121103	0.422649730810374	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0.665218691566667	0	0.527624000121103	0	0	0	1.9956560747	0	0	hsa-miR-548ar-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-3133	1.08367950411824	0.183784284436866	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	1.3912534874	0	1.08367950411824	0	0	0	1.9956560747	0	2.1781043875	hsa-miR-3133
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-1276	-0.725957193452202	0.203408229473114	0.753091701676768	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.771936273233333	0	0.725957193452202	0	1.5208043723	0	0.7950044474	0	0	0	hsa-miR-1276
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-12135	-0.159108048027036	0.820469323264929	0.955943601815913	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	606.7627891221	521.921552841433	9.05864712601465	8.89953907798761	384.7635062008	366.2438794792	1069.2809816863	360.2159214902	351.7318171157	853.8169199184	hsa-miR-12135
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-106b-5p	0.247644866639784	0.224091865179584	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	101.2435959483	120.4241769678	6.66587196357915	6.91351683021893	85.1650448508	105.6751114703	112.8906315238	103.7741158864	118.099734214	139.398680803	hsa-miR-106b-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-20a-5p	0.0970315519540534	0.442071345692207	0.765965202932043	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	3033.89593911077	3229.56117611943	11.5603480195211	11.6573795714752	3351.8528366267	2638.9825782235	3110.8524024821	3202.0301719173	3183.558052726	3303.095303715	hsa-miR-20a-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-141-3p	-1.14525148349743	0.103864954079311	0.753091701676768	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	7.1134959396	2.88185930233333	2.97193967526852	1.82668819177109	4.562413117	7.2380213336	9.5400533682	4.9891401868	2.5673855264	1.0890521938	hsa-miR-141-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-200a-3p	0.589672356447703	0.677330153221491	0.916516159024411	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	5.54196295733333	4.75776239623333	1.78110949564133	2.37078185208903	1.5208043723	0	15.1050844997	2.9934841121	2.5673855264	8.7124175502	hsa-miR-200a-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-132-3p	-0.484470990037375	0.183973730171526	0.753091701676768	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	601.404545913133	420.1107947112	9.19057644232393	8.70610545228655	806.0263173376	552.9848298856	445.2024905162	346.2463289671	462.1293947505	451.956660416	hsa-miR-132-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-212-3p	-0.41056374217537	0.328792774332159	0.753091701676768	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	18.4960078953	13.6383963235333	4.2391911567762	3.82862741460083	12.1664349787	20.266459734	23.0551289732	8.9804523363	16.6880059215	15.2467307128	hsa-miR-212-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-4803	0.332810802940831	0.422649730810374	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0.3326093458	0	0.332810802940831	0	0	0	0.9978280374	0	0	hsa-miR-4803
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-6732-3p	0.397122856885267	0.422649730810374	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0.427897587733333	0	0.397122856885267	0	0	0	0	1.2836927632	0	hsa-miR-6732-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-3912-3p	-1.4570809814658	0.177695955491945	0.753091701676768	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	4.19714777156667	0.997828037366667	2.12296363946486	0.665882657999058	1.5208043723	8.6856256003	2.3850133421	2.9934841121	0	0	hsa-miR-3912-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-4485-3p	0.875464611308568	0.3938209981874	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	2.8200798883	4.52450537793333	1.55883413957268	2.43429875088125	0	2.8952085334	5.5650311315	2.9934841121	5.1347710528	5.4452609689	hsa-miR-4485-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-582-3p	-0.138843003621827	0.788906657914941	0.955943601815913	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	7.888095935	6.86684228276667	3.05469476267291	2.91585175905109	12.1664349787	4.3428128001	7.1550400262	3.9913121495	8.9858493424	7.6233653564	hsa-miR-582-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-124-3p	0.135058884254563	0.852603874352796	0.968868039037269	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	11.8156499624333	13.8331171186667	3.56365800065248	3.69871688490704	12.1664349787	5.7904170669	17.4900978417	5.9869682242	11.5532348688	23.959148263	hsa-miR-124-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-18a-5p	-0.133838753796701	0.623486612938188	0.896675148607141	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	189.801749127133	169.182528089233	7.53980808959863	7.40596933580193	249.411917063	173.7125120059	146.2808183125	188.5894990628	164.3126736891	154.6454115158	hsa-miR-18a-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-18b-5p	-0.317360375990398	0.703823850009735	0.916516159024411	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.01386958156667	0.363017397933333	0.67164322191825	0.354282845927852	3.0416087447	0	0	0	0	1.0890521938	hsa-miR-18b-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-200c-3p	-0.166129043955987	0.51335418718456	0.819182213592382	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	3.81088129573333	3.30569280453333	2.2507048123673	2.08457576841132	4.562413117	2.8952085334	3.9750222368	2.9934841121	2.5673855264	4.3562087751	hsa-miR-200c-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-200b-3p	-0.478439903884406	0.576341089247397	0.857164509503919	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	2.79834357526667	2.08688023113333	1.84208091205848	1.36364100817407	4.562413117	1.4476042667	2.3850133421	2.9934841121	0	3.2671565813	hsa-miR-200b-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-429	-0.160212360601727	0.862940683801128	0.971361552309387	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.0600059298	0.665218691566667	0.68783636072283	0.527624000121103	0	0	3.1800177894	1.9956560747	0	0	hsa-miR-429
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-500a-5p	0.338160410651079	0.716897302174508	0.919077549305129	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	3.76208122533333	5.8690142454	2.13736244109465	2.47552285174573	1.5208043723	5.7904170669	3.9750222368	0.9978280374	8.9858493424	7.6233653564	hsa-miR-500a-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-216a-5p	1.2775050366315	0.184238907875213	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	1.85362321283333	0	1.2775050366315	0	0	0	2.9934841121	2.5673855264	0	hsa-miR-216a-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-365a-3p	0.180299369831031	0.227912883573253	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1448.0658071743	1636.04185900333	10.4935095543881	10.6738089242191	1269.8716508999	1446.1566624494	1628.1691081736	1580.5596111926	1540.4313158351	1787.1346499823	hsa-miR-365a-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-590-3p	0.00752130787099148	0.935960459752941	0.977903786274147	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	389.6377328423	390.409887192767	8.60490781410537	8.61242912197636	434.9500504879	361.901066679	372.06208136	397.1355588729	386.391521722	387.7025809834	hsa-miR-590-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-5683	0			unchanged	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0	0	0	0	0	0	0	0	0	hsa-miR-5683
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-6856-3p	0			unchanged	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0	0	0	0	0	0	0	0	0	hsa-miR-6856-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-101-3p	0.232091989367689	0.470901443731894	0.79238223704886	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	3277.8201287855	3743.8543680977	11.6317033236901	11.8637953130578	2924.5068080005	2445.0036064835	4463.9499718725	3628.1027438739	3359.4239612838	4244.0363991354	hsa-miR-101-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-144-3p	0.807070731779819	0.422649730810374	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	1.4520695917	0	0.807070731779819	0	0	0	0	0	4.3562087751	hsa-miR-144-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-140-3p	-0.180648838124336	0.0918109438782129	0.753091701676768	down	FALSE	FALSE	TRUE	TRUE	TRUE	prioritized/tested from integrated ceRNA network; highlighted separately from nominal volcano coloring	biologically prioritized/tested; not a nominal discovery in this contrast	315.114940308533	277.9554507813	8.30210688569026	8.12145804756592	330.0145487967	290.9684576099	324.361814519	262.4287738281	270.8591730343	300.5784054815	hsa-miR-140-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-3130-5p	0.0514816634235197	0.91180511601322	0.972857097713563	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.265001482466667	0.3326093458	0.281329139517312	0.332810802940831	0	0	0.7950044474	0.9978280374	0	0	hsa-miR-3130-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-660-5p	0.121019401531945	0.695145362489835	0.916516159024411	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	76.5689759707667	80.9772337052667	6.23204265710762	6.35306205863956	80.6026317338	52.1137536018	96.9905425767	87.8088672885	82.1563368445	72.9664969828	hsa-miR-660-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-10b-5p	-0.430456773071619	0.422649730810374	0.753091701676768	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.482534755566667	0	0.430456773071619	0	0	1.4476042667	0	0	0	0	hsa-miR-10b-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-10a-5p	-0.719702000079496	0.538186941455294	0.828586933325599	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	2.48587388346667	1.2836927632	1.47913715434456	0.759435154265068	4.562413117	2.8952085334	0	0	3.8510782896	0	hsa-miR-10a-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-7851-3p	-0.097645970130788	0.866824547156091	0.971361552309387	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.482534755566667	0.3326093458	0.430456773071619	0.332810802940831	0	1.4476042667	0	0.9978280374	0	0	hsa-miR-7851-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-433-5p	0.665882657999058	0.422649730810374	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0.997828037366667	0	0.665882657999058	0	0	0	2.9934841121	0	0	hsa-miR-433-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-1277-3p	0.79832271756269	0.0500170859852429	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	7.6448307656	14.1293750991	3.08877388155274	3.88709659911543	7.6040218617	5.7904170669	9.5400533682	17.9609046726	10.2695421056	14.1576785191	hsa-miR-1277-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-598-3p	0.220821896386351	0.38585545384007	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	61.2904275025	72.747200678	5.95689502858065	6.177716924967	63.8737836381	65.1421920022	54.8553068672	72.8414467279	89.8584934237	55.5416618824	hsa-miR-598-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-4637	0.556055503997142	0.422649730810374	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0.726034795833333	0	0.556055503997142	0	0	0	0	0	2.1781043875	hsa-miR-4637
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-217-5p	-0.825236965578932	0.422649730810374	0.753091701676768	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.52080437233333	0	0.825236965578932	0	4.562413117	0	0	0	0	0	hsa-miR-217-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-548p	-0.281329139517312	0.422649730810374	0.753091701676768	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.265001482466667	0	0.281329139517312	0	0	0	0.7950044474	0	0	0	hsa-miR-548p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-29a-3p	-0.0137885119420638	0.888488908117231	0.972857097713563	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	33608.7976495992	33189.2836593533	15.0317352929102	15.0179467809681	34438.6150115295	29940.7990484892	36446.9788887789	33486.111106068	31978.0704239745	34103.6694480174	hsa-miR-29a-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-29b-3p	-0.246989130060495	0.0512476199533571	0.753091701676768	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	29102.6973512448	24555.888032561	14.8274222884208	14.5804331583603	30464.7531866178	29516.6509983414	27326.6878687752	26386.5646201872	24937.0156178446	22344.0838596511	hsa-miR-29b-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-29c-3p	0.229162097494779	0.498753485298052	0.805678707019931	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	3410.42836831483	3899.07634486237	11.6856536828424	11.9148157803372	2792.1968276073	2696.8867488921	4742.2015284451	3670.0115214434	3353.0054974678	4674.2120156759	hsa-miR-29c-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-195-5p	0.17544579919442	0.664773143650243	0.916516159024411	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	35.4818663069	41.5258405013667	5.16789051220999	5.34333631140441	44.1033267977	28.9520853343	33.3901867887	46.8979177563	52.631403291	25.0482004568	hsa-miR-195-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-15a-5p	0.234716388993361	0.219609270538379	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1186.9344523864	1387.41723261163	10.2013374978041	10.4360538867974	1035.6677775602	1113.2076811047	1411.9278984943	1426.8940934377	1261.8699862216	1473.4876181756	hsa-miR-15a-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-15b-5p	0.0276720535400763	0.829480893680341	0.958146246825476	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	3728.7330057061	3789.69974436433	11.8578040701437	11.8854761236838	3286.4582486163	3711.6573398601	4188.0834286419	3590.1852784538	3654.6732968189	4124.2406578203	hsa-miR-15b-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-16-5p	-0.0537002614268189	0.452370801466463	0.77359827612343	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	79911.3913440468	76883.0642695647	16.2838628934662	16.2301626320394	74251.7526748915	80315.979925943	85166.4414313059	76017.5333708864	75785.3696607996	78846.2897770082	hsa-miR-16-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-503-5p	-0.19838056432568	0.241153259932069	0.753091701676768	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	460.754365853067	400.368072543233	8.84210858993225	8.64372802560657	393.8883324348	515.3471189509	473.0276461735	446.029132704	390.2426000116	364.8324849141	hsa-miR-503-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-3614-3p	0.115793717367956	0.824842764995445	0.955943601815913	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.265001482466667	0.427897587733333	0.281329139517312	0.397122856885267	0	0	0.7950044474	0	1.2836927632	0	hsa-miR-3614-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-21-5p	-0.0435012497548186	0.794844437774889	0.955943601815913	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	122362.924169702	117820.473829771	16.8871120874995	16.8436108377447	146477.793925832	106979.402914587	113631.575668687	108925.902043318	126288.410350455	118247.10909554	hsa-miR-21-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-1197	-0.884805902961453	0.490786161244724	0.800194828116398	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	5.1833569173	3.42138169983333	2.38829716091093	1.50349125794948	4.562413117	1.4476042667	9.5400533682	8.9804523363	1.2836927632	0	hsa-miR-1197
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-3139	0.16699432469755	0.837000898086681	0.959629988535424	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.506934790766667	0.855795175466667	0.444628053934891	0.611622378632441	1.5208043723	0	0	0	2.5673855264	0	hsa-miR-3139
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-3159	0.881906846048954	0.198832504378187	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	1.0282360895	0	0.881906846048954	0	0	0	1.9956560747	0	1.0890521938	hsa-miR-3159
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-449c-5p	0.556055503997142	0.422649730810374	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0.726034795833333	0	0.556055503997142	0	0	0	0	0	2.1781043875	hsa-miR-449c-5p
