circRNA	circRNA_type	GeneSymbol	P	log10FC	reg	sig
hsa_circRNA_002134	intronic	PTPRG	0.0294253189756759	0.0924651335132571	up	no
hsa_circRNA_103052	exonic	C20orf24	0.206233831186409	0.0434656937810903	up	no
hsa_circRNA_100510	exonic	SMYD3	0.109111231727804	0.0664420894205262	up	no
hsa_circRNA_403712	exonic	SLC2A12	0.0593919911196556	0.0918892116330056	up	no
hsa_circRNA_102819	exonic	UGGT1	0.0853569648448936	0.200537096838917	up	no
hsa_circRNA_102138	exonic	RPS6KB1	0.226060786364907	0.0512573358862642	up	no
hsa_circRNA_049056	exonic	RPS28	0.0225063771448538	0.114821602316759	up	no
hsa_circRNA_074842	exonic	PTTG1	0.303733906078363	0.0096872674031317	up	no
hsa_circRNA_405558	sense overlapping	SSH2	0.0715346087037887	0.0510395573064392	up	no
hsa_circRNA_083834	exonic	TMEM66	0.106584196339644	0.120147417131272	up	no
hsa_circRNA_081055	exonic	COL1A2	0.5	0	down	no
hsa_circRNA_057619	exonic	ANKRD44	0.0278940264407718	0.0927540532368987	up	no
hsa_circRNA_404469	sense overlapping	MTMR9LP	0.465112102175757	0.00391258936304996	up	no
hsa_circRNA_101074	exonic	ESPL1	0.438281312331526	-0.00742401807920694	down	no
hsa_circRNA_406517	intronic	RPL34	0.217105816074484	0.0483452347657705	up	no
hsa_circRNA_102199	exonic	QRICH2	0.167893478819044	0.0697737775257935	up	no
hsa_circRNA_406681	exonic	NRG2	0.312773430279877	0.0141476510612921	up	no
hsa_circRNA_086344	exonic	KDM4C	0.0701079779998179	0.0380250403299844	up	no
hsa_circRNA_028861	exonic	RPLP0	0.0786929207457826	0.136609540146836	up	no
hsa_circRNA_006389	exonic	WDR7	0.15835696547565	0.0673181402149347	up	no
hsa_circRNA_001027	exonic	MPHOSPH10	0.362515092362431	0.00755313789044591	up	no
hsa_circRNA_403797	exonic	KBTBD2	0.348041453645824	0.0183163372242078	up	no
hsa_circRNA_103187	exonic	HPS4	0.0820718536557313	0.0603345659853762	up	no
hsa_circRNA_405998	exonic	OSBPL6	0.342710249381457	0.0201313339136044	up	no
hsa_circRNA_066608	exonic	ST3GAL6	0.34259363624811	0.0203931586418433	up	no
hsa_circRNA_405224	exonic	KLHDC1	0.256754887288841	0.0699265233224629	up	no
hsa_circRNA_402721	exonic	PRR14L	0.0307619734926935	0.069001409580589	up	no
hsa_circRNA_101882	exonic	WWOX	0.0985865161771941	0.0772833793045391	up	no
hsa_circRNA_104819	exonic	FAM120A	0.493421020069245	0.00076359489017204	up	no
hsa_circRNA_002048	exonic	ANKRD11	0.0637195672495724	0.0522694398617242	up	no
hsa_circRNA_005377	intronic	PRKCE	0.111101332455514	0.0921462232119925	up	no
hsa_circRNA_102002	exonic	USP22	0.0966007012859302	0.0626764063356995	up	no
hsa_circRNA_102004	exonic	USP22	0.290140084543996	0.0382860915680584	up	no
hsa_circRNA_405959	intronic	MAP3K2	0.161293636544508	0.0459682619707346	up	no
hsa_circRNA_044885	exonic	VMP1	0.137979401579101	0.0268295664226308	up	no
hsa_circRNA_102718	exonic	ASB3	0.104682320765804	0.096663884080016	up	no
hsa_circRNA_104833	exonic	C9orf3	0.0302654864037357	0.0573441416774365	up	no
hsa_circRNA_104875	exonic	SUSD1	0.22268713028077	0.0371212306914499	up	no
hsa_circRNA_402911	exonic	TBC1D23	0.0416565694122605	0.0653323101434301	up	no
hsa_circRNA_401901	exonic	FASN	0.166169755956966	0.0537741975410417	up	no
hsa_circRNA_007856	exonic	ATXN7L1	0.315513794279628	0.00934002625414343	up	no
hsa_circRNA_404984	exonic	MRPS35	0.184738379352761	0.0708081453282742	up	no
hsa_circRNA_103960	exonic	CTNNA1	0.0512221683904812	0.1867849451985	up	no
hsa_circRNA_405821	exonic	ZNF418	0.152833074789886	0.0720717890739547	up	no
hsa_circRNA_092483	exonic	POLR1A	0.202383062303515	-0.0342249454215258	down	no
hsa_circRNA_028072	exonic	CORO1C	0.309619441923139	0.0279160807564261	up	no
hsa_circRNA_081545	exonic	TRIP6	0.0406605484547785	0.0756808685798718	up	no
hsa_circRNA_001067	intronic	KIAA1199	0.195198673294835	0.0966848383899233	up	no
hsa_circRNA_023110	exonic	GSTP1	0.0162864341534326	0.0899717261311312	up	no
hsa_circRNA_404543	sense overlapping	COL24A1	0.148366200495961	0.0533207470303995	up	no
hsa_circRNA_101251	exonic	COG6	0.0648204698341227	0.0610207468067541	up	no
hsa_circRNA_103780	exonic	CEP72	0.215890559169276	0.0756558890283923	up	no
hsa_circRNA_104050	exonic	SLC22A23	0.203881851712456	0.0404286570556082	up	no
hsa_circRNA_103694	exonic	KLHL8	0.0606255194767777	0.168290157403097	up	no
hsa_circRNA_100055	exonic	VPS13D	0.108884704324154	0.139219899102555	up	no
hsa_circRNA_100512	exonic	SMYD3	0.254778339490737	0.0542362832044456	up	no
hsa_circRNA_061346	exonic	APP	0.036587773916101	0.249419001028689	up	yes
hsa_circRNA_031668	exonic	RALGAPA1	0.0776996802052108	0.111380055343401	up	no
hsa_circRNA_017306	exonic	SMYD3	0.12845069280327	0.0479708636611921	up	no
hsa_circRNA_050273	exonic	ZNF93	0.151260498086219	0.0731174833109078	up	no
hsa_circRNA_102438	exonic	DNMT1	0.0348144122857239	0.0889593198935833	up	no
hsa_circRNA_407242	intronic	HSPA5	0.0936878142725649	0.0548086611461032	up	no
hsa_circRNA_102462	exonic	CC2D1A	0.0798800902667518	0.0310781668499209	up	no
hsa_circRNA_018834	exonic	AGAP5	0.105201126555341	0.109780612034638	up	no
hsa_circRNA_406220	exonic	TTLL3	0.132087264265092	0.0895220793858436	up	no
hsa_circRNA_103988	exonic	G3BP1	0.198743576510026	0.0566811693821994	up	no
hsa_circRNA_101031	exonic	TM7SF3	0.0778449365520151	0.0695396002088927	up	no
hsa_circRNA_400952	exonic	DDX23	0.160493530477962	0.0741017205183499	up	no
hsa_circRNA_100898	exonic	INTS4	0.0526540973611165	0.135571277326852	up	no
hsa_circRNA_092524	exonic	RAD18	0.0527482385658317	0.192852222130929	up	no
hsa_circRNA_058741	exonic	INPP5D	0.137679439168424	0.0666166531784531	up	no
hsa_circRNA_019756	exonic	SUFU	0.20310535132331	0.0557385680389782	up	no
hsa_circRNA_404029	exonic	HGSNAT	0.0800009479216694	0.105663132291154	up	no
hsa_circRNA_103640	exonic	SCFD2	0.00415171542991796	0.0898096725901174	up	no
hsa_circRNA_101207	exonic	SLC15A4	0.250744644819152	0.0489220136968433	up	no
hsa_circRNA_406416	sense overlapping	TPRG1	0.229070550962357	0.0306443572952762	up	no
hsa_circRNA_020076	exonic	ABLIM1	0.158099471018141	0.0407294230301116	up	no
hsa_circRNA_407089	exonic	JPH1	0.166039417361879	0.0474912033696757	up	no
hsa_circRNA_400579	exonic	H2AFY2	0.125349120995438	0.0536111310138847	up	no
hsa_circRNA_024600	exonic	TRIM29	0.324725089006598	-0.00653086715895773	down	no
hsa_circRNA_024790	exonic	STT3A	0.126997653962503	0.123132935745038	up	no
hsa_circRNA_103828	exonic	HMGCS1	0.0173879660834912	0.327910179518876	up	yes
hsa_circRNA_100648	exonic	MYOF	0.120107893299664	0.204903201050171	up	no
hsa_circRNA_029562	exonic	GOLGA3	0.0775541731172292	0.179244045910288	up	no
hsa_circRNA_102454	exonic	CNN1	0.0817172814448396	0.0557001501981019	up	no
hsa_circRNA_100911	exonic	PICALM	0.0476076738160958	0.202167186129801	up	yes
hsa_circRNA_072837	exonic	SMA5	0.135681200120676	0.0799776784767738	up	no
hsa_circRNA_406714	intronic	SH3PXD2B	0.00278553484965027	-0.0482022588769827	down	no
hsa_circRNA_041698	exonic	NUP88	0.076945061031977	0.135209524459886	up	no
hsa_circRNA_103069	exonic	PABPC1L	0.272966722541122	0.0437906125145875	up	no
hsa_circRNA_101413	exonic	C14orf118	0.309415276937008	0.0486966273906397	up	no
hsa_circRNA_080320	exonic	GUSB	0.0851192893878907	0.0834571386681279	up	no
hsa_circRNA_049237	exonic	ICAM1	0.0537168425892636	0.0556425509220344	up	no
hsa_circRNA_102215	exonic	ENGASE	0.107657604939692	0.130191400199385	up	no
hsa_circRNA_047720	exonic	POLI	0.0608997139503101	0.157323509585592	up	no
hsa_circRNA_104879	exonic	PTBP3	0.0504463664494896	0.116724329676442	up	no
hsa_circRNA_036088	exonic	RPLP1	0.0593350592399197	0.0982240669058876	up	no
hsa_circRNA_400026	intronic	None	0.145672854564122	0.0788045812521983	up	no
hsa_circRNA_104322	exonic	HDAC9	0.199434124187394	-0.105266814361866	down	no
hsa_circRNA_405762	antisense	CTC-439O9.3	0.0726073204960337	0.0418768485103802	up	no
hsa_circRNA_400512	exonic	CDC123	0.170178209193111	0.0835133965019861	up	no
hsa_circRNA_403838	exonic	GTF2IRD1	0.25785004471976	0.032452023781138	up	no
hsa_circRNA_101142	exonic	ANAPC7	0.422148803788813	0.016770210249893	up	no
hsa_circRNA_024393	exonic	PCSK7	0.196104684448603	0.0661296784170341	up	no
hsa_circRNA_024853	exonic	NFRKB	0.114149137609464	0.0568308722064235	up	no
hsa_circRNA_406140	exonic	TMEM50B	0.479135211286826	0.00209298950584381	up	no
hsa_circRNA_020625	exonic	IFITM3	0.0229408950538155	0.171874774654518	up	no
hsa_circRNA_043898	exonic	EZH1	0.0756880772387103	0.0938646303348965	up	no
hsa_circRNA_024588	exonic	MFRP	0.455746364656147	-0.00327770976123595	down	no
hsa_circRNA_404630	exonic	PLA2G4A	0.0828320035374558	0.0615883690095554	up	no
hsa_circRNA_104896	exonic	PAPPA	0.0286088161627246	0.22273718050628	up	yes
hsa_circRNA_400923	exonic	CAPRIN2	0.0962390674982487	0.0756262918305818	up	no
hsa_circRNA_104451	exonic	RELN	0.0554988921820626	0.10653999696035	up	no
hsa_circRNA_056530	exonic	MGAT5	0.012496688437847	0.0888580775679263	up	no
hsa_circRNA_405412	intronic	HOMER2	0.142119450619211	0.0421595439788067	up	no
hsa_circRNA_103906	exonic	RASGRF2	0.449356205140376	0.00777861657361844	up	no
hsa_circRNA_005476	sense overlapping	TMEM161B	0.246750969883834	0.0404735430545013	up	no
hsa_circRNA_407258	intronic	EHMT1	0.360214022635549	0.0179733710119009	up	no
hsa_circRNA_101272	exonic	KLF12	0.425520657800141	0.0150757685948519	up	no
hsa_circRNA_001943	exonic	ZNF280C	0.163778647467756	0.0460814700474664	up	no
hsa_circRNA_100083	exonic	EIF4G3	0.0352314435285076	0.0658981411284538	up	no
hsa_circRNA_026468	exonic	KRT8	0.0453910577763142	0.12001750001903	up	no
hsa_circRNA_100956	exonic	SIK3	0.0289378225851555	0.0974831709968306	up	no
hsa_circRNA_005768	exonic	RYK	0.325453378843104	0.0326916296396915	up	no
hsa_circRNA_027446	exonic	HMGA2	0.139932262761582	-0.220686607604671	down	no
hsa_circRNA_103543	exonic	RFC4	0.409262988610885	-0.0210717792527136	down	no
hsa_circRNA_001880	exonic	RAD23B	0.044091687669307	0.210885241309029	up	yes
hsa_circRNA_014644	exonic	KIAA0907	0.30853388662943	0.0258305270973001	up	no
hsa_circRNA_104109	exonic	KIAA0240	0.158143369159469	0.158640922749568	up	no
hsa_circRNA_004993	sense overlapping	TCONS_00006568	0.168753051709749	0.0332299172860513	up	no
hsa_circRNA_101604	exonic	ETFA	0.0441394332266636	0.156012437569396	up	no
hsa_circRNA_006296	exonic	CHD1L	0.412945030182021	-0.0206995392414306	down	no
hsa_circRNA_101508	exonic	CTDSPL2	0.0149389133848459	0.198174791040371	up	yes
hsa_circRNA_102118	exonic	ZNF652	0.0546438362030252	0.101605134216436	up	no
hsa_circRNA_402705	exonic	SPECC1L	0.156636258544244	0.0390640228396424	up	no
hsa_circRNA_011084	exonic	IFI6	0.180305244549702	0.0403159849880665	up	no
hsa_circRNA_001982	exonic	RNF111	0.227950179120947	0.0535794170552755	up	no
hsa_circRNA_007105	sense overlapping	TCONS_00026722	0.0656401313407513	0.0748196877188604	up	no
hsa_circRNA_103847	exonic	IPO11	0.0490670453656802	0.0517787582904295	up	no
hsa_circRNA_405781	intronic	HNRNPL	0.396551077040998	-0.0254534840567772	down	no
hsa_circRNA_103345	exonic	SETD2	0.0939502771281306	0.0398284635684195	up	no
hsa_circRNA_407000	exonic	TSPAN12	0.423242566084278	0.00526423999235722	up	no
hsa_circRNA_077367	exonic	MDN1	0.0602319897758722	0.127194816912524	up	no
hsa_circRNA_001387	exonic	WHSC1	0.0371596563186235	0.200463627693992	up	yes
hsa_circRNA_006431	exonic	BAZ1A	0.232433477925076	0.0546893114276012	up	no
hsa_circRNA_001670	exonic	MAD1L1	0.320014621730178	0.0257344218849446	up	no
hsa_circRNA_003272	exonic	AGAP1	0.0616465453398108	0.0991700067389549	up	no
hsa_circRNA_103007	exonic	XRN2	0.114506434178422	0.138354304664103	up	no
hsa_circRNA_001537	exonic	KDM3B	0.063700589605425	0.106164735733218	up	no
hsa_circRNA_405039	sense overlapping	XLOC_010151	0.189255842390133	0.0273231272112348	up	no
hsa_circRNA_088281	exonic	CDK5RAP2	0.206260111499535	0.0809575040734279	up	no
hsa_circRNA_001717	exonic	CLIP2	0.0535322543496785	0.0566207092287612	up	no
hsa_circRNA_042474	exonic	USP22	0.10576460861215	0.0961288072537101	up	no
hsa_circRNA_102688	exonic	CRIM1	0.439122726208839	0.0092808842553589	up	no
hsa_circRNA_089474	exonic	CAMSAP1	0.235522810851598	0.0383853652734137	up	no
hsa_circRNA_100255	exonic	RAVER2	0.158242628650111	0.0429534936015369	up	no
hsa_circRNA_100606	exonic	SLC25A16	0.286587755409049	0.0487204334467076	up	no
hsa_circRNA_101524	exonic	UNC13C	0.142271293048458	0.0604525455253436	up	no
hsa_circRNA_406431	exonic	UVSSA	0.17902747958509	-0.044542680028994	down	no
hsa_circRNA_001527	sense overlapping	HNRNPAB	0.165294366663386	0.108967998686393	up	no
hsa_circRNA_406129	exonic	TAF4	0.0525691376348018	0.143765593867784	up	no
hsa_circRNA_029031	exonic	WDR66	0.045575793446878	0.0879651402701199	up	no
hsa_circRNA_406328	exonic	B4GALT4	0.286679381305287	0.0407074978240336	up	no
hsa_circRNA_001281	exonic	ARPP21	0.133561981666384	0.0697262838021601	up	no
hsa_circRNA_406161	exonic	ADARB1	0.230823593398337	0.0399546226459074	up	no
hsa_circRNA_007966	exonic	MID2	0.109564326986953	0.156347200859924	up	no
hsa_circRNA_024951	exonic	CCDC77	0.13824821622825	0.156550506386881	up	no
hsa_circRNA_406087	exonic	DZANK1	0.0681557826887128	0.0751212735642716	up	no
hsa_circRNA_103695	exonic	KLHL8	0.177554458049	0.100273098663594	up	no
hsa_circRNA_072979	exonic	FCHO2	0.0785090713193017	0.0732723864371046	up	no
hsa_circRNA_055387	exonic	TMSB10	0.473064854644334	0.00360412426882524	up	no
hsa_circRNA_040203	exonic	AARS	0.237001591377708	0.0804194350029489	up	no
hsa_circRNA_103817	exonic	NUP155	0.141120859055796	0.111550539190947	up	no
hsa_circRNA_045788	exonic	QRICH2	0.0636380679119039	0.0381759572024429	up	no
hsa_circRNA_100243	exonic	OMA1	0.0233912590358768	0.214410603315092	up	yes
hsa_circRNA_406097	sense overlapping	RALY	0.238929729161012	0.0604318100347859	up	no
hsa_circRNA_001203	exonic	PEX26	0.055711224521582	0.134949720055621	up	no
hsa_circRNA_000168	exonic	DENND1B	0.235125776857571	0.0221501279616356	up	no
hsa_circRNA_406609	exonic	ZSWIM6	0.200602357953415	0.0990134666847294	up	no
hsa_circRNA_003223	exonic	MYO1E	0.145299501127554	0.099189779302955	up	no
hsa_circRNA_103066	exonic	MYBL2	0.0536348095002208	0.0537427008820584	up	no
hsa_circRNA_085976	exonic	HEATR7A	0.176035382489063	0.0277421551425326	up	no
hsa_circRNA_038054	exonic	NDE1	0.00706566680469666	0.117786691388597	up	no
hsa_circRNA_406085	exonic	KIF16B	0.105751210730373	0.154075519237961	up	no
hsa_circRNA_031393	exonic	DHRS1	0.204196416439493	0.0406116367142821	up	no
hsa_circRNA_101045	exonic	ANO6	0.0648488896212256	0.0617455959448055	up	no
hsa_circRNA_101229	exonic	N6AMT2	0.140786626424748	0.0677216238805742	up	no
hsa_circRNA_101880	exonic	WDR59	0.485538933556838	0.00338350222602982	up	no
hsa_circRNA_063623	exonic	SREBF2	0.0982821430874036	0.11838097398676	up	no
hsa_circRNA_405320	exonic	MGA	0.0970948863239381	0.113418313578489	up	no
hsa_circRNA_100335	exonic	PI4KB	0.0780071862101659	0.17485453923969	up	no
hsa_circRNA_000107	exonic	ST7L	0.155874390029742	0.0978045436680861	up	no
hsa_circRNA_003618	exonic	TTC28	0.270863084983955	0.019371404067745	up	no
hsa_circRNA_102683	exonic	CRIM1	0.383496842649927	-0.0268392213803783	down	no
hsa_circRNA_001298	exonic	DHX30	0.34245644827964	0.0222370546611318	up	no
hsa_circRNA_008464	exonic	AMFR	0.285741381534641	0.026684157566811	up	no
hsa_circRNA_405389	sense overlapping	COX5A	0.105342997104409	0.0833372058187826	up	no
hsa_circRNA_101391	exonic	SIPA1L1	0.0660939016957728	0.233242512537071	up	no
hsa_circRNA_100438	exonic	None	0.0797970749370342	0.0717922914580976	up	no
hsa_circRNA_063408	exonic	TNRC6B	0.11528702281217	0.0661075729793227	up	no
hsa_circRNA_033155	exonic	EML1	0.415835686574952	0.00804272025541409	up	no
hsa_circRNA_405961	exonic	SAP130	0.112827123515474	0.101892413526996	up	no
hsa_circRNA_008936	exonic	DFFA	0.272460361270426	0.0424334659351633	up	no
hsa_circRNA_104034	exonic	MAPK9	0.39134354439288	0.0184834056940131	up	no
hsa_circRNA_103704	exonic	PDLIM5	0.115248871967768	0.0635983190575054	up	no
hsa_circRNA_007315	exonic	PVRL3	0.02623925114056	0.179067929255035	up	yes
hsa_circRNA_066246	exonic	IL17RD	0.225414993356638	0.0537958323840787	up	no
hsa_circRNA_405947	exonic	C2orf76	0.355601668764111	-0.00843316753686281	down	no
hsa_circRNA_406955	exonic	CLIP2	0.139800437507567	0.0466689168802959	up	no
hsa_circRNA_071760	exonic	NSUN2	0.334108495872708	0.0136725189293292	up	no
hsa_circRNA_403985	exonic	AGPAT5	0.162539351539656	0.0816970791911685	up	no
hsa_circRNA_076057	exonic	UHRF1BP1	0.411952815088202	0.009876248280258	up	no
hsa_circRNA_406932	exonic	FAM188B	0.173335254761011	0.0369835662531699	up	no
hsa_circRNA_405395	exonic	SCAPER	0.127956187689734	0.0996674475532452	up	no
hsa_circRNA_002873	exonic	CREBL2	0.132585009392233	0.0678582159502339	up	no
hsa_circRNA_103307	exonic	SATB1	0.272699714618011	0.0344493588177532	up	no
hsa_circRNA_100209	exonic	PIK3R3	0.082736596810639	0.0839520696931128	up	no
hsa_circRNA_103798	exonic	TRIO	0.146118731485817	0.0881325277567875	up	no
hsa_circRNA_075522	exonic	CDYL	0.0615316177728595	0.0567865771173152	up	no
hsa_circRNA_102113	exonic	SNX11	0.046035076907446	0.0904405910220793	up	no
hsa_circRNA_005272	exonic	TRIM2	0.0834526956800861	0.11237376401265	up	no
hsa_circRNA_402647	exonic	SYNJ1	0.197841922092911	0.067784387733838	up	no
hsa_circRNA_404862	intronic	NAV2	0.272052287377737	0.018615470308655	up	no
hsa_circRNA_100428	exonic	KDM5B	0.0606565475956054	0.248107691645524	up	no
hsa_circRNA_006728	exonic	NFX1	0.0788252947907786	0.0600511944673928	up	no
hsa_circRNA_101591	exonic	ARID3B	0.0849478151267188	0.0367773974945374	up	no
hsa_circRNA_038883	exonic	NFATC2IP	0.106430014667622	0.0435529453096416	up	no
hsa_circRNA_101561	exonic	DPP8	0.229719059966496	0.0356927851316231	up	no
hsa_circRNA_091304	exonic	COL4A5	0.225863552468477	0.0721479833164209	up	no
hsa_circRNA_403042	exonic	VPS8	0.287359130825912	0.0193051551953866	up	no
hsa_circRNA_077771	exonic	HDDC2	0.312743607191722	0.026957713237718	up	no
hsa_circRNA_092487	exonic	NCAPH	0.0518465844185266	0.098244252097121	up	no
hsa_circRNA_104993	exonic	CASK	0.125115726568859	0.164695318610295	up	no
hsa_circRNA_092495	exonic	CLK1	0.0802044354646442	0.0584807421692995	up	no
hsa_circRNA_101768	exonic	PRKCB	0.0565342113920118	0.0473032742022697	up	no
hsa_circRNA_101769	exonic	PRKCB	0.0814678030524773	0.0729578818825282	up	no
hsa_circRNA_104355	exonic	POLR2J4	0.104865450108863	0.0847760993584584	up	no
hsa_circRNA_081028	exonic	PEX1	0.0388816002009269	0.0831361462927897	up	no
hsa_circRNA_068472	exonic	RFC4	0.279118346483232	0.0231134546848415	up	no
hsa_circRNA_000015	exonic	APITD1	0.0212744071538661	0.110031690329961	up	no
hsa_circRNA_000746	antisense	FLOT2	0.401920895000884	-0.0189095327750395	down	no
hsa_circRNA_104184	exonic	RSPO3	0.174566334748483	0.0481260678171934	up	no
hsa_circRNA_104656	exonic	STK3	0.205516339668736	0.0503735186835314	up	no
hsa_circRNA_044833	exonic	PRR11	0.160055263135121	0.0843208857000359	up	no
hsa_circRNA_404592	exonic	GON4L	0.119809895608352	0.0596014404142566	up	no
hsa_circRNA_101058	exonic	ATF1	0.144684423469436	0.0512839874043117	up	no
hsa_circRNA_008652	exonic	TOP3A	0.195609925699477	0.100776909869185	up	no
hsa_circRNA_048148	exonic	CNN2	0.326665144936422	0.0453024936810239	up	no
hsa_circRNA_101575	exonic	PIAS1	0.0657268735749547	0.104398034400606	up	no
hsa_circRNA_000784	exonic	KAT7	0.0482479533373418	0.106597280411188	up	no
hsa_circRNA_401006	exonic	NUDT4	0.273943317250497	0.0422984091192491	up	no
hsa_circRNA_004477	exonic	MCM10	0.20357664604512	0.0361753664777284	up	no
hsa_circRNA_406612	exonic	CWC27	0.0525008237686252	0.113039513308592	up	no
hsa_circRNA_037096	exonic	PCSK6	0.0875244191252094	0.028591889205724	up	no
hsa_circRNA_102924	exonic	SERPINE2	0.207514430954625	0.0626803100536891	up	no
hsa_circRNA_001113	exonic	DGKD	0.315218058430094	0.0252513547341583	up	no
hsa_circRNA_104642	exonic	CSPP1	0.115640746093763	0.065998325008645	up	no
hsa_circRNA_403530	exonic	GMDS	0.273998379513952	0.052216783919348	up	no
hsa_circRNA_104251	exonic	TMEM181	0.163985196311145	0.0779165359568097	up	no
hsa_circRNA_089202	exonic	PRRC2B	0.143237450791366	0.12214583642413	up	no
hsa_circRNA_005104	exonic	SAFB	0.222666424754304	0.0786614440922105	up	no
hsa_circRNA_405552	exonic	AKAP10	0.0586884417884239	0.107076017716954	up	no
hsa_circRNA_006604	exonic	ARMC9	0.0671868235366114	0.235255391581419	up	no
hsa_circRNA_002562	intronic	TCONS_00014744	0.2796392206153	0.0308139474142196	up	no
hsa_circRNA_000435	intronic	None	0.414590980825815	0.0152201831843656	up	no
hsa_circRNA_400619	exonic	PDLIM1	0.296770191629221	0.0314905692678254	up	no
hsa_circRNA_101827	exonic	CBFB	0.173232469030545	0.0574958938319192	up	no
hsa_circRNA_001145	intronic	RBM12	0.0695480487987618	0.0411666960900825	up	no
hsa_circRNA_405415	intergenic		0.482125693337092	0.00302645463018789	up	no
hsa_circRNA_092574	exonic	DGKI	0.276562616971456	0.0314668410891209	up	no
hsa_circRNA_405167	exonic	DNAJC3	0.105834872867471	0.171769885273039	up	no
hsa_circRNA_023828	exonic	ODZ4	0.0579570313464767	0.06017956100803	up	no
hsa_circRNA_003356	exonic	PPP5C	0.466034553116069	-0.0071821821774935	down	no
hsa_circRNA_103803	exonic	MYO10	0.0217784296221408	0.270306571700324	up	yes
hsa_circRNA_000129	exonic	TMOD4	0.0727137352146338	0.0475971673650178	up	no
hsa_circRNA_004138	sense overlapping	LOC202181	0.117443744823251	0.118058680138787	up	no
hsa_circRNA_405198	sense overlapping	EGLN3	0.101885685884203	0.0538753807828546	up	no
hsa_circRNA_401045	exonic	CUX2	0.0797093391843241	0.141874965854532	up	no
hsa_circRNA_102881	exonic	HECW2	0.133120178975829	0.0359125558906444	up	no
hsa_circRNA_101510	exonic	SPG11	0.0942780938925364	0.101268776010463	up	no
hsa_circRNA_101799	exonic	SRCAP	0.0656355828852811	0.145594395043531	up	no
hsa_circRNA_004128	exonic	CHEK2	0.169739353896002	0.053181508639882	up	no
hsa_circRNA_104231	exonic	CNKSR3	0.286307751435283	0.0381045263321497	up	no
hsa_circRNA_104248	exonic	TULP4	0.272644301788521	0.0745986343285023	up	no
hsa_circRNA_101519	exonic	USP8	0.0240751821572302	0.149020932182715	up	no
hsa_circRNA_103096	exonic	VAPB	0.27016489651836	0.0430420343622175	up	no
hsa_circRNA_101460	exonic	CYFIP1	0.178461431272502	0.0709895880300698	up	no
hsa_circRNA_101899	exonic	KLHDC4	0.315515025675795	-0.0248804844105905	down	no
hsa_circRNA_001194	exonic	FAM49B	0.475216971820467	0.0048525027944121	up	no
hsa_circRNA_005990	exonic	YAP1	0.0362318100205872	0.276312713366944	up	yes
hsa_circRNA_402954	exonic	ATP2C1	0.275497307091233	0.0746336182969042	up	no
hsa_circRNA_102863	exonic	LOC100506866	0.156859091032417	0.0456415085912575	up	no
hsa_circRNA_007192	exonic	MICAL2	0.212207733998761	0.0548172844429256	up	no
hsa_circRNA_404169	exonic	GNE	0.106240034917795	0.18022591369392	up	no
hsa_circRNA_104138	exonic	SENP6	0.019836894545716	0.108066815070866	up	no
hsa_circRNA_406108	exonic	RPN2	0.318705565908364	0.0145046888835801	up	no
hsa_circRNA_405501	exonic	PLCG2	0.467113944714688	0.00482018801468783	up	no
hsa_circRNA_102408	exonic	THOP1	0.0468844886279377	0.0496877841891075	up	no
hsa_circRNA_103299	exonic	NR2C2	0.0922883610275007	0.0666252091035888	up	no
hsa_circRNA_101802	exonic	GPT2	0.473536819756011	-0.00268083864777145	down	no
hsa_circRNA_030180	exonic	COG3	0.215031166324927	0.0464837356829293	up	no
hsa_circRNA_102133	exonic	VMP1	0.141418936909153	0.102219543034765	up	no
hsa_circRNA_100863	exonic	LRP5	0.0601543541063888	0.124416434101687	up	no
hsa_circRNA_405352	exonic	RFX7	0.154765451777481	0.0305659916656038	up	no
hsa_circRNA_400054	intronic	UBE2S	0.262807687557912	0.0487682095984808	up	no
hsa_circRNA_101066	exonic	SCN8A	0.138305855404914	0.0391972147693011	up	no
hsa_circRNA_102137	exonic	VMP1	0.0831544585913776	0.135255005084276	up	no
hsa_circRNA_104973	exonic	None	0.00423778374369645	0.104828403653655	up	no
hsa_circRNA_048584	exonic	SIRT6	0.271943100815318	-0.021473101742452	down	no
hsa_circRNA_401666	exonic	MLYCD	0.238955386904059	0.0618618573514436	up	no
hsa_circRNA_056829	exonic	BAZ2B	0.446394701861081	0.00653086715895776	up	no
hsa_circRNA_105021	exonic	RBM41	0.240602437678294	0.0564813559524482	up	no
hsa_circRNA_001216	intronic	PRKG1	0.0411693662075146	0.19438490077414	up	yes
hsa_circRNA_008765	exonic	HP1BP3	0.128395818760174	0.0589778599593379	up	no
hsa_circRNA_001244	antisense	TSPO	0.17451953078013	0.0467489449015016	up	no
hsa_circRNA_102959	exonic	HDAC4	0.0938282156427146	0.0483975867268835	up	no
hsa_circRNA_103978	exonic	ARHGAP26	0.103764390411756	0.061053965409978	up	no
hsa_circRNA_404521	exonic	INADL	0.0510341483365917	-0.0328812263946556	down	no
hsa_circRNA_080346	exonic	TPST1	0.101759733934665	0.0673202033422152	up	no
hsa_circRNA_057748	exonic	CFLAR	0.100363863375717	0.161010074225862	up	no
hsa_circRNA_102645	exonic	HADHA	0.491962275899367	0.00183961821293513	up	no
hsa_circRNA_103047	exonic	PHF20	0.320875665190758	0.056507331680517	up	no
hsa_circRNA_402692	exonic	DGCR2	0.126114754292241	0.0461317210723306	up	no
hsa_circRNA_100867	exonic	CPT1A	0.0494274385477099	0.171412112484785	up	no
