circRNA	circRNA_type	GeneSymbol	P	log10FC	reg	sig
hsa_circRNA_403515	exonic	MAML1	0.0126699034986935	0.0407017881434593	up	no
hsa_circRNA_000721	antisense	LPCAT1	0.384565985621791	0.015960123393727	up	no
hsa_circRNA_406686	intronic	HDAC3	0.0919400951264474	0.0345347864519265	up	no
hsa_circRNA_035038	exonic	SERF2	0.161246789301825	0.0284029541118989	up	no
hsa_circRNA_080802	exonic	ZP3	0.234066230850044	0.0210912752613957	up	no
hsa_circRNA_104616	exonic	KIAA0146	0.0662655115904532	0.0535412770284006	up	no
hsa_circRNA_075968	exonic	None	0.0872088019609757	0.10137963546321	up	no
hsa_circRNA_407132	sense overlapping	AGO2	0.0515981881978699	0.0675794109834119	up	no
hsa_circRNA_102414	exonic	PIP5K1C	0.0877387754989797	0.116632490817618	up	no
hsa_circRNA_059774	exonic	POFUT1	0.0825373042010971	0.0520620400193862	up	no
hsa_circRNA_405724	exonic	XAB2	0.121611138976108	0.0275035336989214	up	no
hsa_circRNA_102740	exonic	WDPCP	0.254519685283065	0.07709328778596	up	no
hsa_circRNA_404556	exonic	CDC14A	0.138444757925287	0.0473779942390022	up	no
hsa_circRNA_100842	exonic	SLC3A2	0.324811666173754	0.0299950736566481	up	no
hsa_circRNA_037139	exonic	HBA2	0.110063679903588	0.041964501543536	up	no
hsa_circRNA_028162	exonic	ANKRD13A	0.110051909896848	0.0705810742857073	up	no
hsa_circRNA_405324	sense overlapping	STARD9	0.0617192158513321	0.123421390078773	up	no
hsa_circRNA_407306	intronic	APOOL	0.448115257458556	0.0106312093130723	up	no
hsa_circRNA_068400	exonic	SENP2	0.0554233743830418	0.0644579892269184	up	no
hsa_circRNA_101555	exonic	CSNK1G1	0.470437877606164	0.0120494759050141	up	no
hsa_circRNA_406100	exonic	DYNLRB1	0.183321595210841	0.124366920222989	up	no
hsa_circRNA_102586	exonic	LIG1	0.038495514085584	0.0595380307817926	up	no
hsa_circRNA_404200	exonic	WNK2	0.205018091744025	0.0249253754709343	up	no
hsa_circRNA_404583	exonic	SNX27	0.266376699788528	0.0667748939300105	up	no
hsa_circRNA_000984	sense overlapping	CDK6	0.19172240522973	0.0424038485530874	up	no
hsa_circRNA_103135	exonic	BACE2	0.0469790550015761	0.0401879840198544	up	no
hsa_circRNA_101610	exonic	ETFA	0.132413941691946	0.113107366520495	up	no
hsa_circRNA_101921	exonic	TCF25	0.181000001035529	0.0500714633415895	up	no
hsa_circRNA_102412	exonic	C19orf29	0.22813119423595	0.0545628085153081	up	no
hsa_circRNA_100123	exonic	GMEB1	0.15555118035958	0.0562954820005832	up	no
hsa_circRNA_104716	exonic	TSNARE1	0.271927103335522	0.0177514153650104	up	no
hsa_circRNA_001678	sense overlapping	RPPH1	0.273896996330518	0.0212083081142339	up	no
hsa_circRNA_404458	intronic	C1orf63	0.343681218410303	-0.0428700842128478	down	no
hsa_circRNA_100994	exonic	SNX19	0.046077951340935	0.0813401294422692	up	no
hsa_circRNA_100303	exonic	MAGI3	0.055239612506259	0.0810944406919053	up	no
hsa_circRNA_403994	exonic	MTMR7	0.0983337776703894	0.0217555240287682	up	no
hsa_circRNA_008189	exonic	C11orf30	0.141956095390516	0.0408332213475418	up	no
hsa_circRNA_405620	exonic	ARSG	0.157835121736449	0.0426958953841439	up	no
hsa_circRNA_103675	exonic	FRAS1	0.359440866715471	0.00851585092252973	up	no
hsa_circRNA_103672	exonic	FRAS1	0.283551872537503	0.0227133839969598	up	no
hsa_circRNA_007393	exonic	SLC25A44	0.0727368002443653	0.0696990844684021	up	no
hsa_circRNA_401551	exonic	ARL6IP1	0.198419895551929	0.112738651168466	up	no
hsa_circRNA_104674	exonic	RIMS2	0.101803428155563	0.0744999275210591	up	no
hsa_circRNA_100921	exonic	PICALM	0.215744181313135	0.123208477419618	up	no
hsa_circRNA_401297	exonic	FOXN3	0.184092585414022	0.143814534890907	up	no
hsa_circRNA_104053	exonic	FARS2	0.0460681917513616	0.0598760908522382	up	no
hsa_circRNA_102693	exonic	PRKD3	0.149534494222817	0.141199182877228	up	no
hsa_circRNA_405527	exonic	TRPV1	0.395015389175163	0.0550292967861999	up	no
hsa_circRNA_043598	exonic	KRT19	0.0650846183334711	0.0510173335025065	up	no
hsa_circRNA_104387	exonic	WBSCR17	0.414719359414161	0.035549503505848	up	no
hsa_circRNA_103387	exonic	RAD54L2	0.118307059350532	0.0433588956785225	up	no
hsa_circRNA_404982	intronic	ITPR2	0.0541802476740424	0.100115152883268	up	no
hsa_circRNA_103701	exonic	HERC3	0.0977582229614049	0.0784978556911866	up	no
hsa_circRNA_100207	exonic	MAST2	0.00686578332981807	0.0686203735201793	up	no
hsa_circRNA_014737	exonic	MEF2D	0.0325820244744048	0.0636315484791363	up	no
hsa_circRNA_101316	exonic	METTL3	0.0449041911744635	0.0893525419008631	up	no
hsa_circRNA_104863	exonic	LPAR1	0.267285335936957	0.0674256149072359	up	no
hsa_circRNA_101540	exonic	ANXA2	0.169136569333745	0.161861425293434	up	no
hsa_circRNA_402564	exonic	TRPC4AP	0.190184983388485	0.110071459066027	up	no
hsa_circRNA_066536	exonic	EIF4E3	0.406221204417866	0.0069947289942634	up	no
hsa_circRNA_403397	exonic	GPR98	0.182323666239077	0.0527776061993234	up	no
hsa_circRNA_001197	exonic	WDR4	0.226596853265513	0.0282072619303646	up	no
hsa_circRNA_100852	exonic	DPP3	0.178291851905834	0.0531213036063457	up	no
hsa_circRNA_100139	exonic	SERINC2	0.49095363839349	0.00127621156163564	up	no
hsa_circRNA_005386	exonic	NF2	0.0638615357102422	0.0900515275160458	up	no
hsa_circRNA_401785	exonic	SYNRG	0.159612035829983	0.0765168543662131	up	no
hsa_circRNA_027023	exonic	RBMS2	0.399806004074245	0.00644248260896829	up	no
hsa_circRNA_048963	exonic	INSR	0.35799613332673	0.020203386088287	up	no
hsa_circRNA_100476	exonic	COG2	0.185647723080667	0.0438791107393944	up	no
hsa_circRNA_043033	exonic	PSMD11	0.195773551521415	0.149357005808437	up	no
hsa_circRNA_406986	sense overlapping	GS1-259H13.2	0.0123971400371519	0.0318473672519946	up	no
hsa_circRNA_100508	exonic	KIF26B	0.272294041768576	0.0274992290610746	up	no
hsa_circRNA_004334	exonic	SEC31A	0.158363058534323	0.144226910924253	up	no
hsa_circRNA_407283	antisense	SLC9A7	0.130116654516073	0.0725506671486117	up	no
hsa_circRNA_007656	exonic	STRN3	0.187353609930524	0.101419861237906	up	no
hsa_circRNA_104877	exonic	PTBP3	0.0441802523268696	0.0600950720654511	up	no
hsa_circRNA_001948	exonic	CD99L2	0.117303402833654	0.163765420317048	up	no
hsa_circRNA_406142	exonic	CRYZL1	0.200735531986841	0.0279739955449883	up	no
hsa_circRNA_404974	exonic	SOX5	0.0342047698555107	0.117164339742921	up	no
hsa_circRNA_401882	exonic	SRP68	0.0548941929652434	0.162051001775407	up	no
hsa_circRNA_067347	exonic	NEK11	0.219743305603768	0.0761705270098192	up	no
hsa_circRNA_038393	exonic	LOC81691	0.0129367450408204	0.101297826780192	up	no
hsa_circRNA_101596	exonic	COX5A	0.360479023234863	0.00927354412896144	up	no
hsa_circRNA_402737	exonic	ADSL	0.135297779819472	0.146681629739052	up	no
hsa_circRNA_100739	exonic	NAP1L4	0.0818520323328568	0.0548589917604067	up	no
hsa_circRNA_000996	intronic	CAMSAP1	0.11676883025448	0.0445523533834491	up	no
hsa_circRNA_002761	exonic	IGF2BP2	0.0606215458981541	0.0958808786831064	up	no
hsa_circRNA_010144	exonic	FBXO42	0.228656320235194	0.0743823631658561	up	no
hsa_circRNA_002758	exonic	TSPAN15	0.0480006887986349	0.0622084313788502	up	no
hsa_circRNA_400040	intronic	SIRT7	0.287481510106998	-0.158730779982094	down	no
hsa_circRNA_103071	exonic	ACOT8	0.124270137408846	0.0271862510142232	up	no
hsa_circRNA_101728	exonic	NOMO3	0.210148046299953	0.109515027879207	up	no
hsa_circRNA_405469	exonic	NUP93	0.351992520489198	0.0294585231673561	up	no
hsa_circRNA_028628	exonic	RFC5	0.178571402255021	0.0645880901089202	up	no
hsa_circRNA_001964	exonic	ARNTL2	0.0239355727030383	0.142084166366317	up	no
hsa_circRNA_036942	exonic	VPS33B	0.383616931542373	0.018749436012839	up	no
hsa_circRNA_003698	sense overlapping	FAM173B	0.0297813079061829	0.0955100295837496	up	no
hsa_circRNA_043122	exonic	AP2B1	0.153259331754974	0.190814515876388	up	no
hsa_circRNA_002643	exonic	NR4A3	0.331861571752764	0.0215671107352646	up	no
hsa_circRNA_104245	exonic	ZDHHC14	0.184488937985548	0.148499468376613	up	no
hsa_circRNA_060170	exonic	EPB41L1	0.0213890922884274	0.0369093912774298	up	no
hsa_circRNA_101822	exonic	CNOT1	0.175028772140972	0.0867105745862431	up	no
hsa_circRNA_028067	exonic	CORO1C	0.434471622971781	0.0116387067910489	up	no
hsa_circRNA_080773	exonic	MDH2	0.297776155406647	0.0249712778199442	up	no
hsa_circRNA_102548	exonic	C19orf47	0.130819511889012	0.0407940710291251	up	no
hsa_circRNA_101980	exonic	TMEM220	0.250741456323947	0.105043907891361	up	no
hsa_circRNA_104260	exonic	SLC22A3	0.119227256077608	0.109466049952092	up	no
hsa_circRNA_102207	exonic	AFMID	0.149651778769222	0.0805643506621773	up	no
hsa_circRNA_405196	exonic	NPAS3	0.4080594860207	0.0220523583471934	up	no
hsa_circRNA_103866	exonic	RAD17	0.409713192709903	0.0231916626619337	up	no
hsa_circRNA_035269	exonic	AP4E1	0.148266007576765	0.0917703733556454	up	no
hsa_circRNA_003900	exonic	DDB1	0.148503111958277	0.131278914639319	up	no
hsa_circRNA_002144	sense overlapping	RPPH1	0.232418723804835	0.0295861155291192	up	no
hsa_circRNA_104765	exonic	UBAP2	0.164227128284566	0.0745006594334373	up	no
hsa_circRNA_101422	exonic	EML5	0.0518240852235593	0.0953834930465839	up	no
hsa_circRNA_101990	exonic	TOP3A	0.0165446575352063	0.0724697703463096	up	no
hsa_circRNA_051806	exonic	FTL	0.0803660539252792	0.107323525533442	up	no
hsa_circRNA_051805	exonic	FTL	0.0618780620929747	0.117141498768438	up	no
hsa_circRNA_053882	exonic	TTC27	0.221065051132087	0.0514250637063433	up	no
hsa_circRNA_001533	antisense	None	0.222001747058002	0.0412353605841795	up	no
hsa_circRNA_074530	exonic	CD74	0.216218415724248	0.0135474016797809	up	no
hsa_circRNA_000903	intronic	TOX2	0.076333298476923	0.0915708353406933	up	no
hsa_circRNA_092438	exonic	MYO18A	0.0466955708812427	0.0325560339557228	up	no
hsa_circRNA_405025	sense overlapping	RP11-956E11.1	0.451593091249498	0.0133627485008126	up	no
hsa_circRNA_008343	exonic	ARIH2	0.142786039348608	0.101106127601665	up	no
hsa_circRNA_011491	exonic	CSMD2	0.424726657540837	-0.0165824065965806	down	no
hsa_circRNA_001064	antisense	VPS13C	0.158902621811533	0.0613338587468603	up	no
hsa_circRNA_033388	exonic	HSP90AA1	0.130482161059504	0.287089075432952	up	no
hsa_circRNA_033392	exonic	HSP90AA1	0.217598318692184	0.158846532806072	up	no
hsa_circRNA_102048	exonic	ACACA	0.155942647924361	0.0449334021124502	up	no
hsa_circRNA_001593	antisense	HIST1H2AH	0.486151434597332	0.00233869429940833	up	no
hsa_circRNA_100804	exonic	AMBRA1	0.219124839598807	0.0377885608893998	up	no
hsa_circRNA_400770	exonic	DPP3	0.0364412441986174	0.0563415900831561	up	no
hsa_circRNA_084900	exonic	KIAA1429	0.286376491061457	0.0307325158952234	up	no
hsa_circRNA_407034	intronic	ERICH1	0.413565379441248	0.010465433678165	up	no
hsa_circRNA_100028	exonic	NOL9	0.0433126847595043	0.0574125012854532	up	no
hsa_circRNA_103855	exonic	ADAMTS6	0.437017614150791	0.0119647920296433	up	no
hsa_circRNA_001291	antisense	SCAP	0.341576171266952	0.020708086298374	up	no
hsa_circRNA_100450	exonic	RPS6KC1	0.0238433805686378	0.0648650865105573	up	no
hsa_circRNA_092412	sense overlapping	None	0.435685335360556	0.0267743733641132	up	no
hsa_circRNA_006082	sense overlapping	SMARCA2	0.479402473200822	-0.00444143644423464	down	no
hsa_circRNA_403604	exonic	XPO5	0.00648876267588588	0.0437515078630765	up	no
hsa_circRNA_104794	exonic	PSAT1	0.104555282181647	0.0680114983813405	up	no
hsa_circRNA_102647	exonic	HADHB	0.018204983796354	0.108084082554543	up	no
hsa_circRNA_104046	exonic	WRNIP1	0.273215212024682	0.0135152046317382	up	no
hsa_circRNA_103408	exonic	ADAMTS9	0.188820127853387	-0.0524022916030885	down	no
hsa_circRNA_402002	exonic	CIRBP	0.206762992675689	0.0297895987913565	up	no
hsa_circRNA_103036	exonic	TRPC4AP	0.0974762553681464	0.0440437072466435	up	no
hsa_circRNA_001881	antisense	C9orf5	0.0532842184625622	0.0421232059055811	up	no
hsa_circRNA_406174	sense overlapping	PITPNB	0.144530310544072	0.0647468128788204	up	no
hsa_circRNA_037897	exonic	GSPT1	0.0987736263931829	0.11997531707675	up	no
hsa_circRNA_404477	exonic	AGO4	0.127415658687039	0.153295062389115	up	no
hsa_circRNA_406157	sense overlapping	AGPAT3	0.3232177001492	0.0759658445004243	up	no
hsa_circRNA_406751	sense overlapping	CCHCR1	0.249317577080315	0.0150583052060157	up	no
hsa_circRNA_001256	intronic	HDAC10	0.184797150859397	0.0193051551953866	up	no
hsa_circRNA_049434	exonic	DOCK6	0.36865375823902	0.00853258254975051	up	no
hsa_circRNA_103931	exonic	FBN2	0.1737619230403	0.0843208857000359	up	no
hsa_circRNA_101955	exonic	ANKFY1	0.16738427713902	0.120070693047684	up	no
hsa_circRNA_007038	intronic	PTPRG	0.0707972725203052	0.0361635094820141	up	no
hsa_circRNA_002134	intronic	PTPRG	0.0430826285081063	0.0451312547176269	up	no
hsa_circRNA_103052	exonic	C20orf24	0.347693380071962	0.0158962980733766	up	no
hsa_circRNA_100510	exonic	SMYD3	0.0792593124126298	0.0489236854973406	up	no
hsa_circRNA_403712	exonic	SLC2A12	0.0823302046962884	0.069080919143299	up	no
hsa_circRNA_102819	exonic	UGGT1	0.133705855961314	0.150186892155106	up	no
hsa_circRNA_102138	exonic	RPS6KB1	0.143561724112268	0.0587381913535778	up	no
hsa_circRNA_049056	exonic	RPS28	0.0197353992746815	0.14243886735292	up	no
hsa_circRNA_074842	exonic	PTTG1	0.270986176861968	0.0284367034159707	up	no
hsa_circRNA_405558	sense overlapping	SSH2	0.379772981897235	-0.0144993610648251	down	no
hsa_circRNA_083834	exonic	TMEM66	0.150943951552154	0.0698543734561987	up	no
hsa_circRNA_081055	exonic	COL1A2	0.191958973484633	0.0220875299628384	up	no
hsa_circRNA_057619	exonic	ANKRD44	0.0111984352198755	0.0851716097368123	up	no
hsa_circRNA_404469	sense overlapping	MTMR9LP	0.162743506227074	0.0500594071411056	up	no
hsa_circRNA_101074	exonic	ESPL1	0.222338401430934	0.0403877611111452	up	no
hsa_circRNA_406517	intronic	RPL34	0.468802340124718	0.00681151183276116	up	no
hsa_circRNA_102199	exonic	QRICH2	0.425228538123788	0.0146405261828901	up	no
hsa_circRNA_406681	exonic	NRG2	0.141039173908619	0.0169227051160643	up	no
hsa_circRNA_086344	exonic	KDM4C	0.26170906836719	0.0301524172300991	up	no
hsa_circRNA_028861	exonic	RPLP0	0.272042906356262	0.0772052521458919	up	no
hsa_circRNA_006389	exonic	WDR7	0.0228177804437448	0.0665751212451537	up	no
hsa_circRNA_001027	exonic	MPHOSPH10	0.0485950879361175	0.0388454961443451	up	no
hsa_circRNA_403797	exonic	KBTBD2	0.0675336974974333	0.0456238409267835	up	no
hsa_circRNA_103187	exonic	HPS4	0.0510366772193526	0.0621479067488445	up	no
hsa_circRNA_405998	exonic	OSBPL6	0.218186999357468	0.0216419249388429	up	no
hsa_circRNA_066608	exonic	ST3GAL6	0.336209235743308	-0.0127119655161378	down	no
hsa_circRNA_405224	exonic	KLHDC1	0.224650228016311	0.0631931406634945	up	no
hsa_circRNA_402721	exonic	PRR14L	0.0860956340164296	0.0420474828426195	up	no
hsa_circRNA_101882	exonic	WWOX	0.151915940494438	0.0339844973103674	up	no
hsa_circRNA_104819	exonic	FAM120A	0.164493768423825	0.0332751226660146	up	no
hsa_circRNA_002048	exonic	ANKRD11	0.261082246583363	0.0235791860773602	up	no
hsa_circRNA_005377	intronic	PRKCE	0.0890138100910449	0.084088580542369	up	no
hsa_circRNA_102002	exonic	USP22	0.00059039328047412	0.0643896017798197	up	no
hsa_circRNA_102004	exonic	USP22	0.105566067704003	0.0917419258082665	up	no
hsa_circRNA_405959	intronic	MAP3K2	0.329018044873645	-0.0150141439594468	down	no
hsa_circRNA_044885	exonic	VMP1	0.15890762417813	0.0169616878998334	up	no
hsa_circRNA_102718	exonic	ASB3	0.224201979576645	0.085693750191764	up	no
hsa_circRNA_104833	exonic	C9orf3	0.431914106986503	0.00868917565236189	up	no
hsa_circRNA_104875	exonic	SUSD1	0.0669256438395591	0.0776619079909985	up	no
hsa_circRNA_402911	exonic	TBC1D23	0.00435122730052125	0.0616776365546498	up	no
hsa_circRNA_401901	exonic	FASN	0.211640415302062	0.0379422118663795	up	no
hsa_circRNA_007856	exonic	ATXN7L1	0.171992972391238	0.0333071820110375	up	no
hsa_circRNA_404984	exonic	MRPS35	0.394509143332772	0.0271298365450246	up	no
hsa_circRNA_103960	exonic	CTNNA1	0.144292372596264	0.157123419979701	up	no
hsa_circRNA_405821	exonic	ZNF418	0.170442904750016	0.0845404296335528	up	no
hsa_circRNA_092483	exonic	POLR1A	0.219127960406441	0.0688327744939979	up	no
hsa_circRNA_028072	exonic	CORO1C	0.221904078642374	0.0386720019639949	up	no
hsa_circRNA_081545	exonic	TRIP6	0.0713977010838055	0.0642346706584338	up	no
hsa_circRNA_001067	intronic	KIAA1199	0.48886981207697	0.00397525157987455	up	no
hsa_circRNA_023110	exonic	GSTP1	0.0369604088635967	0.0638925015403786	up	no
hsa_circRNA_404543	sense overlapping	COL24A1	0.0231942634784247	0.0618869908612109	up	no
hsa_circRNA_101251	exonic	COG6	0.154805824084758	0.0300082489834037	up	no
hsa_circRNA_103780	exonic	CEP72	0.274464588646599	0.0518721489283618	up	no
hsa_circRNA_104050	exonic	SLC22A23	0.369872872746704	-0.0107238653917731	down	no
hsa_circRNA_103694	exonic	KLHL8	0.308390979966737	0.0498174630440284	up	no
hsa_circRNA_100055	exonic	VPS13D	0.263848593067124	0.0894395562545213	up	no
hsa_circRNA_100512	exonic	SMYD3	0.239686578561888	0.0542362832044456	up	no
hsa_circRNA_061346	exonic	APP	0.12826054106039	0.134113562085425	up	no
hsa_circRNA_031668	exonic	RALGAPA1	0.184418775153413	0.0689762067903136	up	no
hsa_circRNA_017306	exonic	SMYD3	0.132349360932072	0.0536111310138847	up	no
hsa_circRNA_050273	exonic	ZNF93	0.11212998788109	0.0696768896582278	up	no
hsa_circRNA_102438	exonic	DNMT1	0.0246480463661592	0.0586377381478384	up	no
hsa_circRNA_407242	intronic	HSPA5	0.466633424016691	0.0058610131351699	up	no
hsa_circRNA_102462	exonic	CC2D1A	0.400619185963367	0.00686217615992554	up	no
hsa_circRNA_018834	exonic	AGAP5	0.21671034001267	0.0608472793005137	up	no
hsa_circRNA_406220	exonic	TTLL3	0.182539678387954	0.0540497612236247	up	no
hsa_circRNA_103988	exonic	G3BP1	0.175310064041449	0.0784978556911866	up	no
hsa_circRNA_101031	exonic	TM7SF3	0.378282502097171	0.0207725583496446	up	no
hsa_circRNA_400952	exonic	DDX23	0.121865865942181	0.0962361657326007	up	no
hsa_circRNA_100898	exonic	INTS4	0.104207319366885	0.146395376087975	up	no
hsa_circRNA_092524	exonic	RAD18	0.287355778333283	0.112589178471501	up	no
hsa_circRNA_058741	exonic	INPP5D	0.365653364133556	0.0341397166812353	up	no
hsa_circRNA_019756	exonic	SUFU	0.128693332751778	0.0851337148384938	up	no
hsa_circRNA_404029	exonic	HGSNAT	0.0463396879365087	0.093952658823573	up	no
hsa_circRNA_103640	exonic	SCFD2	0.0639462132267107	0.108491885557872	up	no
hsa_circRNA_101207	exonic	SLC15A4	0.399756584982855	0.0169271028789983	up	no
hsa_circRNA_406416	sense overlapping	TPRG1	0.181051963476834	0.0286337311026424	up	no
hsa_circRNA_020076	exonic	ABLIM1	0.368719712293272	0.013332400605829	up	no
hsa_circRNA_407089	exonic	JPH1	0.134580106735208	0.0457574905606751	up	no
hsa_circRNA_400579	exonic	H2AFY2	0.184250606197338	0.0124985454989731	up	no
hsa_circRNA_024600	exonic	TRIM29	0.168943089874089	0.0547387895799649	up	no
hsa_circRNA_024790	exonic	STT3A	0.164650321203991	0.13781095120085	up	no
hsa_circRNA_103828	exonic	HMGCS1	0.144199336696878	0.140400371521558	up	no
hsa_circRNA_100648	exonic	MYOF	0.107595666531697	0.206855089647693	up	no
hsa_circRNA_029562	exonic	GOLGA3	0.108201955775715	0.162838526716365	up	no
hsa_circRNA_102454	exonic	CNN1	0.0404435349066783	0.0455288543448637	up	no
hsa_circRNA_100911	exonic	PICALM	0.263701226456092	0.0969100130080565	up	no
hsa_circRNA_072837	exonic	SMA5	0.272135799620921	0.0518746829495124	up	no
hsa_circRNA_406714	intronic	SH3PXD2B	0.0370024238918582	0.0296148122220514	up	no
hsa_circRNA_041698	exonic	NUP88	0.0048469029559262	0.100447418200674	up	no
hsa_circRNA_103069	exonic	PABPC1L	0.305324929374876	0.0537047010864534	up	no
hsa_circRNA_101413	exonic	C14orf118	0.116317734602268	0.128801904599411	up	no
hsa_circRNA_080320	exonic	GUSB	0.41454915095659	0.0144268100638695	up	no
hsa_circRNA_049237	exonic	ICAM1	0.474369063301534	0.0033269873087367	up	no
hsa_circRNA_102215	exonic	ENGASE	0.0269204572604635	0.205199571759612	up	yes
hsa_circRNA_047720	exonic	POLI	0.116952161202248	0.0944748855305751	up	no
hsa_circRNA_104879	exonic	PTBP3	0.0306462325483984	0.119558235209305	up	no
hsa_circRNA_036088	exonic	RPLP1	0.0317799174467187	0.0889410833367811	up	no
hsa_circRNA_400026	intronic	None	0.190524718683115	0.0899647966003617	up	no
hsa_circRNA_104322	exonic	HDAC9	0.313123107790237	-0.0560487916916846	down	no
hsa_circRNA_405762	antisense	CTC-439O9.3	0.119787955967859	0.0220765199748315	up	no
hsa_circRNA_400512	exonic	CDC123	0.101979765374419	0.0920501722369459	up	no
hsa_circRNA_403838	exonic	GTF2IRD1	0.273484841015187	0.0183273810895316	up	no
hsa_circRNA_101142	exonic	ANAPC7	0.205128968146505	0.090016305060156	up	no
hsa_circRNA_024393	exonic	PCSK7	0.1397330671678	0.0865003260062921	up	no
hsa_circRNA_024853	exonic	NFRKB	0.0725409752919826	0.0348269698963877	up	no
hsa_circRNA_406140	exonic	TMEM50B	0.318292629431614	0.0144434278922731	up	no
hsa_circRNA_020625	exonic	IFITM3	0.5	0	down	no
hsa_circRNA_043898	exonic	EZH1	0.365653346579034	0.0216967436957755	up	no
hsa_circRNA_024588	exonic	MFRP	0.281450718945279	0.0160274454341507	up	no
hsa_circRNA_404630	exonic	PLA2G4A	0.0824315655326517	0.0366220426433358	up	no
hsa_circRNA_104896	exonic	PAPPA	0.0280545149989082	0.164237781301157	up	no
hsa_circRNA_400923	exonic	CAPRIN2	0.126752505753806	0.0635617804292012	up	no
hsa_circRNA_104451	exonic	RELN	0.0399807482108951	0.061628260283134	up	no
hsa_circRNA_056530	exonic	MGAT5	0.163815760923221	0.0277765444688553	up	no
hsa_circRNA_405412	intronic	HOMER2	0.135050012021213	0.021297150819602	up	no
hsa_circRNA_103906	exonic	RASGRF2	0.128915339102861	0.076557102221476	up	no
hsa_circRNA_005476	sense overlapping	TMEM161B	0.440606928134562	-0.0102191651816861	down	no
hsa_circRNA_407258	intronic	EHMT1	0.16618908477042	0.0625555036646414	up	no
hsa_circRNA_101272	exonic	KLF12	0.37782984342735	0.0296457179543311	up	no
hsa_circRNA_001943	exonic	ZNF280C	0.390989561847792	0.0127742880364289	up	no
hsa_circRNA_100083	exonic	EIF4G3	0.397518084072692	0.00514471345280835	up	no
hsa_circRNA_026468	exonic	KRT8	0.0501683782030541	0.0688649775716487	up	no
hsa_circRNA_100956	exonic	SIK3	0.0258735281277217	0.0654420668378255	up	no
hsa_circRNA_005768	exonic	RYK	0.159831684734924	0.05826925653433	up	no
hsa_circRNA_027446	exonic	HMGA2	0.228644887785834	-0.128123071083832	down	no
hsa_circRNA_103543	exonic	RFC4	0.381684254663366	0.0333584529559037	up	no
hsa_circRNA_001880	exonic	RAD23B	0.118935781200772	0.135505909137659	up	no
hsa_circRNA_014644	exonic	KIAA0907	0.140755051056851	0.10577102942555	up	no
hsa_circRNA_104109	exonic	KIAA0240	0.112910016351205	0.0955053140048146	up	no
hsa_circRNA_004993	sense overlapping	TCONS_00006568	0.256958679505366	0.0204411602425446	up	no
hsa_circRNA_101604	exonic	ETFA	0.129427979119201	0.0798348119827119	up	no
hsa_circRNA_006296	exonic	CHD1L	0.266058382949022	0.0631676172006501	up	no
hsa_circRNA_101508	exonic	CTDSPL2	0.495655806710413	0.000816842262534438	up	no
hsa_circRNA_102118	exonic	ZNF652	0.146231268049802	0.0590527835309725	up	no
hsa_circRNA_402705	exonic	SPECC1L	0.064124085137533	0.0595856899842441	up	no
hsa_circRNA_011084	exonic	IFI6	0.253287894472556	0.0293995704989681	up	no
hsa_circRNA_001982	exonic	RNF111	0.202692489814148	0.0124523017578129	up	no
hsa_circRNA_007105	sense overlapping	TCONS_00026722	0.272140179021706	0.0410711046312006	up	no
hsa_circRNA_103847	exonic	IPO11	0.00971161008060711	0.067751784266843	up	no
hsa_circRNA_405781	intronic	HNRNPL	0.471111918386143	0.00768035520985788	up	no
hsa_circRNA_103345	exonic	SETD2	0.251220091498829	0.0605911471994322	up	no
hsa_circRNA_407000	exonic	TSPAN12	0.219096524811706	0.020684598859851	up	no
hsa_circRNA_077367	exonic	MDN1	0.0380864332496314	0.111150452122667	up	no
hsa_circRNA_001387	exonic	WHSC1	0.265702804720854	0.0873020838465362	up	no
hsa_circRNA_006431	exonic	BAZ1A	0.223837237745543	0.0513613680786737	up	no
hsa_circRNA_001670	exonic	MAD1L1	0.232781824753533	0.0708965806431384	up	no
hsa_circRNA_003272	exonic	AGAP1	0.124369477045425	0.105139784336517	up	no
hsa_circRNA_103007	exonic	XRN2	0.0561106865393549	0.164780368396787	up	no
hsa_circRNA_001537	exonic	KDM3B	0.113100726258753	0.0456238409267835	up	no
hsa_circRNA_405039	sense overlapping	XLOC_010151	0.0740656302515316	0.0530285274461367	up	no
hsa_circRNA_088281	exonic	CDK5RAP2	0.243481181405888	0.0407449676900594	up	no
hsa_circRNA_001717	exonic	CLIP2	0.342518264702857	0.0250946685979651	up	no
hsa_circRNA_042474	exonic	USP22	0.0759492945628959	0.116210320328175	up	no
hsa_circRNA_102688	exonic	CRIM1	0.286380166053903	-0.0352062787898151	down	no
hsa_circRNA_089474	exonic	CAMSAP1	0.212527533462654	0.0736518200760141	up	no
hsa_circRNA_100255	exonic	RAVER2	0.0339545475437382	0.0360831551315164	up	no
hsa_circRNA_100606	exonic	SLC25A16	0.115560508077451	0.0845422048109272	up	no
hsa_circRNA_101524	exonic	UNC13C	0.0857302438861265	0.067751784266843	up	no
hsa_circRNA_406431	exonic	UVSSA	0.343186150716723	-0.0163623437611596	down	no
hsa_circRNA_001527	sense overlapping	HNRNPAB	0.17008695694355	0.111432087463469	up	no
hsa_circRNA_406129	exonic	TAF4	0.288722385300176	0.0642683823774089	up	no
hsa_circRNA_029031	exonic	WDR66	0.0790040643170753	0.0459369140219767	up	no
hsa_circRNA_406328	exonic	B4GALT4	0.217169946473382	0.0629838925351858	up	no
hsa_circRNA_001281	exonic	ARPP21	0.13709419087938	0.0799937710402968	up	no
