feature_id	display_label	log2_fold_change	raw_p_value	BH_FDR	nominal_discovery	FDR_significant	direction	biologically_prioritized	experimentally_evaluated	candidate_highlight	candidate_highlight_reason	threshold_interpretation
hsa-miR-103a-3p	hsa-miR-103a-3p	0.0523081693265564	0.716440423059974	0.891072776180842	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-210-5p	hsa-miR-210-5p	-0.791952934438869	0.469794128434466	0.752572754948171	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3648	hsa-miR-3648	-0.0155312270803023	0.982958551135437	0.990925793697832	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6811-3p	hsa-miR-6811-3p	-0.281329139517312	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-381-5p	hsa-miR-381-5p	0.491354103306913	0.599494876856309	0.838059663983451	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-2277-5p	hsa-miR-2277-5p	-0.825236965578932	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-222-3p	hsa-miR-222-3p	-0.174708899166136	0.0803640800830202	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-221-3p	hsa-miR-221-3p	0.0432281170061533	0.832158825681906	0.930334866914041	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-549a-5p	hsa-miR-549a-5p	-1.34190030152968	0.198510702522393	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-423-3p	hsa-miR-423-3p	-0.270746972676768	0.196633084499441	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6502-5p	hsa-miR-6502-5p	-0.444628053934891	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-138-5p	hsa-miR-138-5p	0.357519808365106	0.0363150203657866	0.71519809890531	TRUE	FALSE	up	FALSE	FALSE	FALSE		nominal P < 0.05 exploratory miRNA screen
hsa-miR-1537-5p	hsa-miR-1537-5p	-0.281329139517312	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-103a-2-5p	hsa-miR-103a-2-5p	0.407170820449864	0.745852889305771	0.902838259180939	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3140-3p	hsa-miR-3140-3p	-0.281329139517312	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-671-5p	hsa-miR-671-5p	-0.234495093853051	0.302286895333071	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-659-5p	hsa-miR-659-5p	0.455837304479461	0.676181195169577	0.873109896255419	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6851-5p	hsa-miR-6851-5p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1255a	hsa-miR-1255a	-0.0613192920270242	0.957047479380191	0.977681973288799	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-31-5p	hsa-miR-31-5p	0.30583788029548	0.0205647009148927	0.71519809890531	TRUE	FALSE	up	FALSE	FALSE	FALSE		nominal P < 0.05 exploratory miRNA screen
hsa-miR-34c-5p	hsa-miR-34c-5p	0.283965496853262	0.159082052440599	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1256	hsa-miR-1256	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-25-5p	hsa-miR-25-5p	0.203950166237686	0.618380990380708	0.843511888970432	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-663a	hsa-miR-663a	0.775936028875719	0.48671655380364	0.76270942773751	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-7974	hsa-miR-7974	0.43078341542141	0.718841605631169	0.892943068168556	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4668-5p	hsa-miR-4668-5p	-1.43553983742839	0.0559825536928269	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4747-5p	hsa-miR-4747-5p	-0.281329139517312	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-92b-5p	hsa-miR-92b-5p	-0.358924984166544	0.339126125398271	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3199	hsa-miR-3199	-0.444628053934891	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-365b-5p	hsa-miR-365b-5p	-0.088872516503633	0.937365391450386	0.969995524089821	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-365a-5p	hsa-miR-365a-5p	0.0922737993666509	0.898365925550161	0.953974488711217	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6878-5p	hsa-miR-6878-5p	-0.281329139517312	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4726-5p	hsa-miR-4726-5p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-296-5p	hsa-miR-296-5p	0.564545777528199	0.414268715119449	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6877-5p	hsa-miR-6877-5p	0.485404222313613	0.422649730810374	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-27a-5p	hsa-miR-27a-5p	-0.0483191809248789	0.885990907096336	0.952539415834143	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-185-3p	hsa-miR-185-3p	-0.643215871973932	0.620507044177436	0.843511888970432	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-625-5p	hsa-miR-625-5p	-0.405014874163857	0.10404789922371	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-5010-5p	hsa-miR-5010-5p	-0.281329139517312	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4488	hsa-miR-4488	0.608515845165855	0.252701289906783	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-342-5p	hsa-miR-342-5p	0.993069531140944	0.231002162541672	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4455	hsa-miR-4455	0.144080429867839	0.877460336967327	0.944884237318713	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-323a-5p	hsa-miR-323a-5p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-409-5p	hsa-miR-409-5p	0.150880622308882	0.600897511500079	0.838059663983451	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-152-5p	hsa-miR-152-5p	1.01847465143192	0.336235301167119	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-656-5p	hsa-miR-656-5p	-0.586387173407926	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-92a-1-5p	hsa-miR-92a-1-5p	-0.288388099909915	0.773893542146245	0.910839653482625	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-494-5p	hsa-miR-494-5p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-410-5p	hsa-miR-410-5p	-0.0239156984415296	0.969722215320427	0.983561268342329	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-616-3p	hsa-miR-616-3p	-0.952972361435561	0.244422439344028	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-550a-5p	hsa-miR-550a-5p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1271-3p	hsa-miR-1271-3p	0.485404222313613	0.422649730810374	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3691-5p	hsa-miR-3691-5p	-1.10656610509624	0.267236851887898	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-491-5p	hsa-miR-491-5p	0.398425963249775	0.475538850088865	0.752572754948171	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6742-5p	hsa-miR-6742-5p	-0.281329139517312	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-22-5p	hsa-miR-22-5p	0.141399342205275	0.48813447070801	0.76270942773751	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6501-5p	hsa-miR-6501-5p	-0.430456773071619	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4423-5p	hsa-miR-4423-5p	-0.430456773071619	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-19b-1-5p	hsa-miR-19b-1-5p	0.393933452107286	0.63168334105233	0.848060684643824	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-19a-5p	hsa-miR-19a-5p	-0.430456773071619	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-9-3p	hsa-miR-9-3p	0.026896018812256	0.959322568485628	0.978088926446118	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-655-3p	hsa-miR-655-3p	-0.0757398770308857	0.886929764514765	0.952539415834143	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4766-3p	hsa-miR-4766-3p	0.855952853155167	0.397225459877714	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4524a-5p	hsa-miR-4524a-5p	-0.430456773071619	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3117-3p	hsa-miR-3117-3p	0.491739836644427	0.522801497575075	0.785034062185357	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-374b-5p	hsa-miR-374b-5p	0.0245507621009731	0.843754291411142	0.93256780588044	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1185-2-3p	hsa-miR-1185-2-3p	0.297935480131982	0.624112727546743	0.84373935313724	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1185-1-3p	hsa-miR-1185-1-3p	0.564246331146856	0.272670372196644	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3115	hsa-miR-3115	-0.153088243435803	0.866708067561118	0.939649376327158	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-421	hsa-miR-421	-0.179687209549974	0.715828257325279	0.891072776180842	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-561-5p	hsa-miR-561-5p	-0.508311113626701	0.41769992954284	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-377-3p	hsa-miR-377-3p	0.736897095979177	0.067088255877673	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-23b-3p	hsa-miR-23b-3p	-0.0576032022007489	0.600315385328237	0.838059663983451	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-23a-3p	hsa-miR-23a-3p	-0.0748901648133362	0.352851638846301	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-23c	hsa-miR-23c	-0.711785912588931	0.200854403309393	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3127-5p	hsa-miR-3127-5p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-539-3p	hsa-miR-539-3p	0.749513243991852	0.0731175722075406	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-376a-3p	hsa-miR-376a-3p	0.377947117198756	0.0265844123594918	0.71519809890531	TRUE	FALSE	up	FALSE	FALSE	FALSE		nominal P < 0.05 exploratory miRNA screen
hsa-miR-376b-3p	hsa-miR-376b-3p	0.665191060413861	0.0955866579049934	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-433-3p	hsa-miR-433-3p	-1.74640369471595	0.184732443178294	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6516-3p	hsa-miR-6516-3p	-0.281329139517312	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1260b	hsa-miR-1260b	0.702408591028297	0.0670088822197673	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1260a	hsa-miR-1260a	0.208332388034206	0.416555612291286	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-2355-5p	hsa-miR-2355-5p	0.405630892747026	0.795946938908176	0.922507172387301	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-937-3p	hsa-miR-937-3p	-1.53702287816786	0.0873605566980941	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-7111-3p	hsa-miR-7111-3p	-0.281329139517312	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6881-3p	hsa-miR-6881-3p	-1.91243259487046	0.0700059001694695	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-502-5p	hsa-miR-502-5p	-0.444628053934891	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-425-3p	hsa-miR-425-3p	-0.446079229435043	0.107973397303466	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-517a-3p	hsa-miR-517a-3p	-0.444628053934891	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4799-5p	hsa-miR-4799-5p	-0.67164322191825	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4727-5p	hsa-miR-4727-5p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6888-3p	hsa-miR-6888-3p	-0.825236965578932	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-215-5p	hsa-miR-215-5p	-2.05393050231362	0.0189013833916274	0.71519809890531	TRUE	FALSE	down	FALSE	FALSE	FALSE		nominal P < 0.05 exploratory miRNA screen
hsa-miR-500a-3p	hsa-miR-500a-3p	0.677135362430085	0.285780490433015	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6811-5p	hsa-miR-6811-5p	-0.805866489774213	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-628-5p	hsa-miR-628-5p	-2.16415148549609	0.18472798889836	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1261	hsa-miR-1261	-0.571014517258491	0.64894239080563	0.858640530387768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4435	hsa-miR-4435	0.447317243008812	0.519051080249092	0.783696244078674	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1262	hsa-miR-1262	-1.09834668775491	0.243910798650298	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-5587-5p	hsa-miR-5587-5p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6843-3p	hsa-miR-6843-3p	0.721996583570707	0.422649730810374	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-218-1-3p	hsa-miR-218-1-3p	-0.281329139517312	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-10395-3p	hsa-miR-10395-3p	0.393628746318945	0.610771364471414	0.843511888970432	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3912-5p	hsa-miR-3912-5p	-0.281329139517312	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4477b	hsa-miR-4477b	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-576-5p	hsa-miR-576-5p	0.196906433919447	0.514141135154648	0.780755782729101	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4768-5p	hsa-miR-4768-5p	-0.281329139517312	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-544a	hsa-miR-544a	1.20247404152623	0.190564782527488	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-514a-3p	hsa-miR-514a-3p	-0.281329139517312	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-450a-1-3p	hsa-miR-450a-1-3p	-0.47104195284801	0.695375759209604	0.884781176999432	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-450a-2-3p	hsa-miR-450a-2-3p	0.05078770155977	0.973076813752354	0.98479740652291	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4646-3p	hsa-miR-4646-3p	-0.444628053934891	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-2355-3p	hsa-miR-2355-3p	-0.733468237545921	0.490979490765695	0.764514230535003	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-548d-3p	hsa-miR-548d-3p	-0.805866489774213	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-548h-3p	hsa-miR-548h-3p	0.531475307194542	0.0782605388249515	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-548ac	hsa-miR-548ac	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-548aq-3p	hsa-miR-548aq-3p	0.458808676113807	0.365252342738838	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-548am-3p	hsa-miR-548am-3p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-548j-3p	hsa-miR-548j-3p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-548c-3p	hsa-miR-548c-3p	-0.26510214728816	0.756014638908798	0.902838259180939	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-548ay-3p	hsa-miR-548ay-3p	-0.444628053934891	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-424-3p	hsa-miR-424-3p	0.123545416036265	0.795044784080983	0.922507172387301	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-548a-3p	hsa-miR-548a-3p	1.01267985083723	0.0351432722683753	0.71519809890531	TRUE	FALSE	up	FALSE	FALSE	FALSE		nominal P < 0.05 exploratory miRNA screen
hsa-miR-548e-5p	hsa-miR-548e-5p	0.486183794876208	0.555974481267954	0.809002632923718	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-548n	hsa-miR-548n	0.804190415370558	0.401815395806729	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-548t-5p	hsa-miR-548t-5p	-0.725957193452202	0.203408229473114	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-548az-5p	hsa-miR-548az-5p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-497-3p	hsa-miR-497-3p	0.47285889753873	0.583730682002639	0.830918495840666	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-186-5p	hsa-miR-186-5p	0.0659289033562818	0.731179403005665	0.900762210036989	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-548u	hsa-miR-548u	-1.24937895890762	0.243631883781691	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-518b	hsa-miR-518b	0.40654107463009	0.422649730810374	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-548m	hsa-miR-548m	0.40654107463009	0.422649730810374	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3609	hsa-miR-3609	1.25258388870842	0.305680965415675	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-20b-5p	hsa-miR-20b-5p	0.0740354930060523	0.752258307376332	0.902838259180939	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-93-5p	hsa-miR-93-5p	0.224917116577702	0.445842598933469	0.734459248243049	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-17-5p	hsa-miR-17-5p	0.0262032708844142	0.872435314497794	0.941510995580591	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-561-3p	hsa-miR-561-3p	1.45371040022974	0.201015497202258	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-7-1-3p	hsa-miR-7-1-3p	0.075644546787486	0.7587894908312	0.902838259180939	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-7-2-3p	hsa-miR-7-2-3p	1.22524164058444	0.107368143886298	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-21-3p	hsa-miR-21-3p	0.406336018512864	0.014237393794588	0.71519809890531	TRUE	FALSE	up	FALSE	FALSE	FALSE		nominal P < 0.05 exploratory miRNA screen
hsa-miR-652-5p	hsa-miR-652-5p	-0.0741450534239023	0.950840667800427	0.975161342753219	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-490-3p	hsa-miR-490-3p	1.52828006253708	0.255375996120724	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-191-5p	hsa-miR-191-5p	-0.114261803161282	0.578242054788739	0.827711074047694	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-99a-3p	hsa-miR-99a-3p	0.834106102586386	0.110162627467298	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-99b-3p	hsa-miR-99b-3p	-0.046458156873876	0.851143853884341	0.932814526161934	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-100-3p	hsa-miR-100-3p	-0.114859434393022	0.589657042482391	0.83501311926529	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4753-5p	hsa-miR-4753-5p	-0.430456773071619	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-34b-3p	hsa-miR-34b-3p	0.0442542030100217	0.904584115262306	0.955703376158495	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-34a-3p	hsa-miR-34a-3p	0.35853953982159	0.500381271274562	0.771614181033681	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-33a-3p	hsa-miR-33a-3p	0.101744404207452	0.945614645755899	0.972995421434457	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-32-3p	hsa-miR-32-3p	0.357748213423456	0.410290286941633	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-624-3p	hsa-miR-624-3p	-0.294847362908839	0.75938619267827	0.902838259180939	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-8485	hsa-miR-8485	0.068096394805075	0.947654007392675	0.97408650553276	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-5580-3p	hsa-miR-5580-3p	0.485404222313613	0.422649730810374	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-942-3p	hsa-miR-942-3p	1.1285376582008	0.21364644922837	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-323a-3p	hsa-miR-323a-3p	0.0872249754500487	0.794274554073362	0.922507172387301	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4640-3p	hsa-miR-4640-3p	-0.430456773071619	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-941	hsa-miR-941	-0.0406707814142493	0.842798451043061	0.93256780588044	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-99b-5p	hsa-miR-99b-5p	-0.0640352142743019	0.715232132661811	0.891072776180842	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6800-3p	hsa-miR-6800-3p	-0.281329139517312	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3200-3p	hsa-miR-3200-3p	0.493603016661224	0.467460225241138	0.752572754948171	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6782-3p	hsa-miR-6782-3p	0.40654107463009	0.422649730810374	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-574-3p	hsa-miR-574-3p	-0.176433181060725	0.301561904206333	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-28-3p	hsa-miR-28-3p	-0.013567382608727	0.916368521637814	0.961800294335047	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4676-3p	hsa-miR-4676-3p	0.485404222313613	0.422649730810374	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4773	hsa-miR-4773	1.49467982639493	0.183972492670077	0.71519809890531	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3154	hsa-miR-3154	-1.01409928742921	0.422649730810374	0.71519809890531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-424-5p	hsa-miR-424-5p	0.160522901334794	0.444630015058617	0.733759589427259	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
