feature_id	display_label	log2_fold_change	raw_p_value	BH_FDR	nominal_discovery	FDR_significant	direction	biologically_prioritized	experimentally_evaluated	candidate_highlight	candidate_highlight_reason	threshold_interpretation
hsa-miR-4455	hsa-miR-4455	-0.088240776053262	0.90401200361566	0.972857097713563	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-323a-5p	hsa-miR-323a-5p	0.332810802940831	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-409-5p	hsa-miR-409-5p	-0.430048919990823	0.368302758067322	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-152-5p	hsa-miR-152-5p	0.254604404318587	0.745156750211649	0.937940357376224	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-656-5p	hsa-miR-656-5p	-0.586387173407926	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-92a-1-5p	hsa-miR-92a-1-5p	0.398915146104653	0.52975536837981	0.828586933325599	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-494-5p	hsa-miR-494-5p	0.332810802940831	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-410-5p	hsa-miR-410-5p	-0.430456773071619	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-616-3p	hsa-miR-616-3p	0.474719648565551	0.529411150966222	0.828586933325599	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-550a-5p	hsa-miR-550a-5p	0.999085198866553	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1271-3p	hsa-miR-1271-3p	0.354282845927852	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3691-5p	hsa-miR-3691-5p	-1.10656610509624	0.267236851887898	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-491-5p	hsa-miR-491-5p	-0.606614264775749	0.19720349063354	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6742-5p	hsa-miR-6742-5p	-0.281329139517312	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-22-5p	hsa-miR-22-5p	0.196422109314288	0.427839829701823	0.756282527250698	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6501-5p	hsa-miR-6501-5p	-0.0761739271437677	0.898152776110848	0.972857097713563	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4423-5p	hsa-miR-4423-5p	-0.430456773071619	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-19b-1-5p	hsa-miR-19b-1-5p	0.77644169308887	0.375633399719664	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-19a-5p	hsa-miR-19a-5p	0.451450072977335	0.516136034889801	0.822371527517892	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-9-3p	hsa-miR-9-3p	-1.36336865301145	0.0629342461029824	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-655-3p	hsa-miR-655-3p	-0.399506525170494	0.584629401164448	0.86469399442002	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4766-3p	hsa-miR-4766-3p	1.39036967545315	0.0889877817638941	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4524a-5p	hsa-miR-4524a-5p	-0.430456773071619	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3117-3p	hsa-miR-3117-3p	0.358292725642176	0.694770062247084	0.916516159024411	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-374b-5p	hsa-miR-374b-5p	-0.068785619737616	0.567880735865583	0.851821103798374	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1185-2-3p	hsa-miR-1185-2-3p	0.680460132097214	0.350876972089632	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1185-1-3p	hsa-miR-1185-1-3p	0.560484928669457	0.273511737001394	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3115	hsa-miR-3115	-0.542274024065679	0.383564706310097	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-421	hsa-miR-421	-0.05257822511253	0.695389570118302	0.916516159024411	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-561-5p	hsa-miR-561-5p	0.0268484694869335	0.892139965127423	0.972857097713563	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-377-3p	hsa-miR-377-3p	0.632166820687711	0.0417952909863167	0.753091701676768	TRUE	FALSE	up	FALSE	FALSE	FALSE		nominal P < 0.05 exploratory miRNA screen
hsa-miR-23b-3p	hsa-miR-23b-3p	0.202257170526194	0.134841792985451	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-23a-3p	hsa-miR-23a-3p	0.0599359226511176	0.480291556207081	0.797952743698473	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-23c	hsa-miR-23c	0.513596437707185	0.531134133764799	0.828586933325599	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3127-5p	hsa-miR-3127-5p	0.397122856885267	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-539-3p	hsa-miR-539-3p	0.524486310781387	0.16518226845051	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-376a-3p	hsa-miR-376a-3p	0.198959324616734	0.278689856986137	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-376b-3p	hsa-miR-376b-3p	0.454528649878483	0.174537227010929	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-433-3p	hsa-miR-433-3p	-0.683398179831628	0.556306061127798	0.842662013421517	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6516-3p	hsa-miR-6516-3p	0.0514816634235197	0.91180511601322	0.972857097713563	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1260b	hsa-miR-1260b	0.541548248221199	0.104392415445743	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1260a	hsa-miR-1260a	0.240982761521326	0.358338930085558	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-2355-5p	hsa-miR-2355-5p	-1.03298398013108	0.327253912452546	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-937-3p	hsa-miR-937-3p	-0.785617175354744	0.275180099938286	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-7111-3p	hsa-miR-7111-3p	-0.281329139517312	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6881-3p	hsa-miR-6881-3p	-0.387887181811152	0.594483720978673	0.871798752831852	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-502-5p	hsa-miR-502-5p	-0.444628053934891	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-425-3p	hsa-miR-425-3p	-0.276293162949386	0.188649208490651	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-517a-3p	hsa-miR-517a-3p	-0.444628053934891	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4799-5p	hsa-miR-4799-5p	-0.67164322191825	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4727-5p	hsa-miR-4727-5p	0.332810802940831	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6888-3p	hsa-miR-6888-3p	0.215220693000676	0.879498447105265	0.972726546775955	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-215-5p	hsa-miR-215-5p	-1.68733186669752	0.148088292030144	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-500a-3p	hsa-miR-500a-3p	0.860309850875458	0.0971241830461795	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6811-5p	hsa-miR-6811-5p	-0.805866489774213	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-628-5p	hsa-miR-628-5p	-0.659917888377865	0.381321600630323	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1261	hsa-miR-1261	-0.304239424010298	0.780700686919344	0.954290711601061	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4435	hsa-miR-4435	1.72553564208337	0.0417996213582011	0.753091701676768	TRUE	FALSE	up	FALSE	FALSE	FALSE		nominal P < 0.05 exploratory miRNA screen
hsa-miR-1262	hsa-miR-1262	-0.49632357855376	0.52575889524949	0.828586933325599	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-5587-5p	hsa-miR-5587-5p	0.332810802940831	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6843-3p	hsa-miR-6843-3p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-218-1-3p	hsa-miR-218-1-3p	0.115793717367956	0.824842764995445	0.955943601815913	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-10395-3p	hsa-miR-10395-3p	-1.08121087493596	0.441878968745131	0.765965202932043	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3912-5p	hsa-miR-3912-5p	0.0514816634235197	0.91180511601322	0.972857097713563	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4477b	hsa-miR-4477b	0.332810802940831	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-576-5p	hsa-miR-576-5p	-0.257597225269341	0.41473538361407	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4768-5p	hsa-miR-4768-5p	0.07295370641054	0.880085923273483	0.972726546775955	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-544a	hsa-miR-544a	0.318537192051946	0.767957603917481	0.944210168751001	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-514a-3p	hsa-miR-514a-3p	0.33029323911513	0.659435233026327	0.916516159024411	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-450a-1-3p	hsa-miR-450a-1-3p	-0.576201142158865	0.353127743121401	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-450a-2-3p	hsa-miR-450a-2-3p	0.299680585074765	0.794114229540275	0.955943601815913	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4646-3p	hsa-miR-4646-3p	-0.444628053934891	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-2355-3p	hsa-miR-2355-3p	-0.830930694535491	0.156462982702179	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-548d-3p	hsa-miR-548d-3p	0.921684817674078	0.436791699637312	0.764505883006442	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-548h-3p	hsa-miR-548h-3p	-0.0888043536693854	0.87732669443612	0.972726546775955	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-548ac	hsa-miR-548ac	0.697758350175013	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-548aq-3p	hsa-miR-548aq-3p	-0.0202759400388306	0.949095083519733	0.982291332531914	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-548am-3p	hsa-miR-548am-3p	0.354282845927852	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-548j-3p	hsa-miR-548j-3p	0.611622378632441	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-548c-3p	hsa-miR-548c-3p	-0.317360375990398	0.703823850009735	0.916516159024411	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-548ay-3p	hsa-miR-548ay-3p	0.780754296361225	0.374562136335034	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-424-3p	hsa-miR-424-3p	-0.107753464916639	0.808692182554486	0.955943601815913	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-548a-3p	hsa-miR-548a-3p	1.18448965371271	0.0283397597995277	0.753091701676768	TRUE	FALSE	up	FALSE	FALSE	FALSE		nominal P < 0.05 exploratory miRNA screen
hsa-miR-548e-5p	hsa-miR-548e-5p	-0.0769493332040885	0.934839722716693	0.977903786274147	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-548n	hsa-miR-548n	2.29011260919351	0.0291554428824099	0.753091701676768	TRUE	FALSE	up	FALSE	FALSE	FALSE		nominal P < 0.05 exploratory miRNA screen
hsa-miR-548t-5p	hsa-miR-548t-5p	-0.393146390511371	0.486654656133166	0.799572602917683	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-548az-5p	hsa-miR-548az-5p	0.354282845927852	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-497-3p	hsa-miR-497-3p	1.03267384547354	0.213332851666796	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-186-5p	hsa-miR-186-5p	0.101483162716518	0.602338156890322	0.879631522579747	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-548u	hsa-miR-548u	-0.723346174230722	0.177962562344682	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-518b	hsa-miR-518b	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-548m	hsa-miR-548m	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3609	hsa-miR-3609	0.243618935275263	0.878047131926527	0.972726546775955	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-20b-5p	hsa-miR-20b-5p	0.065020438499328	0.703374985391767	0.916516159024411	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-93-5p	hsa-miR-93-5p	0.256989371654207	0.395114216741354	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-17-5p	hsa-miR-17-5p	0.0181502661780897	0.898304327154296	0.972857097713563	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-561-3p	hsa-miR-561-3p	0.934888859700048	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-7-1-3p	hsa-miR-7-1-3p	-0.0597750437932296	0.819698691437893	0.955943601815913	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-7-2-3p	hsa-miR-7-2-3p	0.0699716492962399	0.925112201496657	0.976249056855768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-21-3p	hsa-miR-21-3p	0.148118482196224	0.189628329803284	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-652-5p	hsa-miR-652-5p	0.780610474020364	0.453831043271852	0.774833488512918	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-490-3p	hsa-miR-490-3p	0.692687069266342	0.548505886629235	0.835453775875621	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-191-5p	hsa-miR-191-5p	0.0567516628963141	0.806188073244605	0.955943601815913	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-99a-3p	hsa-miR-99a-3p	-0.0212432261841879	0.971771803782286	0.990561091164784	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-99b-3p	hsa-miR-99b-3p	0.0687036860172183	0.794813045169257	0.955943601815913	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-100-3p	hsa-miR-100-3p	-0.387842518107215	0.202876617433187	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4753-5p	hsa-miR-4753-5p	-0.430456773071619	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-34b-3p	hsa-miR-34b-3p	-0.0811828435950446	0.894538594180253	0.972857097713563	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-34a-3p	hsa-miR-34a-3p	0.287952915635023	0.536486097264855	0.828586933325599	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-33a-3p	hsa-miR-33a-3p	-0.20801477254818	0.760097571474316	0.940050000056574	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-32-3p	hsa-miR-32-3p	0.0981649240333207	0.808995663999397	0.955943601815913	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-624-3p	hsa-miR-624-3p	-0.0636655855971359	0.93408229228693	0.977903786274147	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-8485	hsa-miR-8485	0.299278172116778	0.735114094160544	0.92958728783744	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-5580-3p	hsa-miR-5580-3p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-942-3p	hsa-miR-942-3p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-323a-3p	hsa-miR-323a-3p	-0.254635060174191	0.489011199444709	0.799572602917683	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4640-3p	hsa-miR-4640-3p	0.256636875797064	0.666757145973693	0.916516159024411	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-941	hsa-miR-941	-0.21636763899557	0.402259404526232	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-99b-5p	hsa-miR-99b-5p	0.10055937657066	0.587632110133858	0.866592297247965	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6800-3p	hsa-miR-6800-3p	0.684576085042981	0.336952743167981	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3200-3p	hsa-miR-3200-3p	0.0541481696683199	0.926593395940704	0.976830387286887	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6782-3p	hsa-miR-6782-3p	0.527624000121103	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-574-3p	hsa-miR-574-3p	0.0120971877217038	0.937920379011339	0.977903786274147	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-28-3p	hsa-miR-28-3p	0.0817060964919438	0.548071405137044	0.835453775875621	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4676-3p	hsa-miR-4676-3p	0.95317836088241	0.194622270383373	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4773	hsa-miR-4773	0.527624000121103	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3154	hsa-miR-3154	-0.153316320218408	0.913931974413799	0.972857097713563	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-424-5p	hsa-miR-424-5p	0.0889866224712925	0.681203135960776	0.916516159024411	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-497-5p	hsa-miR-497-5p	0.479700634638945	0.116322511122202	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6858-3p	hsa-miR-6858-3p	-0.444628053934891	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3940-3p	hsa-miR-3940-3p	-1.10231766474428	0.0789911554271064	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6746-3p	hsa-miR-6746-3p	0.556055503997142	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4661-3p	hsa-miR-4661-3p	0.397122856885267	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-10524-5p	hsa-miR-10524-5p	0.332810802940831	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3622a-5p	hsa-miR-3622a-5p	-0.0761739271437677	0.898152776110848	0.972857097713563	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-2682-5p	hsa-miR-2682-5p	-0.124841547884031	0.837162923331856	0.959629988535424	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-15a-3p	hsa-miR-15a-3p	0.0353656917134413	0.949548288114184	0.982291332531914	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6750-5p	hsa-miR-6750-5p	0.07295370641054	0.880085923273483	0.972726546775955	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-370-5p	hsa-miR-370-5p	0.13071645084549	0.800874232882798	0.955943601815913	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-431-3p	hsa-miR-431-3p	0.685240370698559	0.523238654747829	0.828586933325599	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-12114	hsa-miR-12114	0.332810802940831	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-301a-3p	hsa-miR-301a-3p	0.30569448787282	0.421415196531832	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-301b-3p	hsa-miR-301b-3p	0.243188651980221	0.755635515488287	0.938893632400183	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-130b-3p	hsa-miR-130b-3p	0.268011359146766	0.303686981817253	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-130a-3p	hsa-miR-130a-3p	0.145965671451666	0.343216441384924	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-33b-3p	hsa-miR-33b-3p	1.78209776395372	0.0755009003790596	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-140-5p	hsa-miR-140-5p	-0.21193786936633	0.323115515701735	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-101-5p	hsa-miR-101-5p	-0.491097776272257	0.671540116061755	0.916516159024411	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-5000-5p	hsa-miR-5000-5p	-0.457652350824863	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6874-3p	hsa-miR-6874-3p	0.115793717367956	0.824842764995445	0.955943601815913	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-142-5p	hsa-miR-142-5p	-0.284108972551178	0.820631447823529	0.955943601815913	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3651	hsa-miR-3651	-0.214986618834756	0.810372962157759	0.955943601815913	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-2115-3p	hsa-miR-2115-3p	0.354282845927852	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3617-3p	hsa-miR-3617-3p	-0.374444801137474	0.695321262102576	0.916516159024411	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-136-3p	hsa-miR-136-3p	0.0087312580973169	0.975773467798649	0.990624215132819	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-188-5p	hsa-miR-188-5p	1.13466669337276	0.109224202180962	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4800-3p	hsa-miR-4800-3p	0.397122856885267	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3126-3p	hsa-miR-3126-3p	0.410606903604642	0.482401006476421	0.799572602917683	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-200a-5p	hsa-miR-200a-5p	-0.281329139517312	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-141-5p	hsa-miR-141-5p	0.759435154265068	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-532-5p	hsa-miR-532-5p	0.235339072077926	0.292386916714712	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4728-3p	hsa-miR-4728-3p	0.354282845927852	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6871-5p	hsa-miR-6871-5p	0.556055503997142	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-126-5p	hsa-miR-126-5p	0.165445597454353	0.305757772802322	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-25-3p	hsa-miR-25-3p	0.0943949467936847	0.41116113024689	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-548o-3p	hsa-miR-548o-3p	-0.404341644814856	0.681464220968959	0.916516159024411	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4714-3p	hsa-miR-4714-3p	-0.01341409782178	0.984814116711161	0.993406854250312	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
