"Name","Chromosome","Region","Identifier","IL4_B_S8_L001 (trimmed, grouped on mature) - Total counts","IL4_B_S8_L001 (trimmed, grouped on mature) - RPKM","IL4_B_S8_L001 (trimmed, grouped on mature) - TPM","IL4_B_S8_L001 (trimmed, grouped on mature) - CPM","IL4_A_S7_L001 (trimmed, grouped on mature) - Total counts","IL4_A_S7_L001 (trimmed, grouped on mature) - RPKM","IL4_A_S7_L001 (trimmed, grouped on mature) - TPM","IL4_A_S7_L001 (trimmed, grouped on mature) - CPM","IL4_C_S9_L001 (trimmed, grouped on mature) - Total counts","IL4_C_S9_L001 (trimmed, grouped on mature) - RPKM","IL4_C_S9_L001 (trimmed, grouped on mature) - TPM","IL4_C_S9_L001 (trimmed, grouped on mature) - CPM","IL13_C_S6_L001 (trimmed, grouped on mature) - Total counts","IL13_C_S6_L001 (trimmed, grouped on mature) - RPKM","IL13_C_S6_L001 (trimmed, grouped on mature) - TPM","IL13_C_S6_L001 (trimmed, grouped on mature) - CPM","IL13_A_S4_L001 (trimmed, grouped on mature) - Total counts","IL13_A_S4_L001 (trimmed, grouped on mature) - RPKM","IL13_A_S4_L001 (trimmed, grouped on mature) - TPM","IL13_A_S4_L001 (trimmed, grouped on mature) - CPM","IL13_B_S5_L001 (trimmed, grouped on mature) - Total counts","IL13_B_S5_L001 (trimmed, grouped on mature) - RPKM","IL13_B_S5_L001 (trimmed, grouped on mature) - TPM","IL13_B_S5_L001 (trimmed, grouped on mature) - CPM","V_A_S1_L001 (trimmed, grouped on mature) - Total counts","V_A_S1_L001 (trimmed, grouped on mature) - RPKM","V_A_S1_L001 (trimmed, grouped on mature) - TPM","V_A_S1_L001 (trimmed, grouped on mature) - CPM","V_B_S2_L001 (trimmed, grouped on mature) - Total counts","V_B_S2_L001 (trimmed, grouped on mature) - RPKM","V_B_S2_L001 (trimmed, grouped on mature) - TPM","V_B_S2_L001 (trimmed, grouped on mature) - CPM","V_C_S3_L001 (trimmed, grouped on mature) - Total counts","V_C_S3_L001 (trimmed, grouped on mature) - RPKM","V_C_S3_L001 (trimmed, grouped on mature) - TPM","V_C_S3_L001 (trimmed, grouped on mature) - CPM"
"hsa-miR-6780b-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0022681","1","NaN","NaN","2.2978494638","1","NaN","NaN","1.3288588857","0","NaN","NaN","0","0","NaN","NaN","0","2","NaN","NaN","1.9956560747","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-6716-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0022550","0","NaN","NaN","0","4","NaN","NaN","5.3154355429","0","NaN","NaN","0","8","NaN","NaN","8.7124175502","9","NaN","NaN","8.9804523363","0","NaN","NaN","0","3","NaN","NaN","4.562413117","3","NaN","NaN","4.3428128001","5","NaN","NaN","3.9750222368"
"hsa-miR-615-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0003628","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","1","NaN","NaN","1.4476042667","1","NaN","NaN","0.7950044474"
"hsa-miR-671-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0003760","9","NaN","NaN","20.6806451738","14","NaN","NaN","18.6040244001","12","NaN","NaN","20.9264522396","28","NaN","NaN","30.4934614257","27","NaN","NaN","26.941357009","25","NaN","NaN","32.0923190799","30","NaN","NaN","45.6241311701","30","NaN","NaN","43.4281280015","25","NaN","NaN","19.8751111838"
"hsa-miR-3678-5p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0016079","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-340-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0000802","2","NaN","NaN","4.5956989275","3","NaN","NaN","3.9865766572","3","NaN","NaN","5.2316130599","4","NaN","NaN","4.3562087751","10","NaN","NaN","9.9782803737","0","NaN","NaN","0","3","NaN","NaN","4.562413117","3","NaN","NaN","4.3428128001","19","NaN","NaN","15.1050844997"
"hsa-miR-5009-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0017877","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-6761-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0022606","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","1","NaN","NaN","0.9978280374","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-6072","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0020349","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-5193","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0018172","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","1","NaN","NaN","0.7950044474"
"hsa-miR-877-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0005561","5","NaN","NaN","11.4892473188","4","NaN","NaN","5.3154355429","3","NaN","NaN","5.2316130599","5","NaN","NaN","5.4452609689","6","NaN","NaN","5.9869682242","3","NaN","NaN","3.8510782896","3","NaN","NaN","4.562413117","3","NaN","NaN","4.3428128001","4","NaN","NaN","3.1800177894"
"hsa-miR-6727-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0022572","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-6747-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0022592","0","NaN","NaN","0","3","NaN","NaN","3.9865766572","5","NaN","NaN","8.7193550998","1","NaN","NaN","1.0890521938","3","NaN","NaN","2.9934841121","3","NaN","NaN","3.8510782896","3","NaN","NaN","4.562413117","0","NaN","NaN","0","3","NaN","NaN","2.3850133421"
"hsa-miR-1539","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0007260","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-3193","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0014238","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","2","NaN","NaN","1.9956560747","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-486-5p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0002470","1","NaN","NaN","2.2978494638","8","NaN","NaN","10.6308710857","6","NaN","NaN","10.4632261198","6","NaN","NaN","6.5343131626","11","NaN","NaN","10.9761084111","20","NaN","NaN","25.6738552639","15","NaN","NaN","22.812065585","7","NaN","NaN","10.133229867","10","NaN","NaN","7.9500444735"
"hsa-miR-6748-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0022593","0","NaN","NaN","0","1","NaN","NaN","1.3288588857","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-5699-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0019306","0","NaN","NaN","0","4","NaN","NaN","5.3154355429","2","NaN","NaN","3.4877420399","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","3","NaN","NaN","2.3850133421"
"hsa-miR-205-5p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0000285","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-1237-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0006327","0","NaN","NaN","0","0","NaN","NaN","0","2","NaN","NaN","3.4877420399","5","NaN","NaN","5.4452609689","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","1","NaN","NaN","1.4476042667","3","NaN","NaN","2.3850133421"
"hsa-miR-10397-5p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0033421","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","1","NaN","NaN","0.9978280374","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-3121-5p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0014137","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-196b-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0001150","3","NaN","NaN","6.8935483913","4","NaN","NaN","5.3154355429","0","NaN","NaN","0","10","NaN","NaN","10.8905219377","6","NaN","NaN","5.9869682242","2","NaN","NaN","2.5673855264","8","NaN","NaN","12.1664349787","5","NaN","NaN","7.2380213336","3","NaN","NaN","2.3850133421"
"hsa-miR-1307-5p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0006444","69","NaN","NaN","158.551612999","148","NaN","NaN","196.6711150863","100","NaN","NaN","174.3871019966","206","NaN","NaN","224.3447519173","182","NaN","NaN","181.6047028012","124","NaN","NaN","159.1779026363","221","NaN","NaN","336.0977662861","164","NaN","NaN","237.4070997414","356","NaN","NaN","283.0215832567"
"hsa-miR-3131","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0014151","1","NaN","NaN","2.2978494638","0","NaN","NaN","0","0","NaN","NaN","0","2","NaN","NaN","2.1781043875","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-151b","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0003772","0","NaN","NaN","0","2","NaN","NaN","2.6577177714","0","NaN","NaN","0","0","NaN","NaN","0","2","NaN","NaN","1.9956560747","0","NaN","NaN","0","1","NaN","NaN","1.5208043723","5","NaN","NaN","7.2380213336","1","NaN","NaN","0.7950044474"
"hsa-miR-151a-5p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0000809","254","NaN","NaN","583.6537637935","444","NaN","NaN","590.0133452589","311","NaN","NaN","542.3438872095","508","NaN","NaN","553.2385144369","637","NaN","NaN","635.6164598041","449","NaN","NaN","576.378050675","435","NaN","NaN","661.5499019658","516","NaN","NaN","746.9638016255","738","NaN","NaN","586.7132821446"
"hsa-miR-6767-5p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0022612","0","NaN","NaN","0","0","NaN","NaN","0","2","NaN","NaN","3.4877420399","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-1281","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0006428","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-1292-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0006433","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-579-5p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0003586","0","NaN","NaN","0","0","NaN","NaN","0","1","NaN","NaN","1.74387102","5","NaN","NaN","5.4452609689","1","NaN","NaN","0.9978280374","0","NaN","NaN","0","0","NaN","NaN","0","3","NaN","NaN","4.3428128001","4","NaN","NaN","3.1800177894"
"hsa-miR-127-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0000472","690","NaN","NaN","1585.5161299901","1124","NaN","NaN","1493.6373875474","885","NaN","NaN","1543.3258526702","1109","NaN","NaN","1207.7588828948","1550","NaN","NaN","1546.633457922","1161","NaN","NaN","1490.3672980705","942","NaN","NaN","1432.5977187397","1103","NaN","NaN","1596.7075061879","1504","NaN","NaN","1195.686688815"
"hsa-miR-1234-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0006324","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-7107-5p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0022958","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-6741-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0022586","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","1","NaN","NaN","1.2836927632","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-11400","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0036559","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-6749-5p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0022594","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-6499-5p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0022209","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-6889-5p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0022736","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-542-5p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0003686","22","NaN","NaN","50.5526882026","42","NaN","NaN","55.8120732002","23","NaN","NaN","40.1090334592","30","NaN","NaN","32.6715658132","39","NaN","NaN","38.9152934574","19","NaN","NaN","24.3901625007","29","NaN","NaN","44.1033267977","24","NaN","NaN","34.7425024012","33","NaN","NaN","26.2351467626"
"hsa-miR-6775-5p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0022620","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-101-2-5p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0000739","0","NaN","NaN","0","1","NaN","NaN","1.3288588857","2","NaN","NaN","3.4877420399","1","NaN","NaN","1.0890521938","7","NaN","NaN","6.9847962616","2","NaN","NaN","2.5673855264","7","NaN","NaN","10.6456306063","3","NaN","NaN","4.3428128001","1","NaN","NaN","0.7950044474"
"hsa-miR-126-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0000471","297","NaN","NaN","682.4612907349","595","NaN","NaN","790.6710370024","472","NaN","NaN","823.1071214241","753","NaN","NaN","820.0563019115","778","NaN","NaN","776.3102130731","537","NaN","NaN","689.3430138362","445","NaN","NaN","676.7579456891","599","NaN","NaN","867.1149557629","1197","NaN","NaN","951.6203234784"
"hsa-miR-6506-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0022218","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-4536-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0016906","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-1204","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0006337","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-6774-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0022619","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-187-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0000274","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","2","NaN","NaN","1.9956560747","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-1282","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0006429","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-4744","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0017382","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-1283","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0003832","1","NaN","NaN","2.2978494638","0","NaN","NaN","0","0","NaN","NaN","0","2","NaN","NaN","2.1781043875","2","NaN","NaN","1.9956560747","0","NaN","NaN","0","0","NaN","NaN","0","1","NaN","NaN","1.4476042667","0","NaN","NaN","0"
"hsa-miR-139-5p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0000261","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-6508-5p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0022220","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","1","NaN","NaN","1.4476042667","0","NaN","NaN","0"
"hsa-miR-520g-5p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0003166","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-645","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0003660","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-628-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0003642","5","NaN","NaN","11.4892473188","7","NaN","NaN","9.3020122","5","NaN","NaN","8.7193550998","8","NaN","NaN","8.7124175502","9","NaN","NaN","8.9804523363","9","NaN","NaN","11.5532348688","7","NaN","NaN","10.6456306063","6","NaN","NaN","8.6856256003","6","NaN","NaN","4.7700266841"
"hsa-miR-6080","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0020357","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-1284","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0006431","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","2","NaN","NaN","2.1781043875","2","NaN","NaN","1.9956560747","0","NaN","NaN","0","2","NaN","NaN","3.0416087447","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-6731-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0022576","0","NaN","NaN","0","0","NaN","NaN","0","1","NaN","NaN","1.74387102","0","NaN","NaN","0","2","NaN","NaN","1.9956560747","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","1","NaN","NaN","0.7950044474"
"hsa-miR-342-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0000805","304","NaN","NaN","698.5462369812","569","NaN","NaN","756.1207059737","395","NaN","NaN","688.8290528867","783","NaN","NaN","852.7278677247","745","NaN","NaN","743.3818878399","678","NaN","NaN","870.3436934469","644","NaN","NaN","979.3980157838","615","NaN","NaN","890.2766240304","1155","NaN","NaN","918.2301366897"
"hsa-miR-6784-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0022629","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","1","NaN","NaN","0.7950044474"
"hsa-miR-1304-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0006371","6","NaN","NaN","13.7870967825","16","NaN","NaN","21.2617421715","23","NaN","NaN","40.1090334592","14","NaN","NaN","15.2467307128","40","NaN","NaN","39.9131214948","29","NaN","NaN","37.2270901327","25","NaN","NaN","38.0201093084","22","NaN","NaN","31.8472938678","25","NaN","NaN","19.8751111838"
"hsa-miR-6787-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0022632","0","NaN","NaN","0","3","NaN","NaN","3.9865766572","2","NaN","NaN","3.4877420399","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","2","NaN","NaN","1.5900088947"
"hsa-miR-3664-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0016065","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","2","NaN","NaN","3.0416087447","0","NaN","NaN","0","3","NaN","NaN","2.3850133421"
"hsa-miR-4797-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0017444","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","2","NaN","NaN","2.1781043875","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-150-5p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0000479","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","2","NaN","NaN","2.1781043875","2","NaN","NaN","1.9956560747","0","NaN","NaN","0","1","NaN","NaN","1.5208043723","0","NaN","NaN","0","2","NaN","NaN","1.5900088947"
"hsa-miR-4685-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0017317","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","1","NaN","NaN","1.2836927632","0","NaN","NaN","0","0","NaN","NaN","0","1","NaN","NaN","0.7950044474"
"hsa-miR-4287","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0015895","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-6872-5p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0022719","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-12125","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0039727","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-3615","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0016005","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","2","NaN","NaN","2.8952085334","5","NaN","NaN","3.9750222368"
"hsa-miR-7110-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0022961","0","NaN","NaN","0","2","NaN","NaN","2.6577177714","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","2","NaN","NaN","1.5900088947"
"hsa-miR-6817-3p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0022662","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
"hsa-miR-4653-5p","","","https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MI0017281","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0","0","NaN","NaN","0"
