query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents
query_1	FALSE	1	331	30	1	0.0333333333333333	0.00302114803625378	GO:0016567	GO:BP	protein ubiquitination	5591	5002	GO:0032446
query_1	FALSE	1	60	30	1	0.0333333333333333	0.0166666666666667	GO:0017015	GO:BP	regulation of transforming growth factor beta receptor signaling pathway	5591	5024	GO:0007179;GO:0090092;GO:1903844
query_1	FALSE	1	2	30	1	0.0333333333333333	0.5	GO:0018076	GO:BP	N-terminal peptidyl-lysine acetylation	5591	5063	GO:0006474;GO:0018394
query_1	FALSE	1	62	30	1	0.0333333333333333	0.0161290322580645	GO:0018105	GO:BP	peptidyl-serine phosphorylation	5591	5069	GO:0006468;GO:0018209
query_1	FALSE	1	217	30	2	0.0666666666666667	0.00921658986175115	GO:0018193	GO:BP	peptidyl-amino acid modification	5591	5096	GO:0036211
query_1	FALSE	1	59	30	1	0.0333333333333333	0.0169491525423729	GO:0018205	GO:BP	peptidyl-lysine modification	5591	5107	GO:0018193
query_1	FALSE	1	62	30	1	0.0333333333333333	0.0161290322580645	GO:0018209	GO:BP	peptidyl-serine modification	5591	5111	GO:0018193
query_1	FALSE	1	6	30	1	0.0333333333333333	0.166666666666667	GO:0018394	GO:BP	peptidyl-lysine acetylation	5591	5151	GO:0006473;GO:0018205
query_1	FALSE	1	37	30	1	0.0333333333333333	0.027027027027027	GO:0019080	GO:BP	viral gene expression	5591	5249	GO:0016032
query_1	FALSE	1	14	30	1	0.0333333333333333	0.0714285714285714	GO:0019082	GO:BP	viral protein processing	5591	5251	GO:0016032;GO:0019080
query_1	FALSE	1	1363	30	7	0.233333333333333	0.00513573000733676	GO:0019219	GO:BP	regulation of nucleobase-containing compound metabolic process	5591	5274	GO:0006139;GO:0080090
query_1	FALSE	1	153	30	3	0.1	0.0196078431372549	GO:0019221	GO:BP	cytokine-mediated signaling pathway	5591	5275	GO:0007166;GO:0071345
query_1	FALSE	1	2135	30	13	0.433333333333333	0.00608899297423888	GO:0019222	GO:BP	regulation of metabolic process	5591	5276	GO:0008152;GO:0050794
query_1	FALSE	1	71	30	2	0.0666666666666667	0.028169014084507	GO:0019318	GO:BP	hexose metabolic process	5591	5347	GO:0005996
query_1	FALSE	1	12	30	1	0.0333333333333333	0.0833333333333333	GO:0019320	GO:BP	hexose catabolic process	5591	5349	GO:0019318;GO:0046365
query_1	FALSE	1	1703	30	14	0.466666666666667	0.00822078684674104	GO:0019538	GO:BP	protein metabolic process	5591	5499	GO:0043170;GO:0044238
query_1	FALSE	1	374	30	1	0.0333333333333333	0.00267379679144385	GO:0019637	GO:BP	organophosphate metabolic process	5591	5565	GO:0006793
query_1	FALSE	1	229	30	2	0.0666666666666667	0.00873362445414847	GO:0019725	GO:BP	cellular homeostasis	5591	5617	GO:0042592
query_1	FALSE	1	266	30	2	0.0666666666666667	0.0075187969924812	GO:0019752	GO:BP	carboxylic acid metabolic process	5591	5632	GO:0043436
query_1	FALSE	1	82	30	2	0.0666666666666667	0.024390243902439	GO:0019827	GO:BP	stem cell population maintenance	5591	5640	GO:0032501;GO:0098727
query_1	FALSE	1	318	30	2	0.0666666666666667	0.00628930817610063	GO:0019941	GO:BP	modification-dependent protein catabolic process	5591	5664	GO:0030163;GO:0043632
query_1	FALSE	1	323	30	1	0.0333333333333333	0.00309597523219814	GO:0019953	GO:BP	sexual reproduction	5591	5665	GO:0022414
query_1	FALSE	1	17	30	1	0.0333333333333333	0.0588235294117647	GO:0021536	GO:BP	diencephalon development	5591	5712	GO:0030900;GO:0048856
query_1	FALSE	1	97	30	1	0.0333333333333333	0.0103092783505155	GO:0021537	GO:BP	telencephalon development	5591	5713	GO:0030900;GO:0048856
query_1	FALSE	1	70	30	1	0.0333333333333333	0.0142857142857143	GO:0021543	GO:BP	pallium development	5591	5719	GO:0021537;GO:0048856
query_1	FALSE	1	99	30	1	0.0333333333333333	0.0101010101010101	GO:0021700	GO:BP	developmental maturation	5591	5875	GO:0032502
query_1	FALSE	1	37	30	1	0.0333333333333333	0.027027027027027	GO:0021761	GO:BP	limbic system development	5591	5933	GO:0030900;GO:0048731
query_1	FALSE	1	11	30	1	0.0333333333333333	0.0909090909090909	GO:0021772	GO:BP	olfactory bulb development	5591	5944	GO:0021988;GO:0048856
query_1	FALSE	1	22	30	1	0.0333333333333333	0.0454545454545455	GO:0021795	GO:BP	cerebral cortex cell migration	5591	5965	GO:0021987;GO:0022029
query_1	FALSE	1	4	30	1	0.0333333333333333	0.25	GO:0021800	GO:BP	cerebral cortex tangential migration	5591	5970	GO:0021795
query_1	FALSE	1	2	30	1	0.0333333333333333	0.5	GO:0021823	GO:BP	cerebral cortex tangential migration using cell-cell interactions	5591	5984	GO:0021825
query_1	FALSE	1	2	30	1	0.0333333333333333	0.5	GO:0021825	GO:BP	substrate-dependent cerebral cortex tangential migration	5591	5986	GO:0006929;GO:0021800
query_1	FALSE	1	2	30	1	0.0333333333333333	0.5	GO:0021827	GO:BP	postnatal olfactory bulb interneuron migration	5591	5988	GO:0021823;GO:0021891;GO:0022028
query_1	FALSE	1	2	30	1	0.0333333333333333	0.5	GO:0021836	GO:BP	chemorepulsion involved in postnatal olfactory bulb interneuron migration	5591	5994	GO:0021827;GO:0050919
query_1	FALSE	1	6	30	1	0.0333333333333333	0.166666666666667	GO:0021854	GO:BP	hypothalamus development	5591	6006	GO:0021536;GO:0021761;GO:0048856
query_1	FALSE	1	25	30	2	0.0666666666666667	0.08	GO:0021872	GO:BP	forebrain generation of neurons	5591	6018	GO:0030900;GO:0048699
query_1	FALSE	1	21	30	2	0.0666666666666667	0.0952380952380952	GO:0021879	GO:BP	forebrain neuron differentiation	5591	6023	GO:0021872;GO:0021953
query_1	FALSE	1	14	30	2	0.0666666666666667	0.142857142857143	GO:0021884	GO:BP	forebrain neuron development	5591	6024	GO:0021879;GO:0021954
query_1	FALSE	1	26	30	1	0.0333333333333333	0.0384615384615385	GO:0021885	GO:BP	forebrain cell migration	5591	6025	GO:0016477;GO:0030900
query_1	FALSE	1	2	30	1	0.0333333333333333	0.5	GO:0021886	GO:BP	hypothalamus gonadotrophin-releasing hormone neuron differentiation	5591	6026	GO:0021979
query_1	FALSE	1	2	30	1	0.0333333333333333	0.5	GO:0021888	GO:BP	hypothalamus gonadotrophin-releasing hormone neuron development	5591	6028	GO:0021884;GO:0021886
query_1	FALSE	1	3	30	1	0.0333333333333333	0.333333333333333	GO:0021889	GO:BP	olfactory bulb interneuron differentiation	5591	6029	GO:0021772;GO:0021879
query_1	FALSE	1	3	30	1	0.0333333333333333	0.333333333333333	GO:0021891	GO:BP	olfactory bulb interneuron development	5591	6031	GO:0021884;GO:0021889
query_1	FALSE	1	10	30	1	0.0333333333333333	0.1	GO:0021952	GO:BP	central nervous system projection neuron axonogenesis	5591	6076	GO:0021955
query_1	FALSE	1	65	30	2	0.0666666666666667	0.0307692307692308	GO:0021953	GO:BP	central nervous system neuron differentiation	5591	6077	GO:0007417;GO:0030182
query_1	FALSE	1	35	30	2	0.0666666666666667	0.0571428571428571	GO:0021954	GO:BP	central nervous system neuron development	5591	6078	GO:0021953;GO:0048666
query_1	FALSE	1	16	30	1	0.0333333333333333	0.0625	GO:0021955	GO:BP	central nervous system neuron axonogenesis	5591	6079	GO:0007409;GO:0021954
query_1	FALSE	1	4	30	1	0.0333333333333333	0.25	GO:0021957	GO:BP	corticospinal tract morphogenesis	5591	6081	GO:0021952
query_1	FALSE	1	1	30	1	0.0333333333333333	1	GO:0021966	GO:BP	corticospinal neuron axon guidance	5591	6090	GO:0007411;GO:0021957
query_1	FALSE	1	1	30	1	0.0333333333333333	1	GO:0021972	GO:BP	corticospinal neuron axon guidance through spinal cord	5591	6096	GO:0007411;GO:0021966
query_1	FALSE	1	2	30	1	0.0333333333333333	0.5	GO:0021979	GO:BP	hypothalamus cell differentiation	5591	6103	GO:0021854;GO:0030154
query_1	FALSE	1	54	30	1	0.0333333333333333	0.0185185185185185	GO:0021987	GO:BP	cerebral cortex development	5591	6111	GO:0021543;GO:0048856
query_1	FALSE	1	11	30	1	0.0333333333333333	0.0909090909090909	GO:0021988	GO:BP	olfactory lobe development	5591	6112	GO:0021537;GO:0048856
query_1	FALSE	1	613	30	6	0.2	0.0097879282218597	GO:0022008	GO:BP	neurogenesis	5591	6130	GO:0007399;GO:0030154
query_1	FALSE	1	4	30	1	0.0333333333333333	0.25	GO:0022028	GO:BP	tangential migration from the subventricular zone to the olfactory bulb	5591	6146	GO:0021772;GO:0022029
query_1	FALSE	1	25	30	1	0.0333333333333333	0.04	GO:0022029	GO:BP	telencephalon cell migration	5591	6147	GO:0021537;GO:0021885
query_1	FALSE	1	573	30	4	0.133333333333333	0.00698080279232112	GO:0022402	GO:BP	cell cycle process	5591	6159	GO:0007049;GO:0009987
query_1	FALSE	1	150	30	2	0.0666666666666667	0.0133333333333333	GO:0022407	GO:BP	regulation of cell-cell adhesion	5591	6164	GO:0030155;GO:0098609
query_1	FALSE	1	102	30	2	0.0666666666666667	0.0196078431372549	GO:0022409	GO:BP	positive regulation of cell-cell adhesion	5591	6166	GO:0022407;GO:0045785;GO:0098609
query_1	FALSE	1	167	30	1	0.0333333333333333	0.00598802395209581	GO:0022411	GO:BP	cellular component disassembly	5591	6168	GO:0016043
query_1	FALSE	1	444	30	5	0.166666666666667	0.0112612612612613	GO:0022414	GO:BP	reproductive process	5591	6171	GO:0008150
query_1	FALSE	1	18	30	1	0.0333333333333333	0.0555555555555556	GO:0022600	GO:BP	digestive system process	5591	6173	GO:0003008;GO:0007586
query_1	FALSE	1	16	30	1	0.0333333333333333	0.0625	GO:0022602	GO:BP	ovulation cycle process	5591	6175	GO:0022414;GO:0042698;GO:0048511
query_1	FALSE	1	301	30	3	0.1	0.00996677740863787	GO:0022603	GO:BP	regulation of anatomical structure morphogenesis	5591	6176	GO:0009653;GO:0050793
query_1	FALSE	1	110	30	1	0.0333333333333333	0.00909090909090909	GO:0022604	GO:BP	regulation of cell morphogenesis	5591	6177	GO:0000902;GO:0022603
query_1	FALSE	1	1224	30	5	0.166666666666667	0.00408496732026144	GO:0022607	GO:BP	cellular component assembly	5591	6180	GO:0016043;GO:0044085
query_1	FALSE	1	37	30	2	0.0666666666666667	0.0540540540540541	GO:0022612	GO:BP	gland morphogenesis	5591	6184	GO:0009887;GO:0048732
query_1	FALSE	1	201	30	1	0.0333333333333333	0.00497512437810945	GO:0022613	GO:BP	ribonucleoprotein complex biogenesis	5591	6185	GO:0044085
query_1	FALSE	1	1244	30	11	0.366666666666667	0.00884244372990354	GO:0023051	GO:BP	regulation of signaling	5591	6204	GO:0023052;GO:0050789
query_1	FALSE	1	1984	30	16	0.533333333333333	0.00806451612903226	GO:0023052	GO:BP	signaling	5591	6205	GO:0050789
query_1	FALSE	1	613	30	4	0.133333333333333	0.0065252854812398	GO:0023056	GO:BP	positive regulation of signaling	5591	6206	GO:0023051;GO:0023052;GO:0048518
query_1	FALSE	1	537	30	4	0.133333333333333	0.0074487895716946	GO:0023057	GO:BP	negative regulation of signaling	5591	6207	GO:0023051;GO:0023052;GO:0048519
query_1	FALSE	1	137	30	1	0.0333333333333333	0.0072992700729927	GO:0023061	GO:BP	signal release	5591	6210	GO:0007267;GO:0032940
query_1	FALSE	1	226	30	2	0.0666666666666667	0.00884955752212389	GO:0030001	GO:BP	metal ion transport	5591	6211	GO:0006812
query_1	FALSE	1	135	30	1	0.0333333333333333	0.00740740740740741	GO:0030003	GO:BP	intracellular monoatomic cation homeostasis	5591	6213	GO:0006873;GO:0055080
query_1	FALSE	1	69	30	1	0.0333333333333333	0.0144927536231884	GO:0030010	GO:BP	establishment of cell polarity	5591	6215	GO:0007163
query_1	FALSE	1	1	30	1	0.0333333333333333	1	GO:0030026	GO:BP	intracellular manganese ion homeostasis	5591	6217	GO:0030003;GO:0055071
query_1	FALSE	1	322	30	3	0.1	0.0093167701863354	GO:0030029	GO:BP	actin filament-based process	5591	6218	GO:0009987
query_1	FALSE	1	601	30	5	0.166666666666667	0.00831946755407654	GO:0030030	GO:BP	cell projection organization	5591	6219	GO:0016043
query_1	FALSE	1	231	30	1	0.0333333333333333	0.00432900432900433	GO:0030031	GO:BP	cell projection assembly	5591	6220	GO:0022607;GO:0030030
query_1	FALSE	1	36	30	1	0.0333333333333333	0.0277777777777778	GO:0030032	GO:BP	lamellipodium assembly	5591	6221	GO:0097581;GO:0120031
query_1	FALSE	1	293	30	3	0.1	0.0102389078498294	GO:0030036	GO:BP	actin cytoskeleton organization	5591	6225	GO:0007010;GO:0030029
query_1	FALSE	1	60	30	1	0.0333333333333333	0.0166666666666667	GO:0030041	GO:BP	actin filament polymerization	5591	6227	GO:0008154;GO:0051258
query_1	FALSE	1	59	30	1	0.0333333333333333	0.0169491525423729	GO:0030072	GO:BP	peptide hormone secretion	5591	6237	GO:0002790;GO:0046879;GO:0071705
query_1	FALSE	1	53	30	1	0.0333333333333333	0.0188679245283019	GO:0030073	GO:BP	insulin secretion	5591	6238	GO:0009306;GO:0030072
query_1	FALSE	1	348	30	3	0.1	0.00862068965517241	GO:0030097	GO:BP	hemopoiesis	5591	6240	GO:0048468
query_1	FALSE	1	154	30	1	0.0333333333333333	0.00649350649350649	GO:0030098	GO:BP	lymphocyte differentiation	5591	6241	GO:0046649;GO:1903131
query_1	FALSE	1	162	30	2	0.0666666666666667	0.0123456790123457	GO:0030099	GO:BP	myeloid cell differentiation	5591	6242	GO:0030097;GO:0030154
query_1	FALSE	1	1416	30	10	0.333333333333333	0.00706214689265537	GO:0030154	GO:BP	cell differentiation	5591	6252	GO:0048869
query_1	FALSE	1	270	30	3	0.1	0.0111111111111111	GO:0030155	GO:BP	regulation of cell adhesion	5591	6253	GO:0007155;GO:0050794
query_1	FALSE	1	451	30	2	0.0666666666666667	0.00443458980044346	GO:0030163	GO:BP	protein catabolic process	5591	6256	GO:0009057;GO:0019538
query_1	FALSE	1	503	30	5	0.166666666666667	0.0099403578528827	GO:0030182	GO:BP	neuron differentiation	5591	6264	GO:0030154;GO:0048699
query_1	FALSE	1	89	30	1	0.0333333333333333	0.0112359550561798	GO:0030198	GO:BP	extracellular matrix organization	5591	6272	GO:0043062;GO:0045229
query_1	FALSE	1	18	30	1	0.0333333333333333	0.0555555555555556	GO:0030203	GO:BP	glycosaminoglycan metabolic process	5591	6277	GO:0006022
query_1	FALSE	1	8	30	1	0.0333333333333333	0.125	GO:0030212	GO:BP	hyaluronan metabolic process	5591	6282	GO:0030203
query_1	FALSE	1	5	30	1	0.0333333333333333	0.2	GO:0030214	GO:BP	hyaluronan catabolic process	5591	6284	GO:0006027;GO:0030212
query_1	FALSE	1	112	30	1	0.0333333333333333	0.00892857142857143	GO:0030217	GO:BP	T cell differentiation	5591	6286	GO:0030098;GO:0042110
query_1	FALSE	1	22	30	1	0.0333333333333333	0.0454545454545455	GO:0030225	GO:BP	macrophage differentiation	5591	6294	GO:0002573;GO:1903131
query_1	FALSE	1	44	30	1	0.0333333333333333	0.0227272727272727	GO:0030278	GO:BP	regulation of ossification	5591	6315	GO:0001503;GO:0051239
query_1	FALSE	1	40	30	1	0.0333333333333333	0.025	GO:0030282	GO:BP	bone mineralization	5591	6317	GO:0001503;GO:0031214
query_1	FALSE	1	51	30	1	0.0333333333333333	0.0196078431372549	GO:0030308	GO:BP	negative regulation of cell growth	5591	6323	GO:0001558;GO:0016049;GO:0045926;GO:0048523
query_1	FALSE	1	9	30	1	0.0333333333333333	0.111111111111111	GO:0030318	GO:BP	melanocyte differentiation	5591	6329	GO:0050931
query_1	FALSE	1	78	30	2	0.0666666666666667	0.0256410256410256	GO:0030323	GO:BP	respiratory tube development	5591	6332	GO:0035295;GO:0048513
query_1	FALSE	1	75	30	2	0.0666666666666667	0.0266666666666667	GO:0030324	GO:BP	lung development	5591	6333	GO:0030323;GO:0048513;GO:0060541
query_1	FALSE	1	49	30	3	0.1	0.0612244897959184	GO:0030326	GO:BP	embryonic limb morphogenesis	5591	6335	GO:0035108;GO:0035113
query_1	FALSE	1	34	30	1	0.0333333333333333	0.0294117647058824	GO:0030330	GO:BP	DNA damage response, signal transduction by p53 class mediator	5591	6338	GO:0042770;GO:0072331
query_1	FALSE	1	328	30	3	0.1	0.00914634146341463	GO:0030334	GO:BP	regulation of cell migration	5591	6339	GO:0016477;GO:2000145
query_1	FALSE	1	191	30	1	0.0333333333333333	0.00523560209424084	GO:0030335	GO:BP	positive regulation of cell migration	5591	6340	GO:0016477;GO:0030334;GO:2000147
query_1	FALSE	1	103	30	1	0.0333333333333333	0.00970873786407767	GO:0030336	GO:BP	negative regulation of cell migration	5591	6341	GO:0016477;GO:0030334;GO:2000146
query_1	FALSE	1	56	30	1	0.0333333333333333	0.0178571428571429	GO:0030509	GO:BP	BMP signaling pathway	5591	6381	GO:0071773;GO:0141091
query_1	FALSE	1	16	30	1	0.0333333333333333	0.0625	GO:0030511	GO:BP	positive regulation of transforming growth factor beta receptor signaling pathway	5591	6383	GO:0007179;GO:0017015;GO:0090100;GO:1903846
query_1	FALSE	1	21	30	1	0.0333333333333333	0.0476190476190476	GO:0030593	GO:BP	neutrophil chemotaxis	5591	6416	GO:0071621;GO:1990266
query_1	FALSE	1	53	30	1	0.0333333333333333	0.0188679245283019	GO:0030595	GO:BP	leukocyte chemotaxis	5591	6417	GO:0050900;GO:0060326
query_1	FALSE	1	96	30	1	0.0333333333333333	0.0104166666666667	GO:0030705	GO:BP	cytoskeleton-dependent intracellular transport	5591	6439	GO:0046907
query_1	FALSE	1	56	30	1	0.0333333333333333	0.0178571428571429	GO:0030832	GO:BP	regulation of actin filament length	5591	6470	GO:0032535;GO:0032956
query_1	FALSE	1	48	30	1	0.0333333333333333	0.0208333333333333	GO:0030833	GO:BP	regulation of actin filament polymerization	5591	6471	GO:0008064;GO:0030041;GO:0032271
query_1	FALSE	1	23	30	1	0.0333333333333333	0.0434782608695652	GO:0030837	GO:BP	negative regulation of actin filament polymerization	5591	6475	GO:0030041;GO:0030833;GO:0032272;GO:0051494;GO:1902904
query_1	FALSE	1	15	30	1	0.0333333333333333	0.0666666666666667	GO:0030850	GO:BP	prostate gland development	5591	6486	GO:0001655;GO:0048608;GO:0048732
query_1	FALSE	1	32	30	1	0.0333333333333333	0.03125	GO:0030865	GO:BP	cortical cytoskeleton organization	5591	6499	GO:0007010
query_1	FALSE	1	24	30	1	0.0333333333333333	0.0416666666666667	GO:0030866	GO:BP	cortical actin cytoskeleton organization	5591	6500	GO:0030036;GO:0030865
query_1	FALSE	1	42	30	1	0.0333333333333333	0.0238095238095238	GO:0030879	GO:BP	mammary gland development	5591	6502	GO:0048732
query_1	FALSE	1	140	30	2	0.0666666666666667	0.0142857142857143	GO:0030900	GO:BP	forebrain development	5591	6509	GO:0007420;GO:0048856
query_1	FALSE	1	84	30	1	0.0333333333333333	0.0119047619047619	GO:0031023	GO:BP	microtubule organizing center organization	5591	6550	GO:0000226;GO:0007017;GO:0016043
query_1	FALSE	1	100	30	1	0.0333333333333333	0.01	GO:0031032	GO:BP	actomyosin structure organization	5591	6557	GO:0030036
query_1	FALSE	1	71	30	1	0.0333333333333333	0.0140845070422535	GO:0031047	GO:BP	regulatory ncRNA-mediated gene silencing	5591	6564	GO:0010629
query_1	FALSE	1	56	30	1	0.0333333333333333	0.0178571428571429	GO:0031099	GO:BP	regeneration	5591	6577	GO:0048856
query_1	FALSE	1	22	30	1	0.0333333333333333	0.0454545454545455	GO:0031102	GO:BP	neuron projection regeneration	5591	6580	GO:0031099;GO:0031175;GO:0033554
query_1	FALSE	1	21	30	1	0.0333333333333333	0.0476190476190476	GO:0031103	GO:BP	axon regeneration	5591	6581	GO:0031102;GO:0048678;GO:0061564
query_1	FALSE	1	374	30	4	0.133333333333333	0.0106951871657754	GO:0031175	GO:BP	neuron projection development	5591	6636	GO:0048666;GO:0120036
query_1	FALSE	1	52	30	1	0.0333333333333333	0.0192307692307692	GO:0031214	GO:BP	biomineral tissue development	5591	6640	GO:0009888;GO:0048513
query_1	FALSE	1	8	30	1	0.0333333333333333	0.125	GO:0031290	GO:BP	retinal ganglion cell axon guidance	5591	6660	GO:0007411
query_1	FALSE	1	52	30	1	0.0333333333333333	0.0192307692307692	GO:0031333	GO:BP	negative regulation of protein-containing complex assembly	5591	6671	GO:0043254;GO:0051129;GO:0065003
query_1	FALSE	1	258	30	2	0.0666666666666667	0.00775193798449612	GO:0031344	GO:BP	regulation of cell projection organization	5591	6679	GO:0030030;GO:0051128
query_1	FALSE	1	59	30	1	0.0333333333333333	0.0169491525423729	GO:0031345	GO:BP	negative regulation of cell projection organization	5591	6680	GO:0030030;GO:0031344;GO:0051129
query_1	FALSE	1	146	30	1	0.0333333333333333	0.00684931506849315	GO:0031346	GO:BP	positive regulation of cell projection organization	5591	6681	GO:0030030;GO:0031344;GO:0051130
query_1	FALSE	1	238	30	4	0.133333333333333	0.0168067226890756	GO:0031347	GO:BP	regulation of defense response	5591	6682	GO:0006952;GO:0080134
query_1	FALSE	1	69	30	1	0.0333333333333333	0.0144927536231884	GO:0031348	GO:BP	negative regulation of defense response	5591	6683	GO:0006952;GO:0031347;GO:0048585
query_1	FALSE	1	153	30	2	0.0666666666666667	0.0130718954248366	GO:0031349	GO:BP	positive regulation of defense response	5591	6684	GO:0006952;GO:0031347;GO:0048584
query_1	FALSE	1	10	30	1	0.0333333333333333	0.1	GO:0031365	GO:BP	N-terminal protein amino acid modification	5591	6687	GO:0036211
query_1	FALSE	1	90	30	1	0.0333333333333333	0.0111111111111111	GO:0031396	GO:BP	regulation of protein ubiquitination	5591	6696	GO:0016567;GO:1903320
query_1	FALSE	1	53	30	1	0.0333333333333333	0.0188679245283019	GO:0031398	GO:BP	positive regulation of protein ubiquitination	5591	6698	GO:0016567;GO:0031396;GO:1903322
query_1	FALSE	1	294	30	5	0.166666666666667	0.0170068027210884	GO:0031399	GO:BP	regulation of protein modification process	5591	6699	GO:0036211;GO:0051246
query_1	FALSE	1	95	30	4	0.133333333333333	0.0421052631578947	GO:0031400	GO:BP	negative regulation of protein modification process	5591	6700	GO:0031399;GO:0036211;GO:0051248
query_1	FALSE	1	165	30	1	0.0333333333333333	0.00606060606060606	GO:0031401	GO:BP	positive regulation of protein modification process	5591	6701	GO:0031399;GO:0036211;GO:0051247
query_1	FALSE	1	156	30	1	0.0333333333333333	0.00641025641025641	GO:0031589	GO:BP	cell-substrate adhesion	5591	6771	GO:0007155
query_1	FALSE	1	155	30	1	0.0333333333333333	0.00645161290322581	GO:0031647	GO:BP	regulation of protein stability	5591	6794	GO:0065008
query_1	FALSE	1	27	30	1	0.0333333333333333	0.037037037037037	GO:0031648	GO:BP	protein destabilization	5591	6795	GO:0031647
query_1	FALSE	1	167	30	2	0.0666666666666667	0.0119760479041916	GO:0031667	GO:BP	response to nutrient levels	5591	6808	GO:0050896
query_1	FALSE	1	97	30	2	0.0666666666666667	0.0206185567010309	GO:0031669	GO:BP	cellular response to nutrient levels	5591	6809	GO:0031667;GO:0051716
query_1	FALSE	1	19	30	1	0.0333333333333333	0.0526315789473684	GO:0031670	GO:BP	cellular response to nutrient	5591	6810	GO:0007584;GO:0031669;GO:0070887
query_1	FALSE	1	31	30	1	0.0333333333333333	0.032258064516129	GO:0031960	GO:BP	response to corticosteroid	5591	6839	GO:0048545
query_1	FALSE	1	2	30	1	0.0333333333333333	0.5	GO:0032071	GO:BP	regulation of endodeoxyribonuclease activity	5591	6875	GO:0050790
query_1	FALSE	1	21	30	1	0.0333333333333333	0.0476190476190476	GO:0032092	GO:BP	positive regulation of protein binding	5591	6879	GO:0043393;GO:0051099
query_1	FALSE	1	313	30	5	0.166666666666667	0.0159744408945687	GO:0032101	GO:BP	regulation of response to external stimulus	5591	6887	GO:0009605;GO:0048583
query_1	FALSE	1	103	30	2	0.0666666666666667	0.0194174757281553	GO:0032102	GO:BP	negative regulation of response to external stimulus	5591	6888	GO:0009605;GO:0032101;GO:0048585
query_1	FALSE	1	189	30	3	0.1	0.0158730158730159	GO:0032103	GO:BP	positive regulation of response to external stimulus	5591	6889	GO:0009605;GO:0032101;GO:0048584
query_1	FALSE	1	79	30	1	0.0333333333333333	0.0126582278481013	GO:0032271	GO:BP	regulation of protein polymerization	5591	6966	GO:0043254;GO:0051258
query_1	FALSE	1	28	30	1	0.0333333333333333	0.0357142857142857	GO:0032272	GO:BP	negative regulation of protein polymerization	5591	6967	GO:0031333;GO:0032271;GO:0051258
query_1	FALSE	1	24	30	1	0.0333333333333333	0.0416666666666667	GO:0032330	GO:BP	regulation of chondrocyte differentiation	5591	7003	GO:0002062;GO:0045595;GO:0061035
query_1	FALSE	1	10	30	1	0.0333333333333333	0.1	GO:0032332	GO:BP	positive regulation of chondrocyte differentiation	5591	7005	GO:0002062;GO:0032330;GO:0045597;GO:0061036
query_1	FALSE	1	372	30	1	0.0333333333333333	0.00268817204301075	GO:0032446	GO:BP	protein modification by small protein conjugation	5591	7073	GO:0070647
query_1	FALSE	1	44	30	1	0.0333333333333333	0.0227272727272727	GO:0032465	GO:BP	regulation of cytokinesis	5591	7085	GO:0000910;GO:0010564;GO:0051302
query_1	FALSE	1	26	30	1	0.0333333333333333	0.0384615384615385	GO:0032467	GO:BP	positive regulation of cytokinesis	5591	7087	GO:0000910;GO:0032465;GO:0051781;GO:0090068
query_1	FALSE	1	78	30	1	0.0333333333333333	0.0128205128205128	GO:0032496	GO:BP	response to lipopolysaccharide	5591	7112	GO:0002237;GO:0033993;GO:1901700
query_1	FALSE	1	2101	30	17	0.566666666666667	0.00809138505473584	GO:0032501	GO:BP	multicellular organismal process	5591	7116	GO:0008150
query_1	FALSE	1	2090	30	14	0.466666666666667	0.00669856459330144	GO:0032502	GO:BP	developmental process	5591	7117	GO:0008150
query_1	FALSE	1	27	30	1	0.0333333333333333	0.037037037037037	GO:0032526	GO:BP	response to retinoic acid	5591	7124	GO:0033993;GO:1901700
query_1	FALSE	1	131	30	1	0.0333333333333333	0.00763358778625954	GO:0032535	GO:BP	regulation of cellular component size	5591	7133	GO:0016043;GO:0090066
query_1	FALSE	1	1485	30	7	0.233333333333333	0.00471380471380471	GO:0032774	GO:BP	RNA biosynthetic process	5591	7314	GO:0016070;GO:0141187
query_1	FALSE	1	177	30	1	0.0333333333333333	0.00564971751412429	GO:0032787	GO:BP	monocarboxylic acid metabolic process	5591	7321	GO:0019752
query_1	FALSE	1	254	30	2	0.0666666666666667	0.0078740157480315	GO:0032870	GO:BP	cellular response to hormone stimulus	5591	7355	GO:0009725;GO:0070887;GO:0071495
query_1	FALSE	1	660	30	4	0.133333333333333	0.00606060606060606	GO:0032879	GO:BP	regulation of localization	5591	7364	GO:0050789;GO:0051179
query_1	FALSE	1	336	30	4	0.133333333333333	0.0119047619047619	GO:0032880	GO:BP	regulation of protein localization	5591	7365	GO:0008104;GO:0032879
query_1	FALSE	1	106	30	1	0.0333333333333333	0.00943396226415094	GO:0032886	GO:BP	regulation of microtubule-based process	5591	7370	GO:0007017;GO:0050794
query_1	FALSE	1	257	30	2	0.0666666666666667	0.00778210116731518	GO:0032940	GO:BP	secretion by cell	5591	7414	GO:0046903;GO:0140352
query_1	FALSE	1	81	30	1	0.0333333333333333	0.0123456790123457	GO:0032943	GO:BP	mononuclear cell proliferation	5591	7416	GO:0070661
query_1	FALSE	1	59	30	1	0.0333333333333333	0.0169491525423729	GO:0032944	GO:BP	regulation of mononuclear cell proliferation	5591	7417	GO:0032943;GO:0070663
query_1	FALSE	1	30	30	1	0.0333333333333333	0.0333333333333333	GO:0032946	GO:BP	positive regulation of mononuclear cell proliferation	5591	7419	GO:0032943;GO:0032944;GO:0070665
