feature_id	gene_symbol	display_label	log2_fold_change	original_log10_fold_change	raw_p_value	BH_FDR	nominal_discovery	FDR_significant	direction
hsa_circRNA_043368	PSMB3	PSMB3	0.330148601692331	0.0993846321359118	0.187331741479756	0.302798586603385	FALSE	FALSE	up
hsa_circRNA_043397	RPL19	RPL19	0.127280664033819	0.0383152977422091	0.140397134157582	0.287715886731732	FALSE	FALSE	up
hsa_circRNA_043415	MED1	MED1	0.294810584485628	0.0887468289694045	0.219739304694062	0.317887146845185	FALSE	FALSE	up
hsa_circRNA_043423	MED1	MED1	0.286304185156641	0.0861861476162833	0.0586019307634427	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_043509	CASC3	CASC3	0.0713566058631933	0.0214804787535935	0.413526985503949	0.444828610359003	FALSE	FALSE	up
hsa_circRNA_043523	WIPF2	WIPF2	0.0981803939389032	0.029555243561716	0.280636735302387	0.355904557612296	FALSE	FALSE	up
hsa_circRNA_043552	IGFBP4	IGFBP4	0.266891881503308	0.0803424619316925	0.0576435445187441	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_043553	IGFBP4	IGFBP4	0.305502546974251	0.091965430390994	0.0832316544051098	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_043564	TNS4	TNS4	0.172639386139348	0.0519696336609604	0.0162235485477365	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_043570	TNS4	TNS4	0.046293652273935	0.0139357779432925	0.370920215291063	0.4156826275486	FALSE	FALSE	up
hsa_circRNA_043598	KRT19	KRT19	0.213706693470226	0.0643321250087058	0.154840554355576	0.292338076095337	FALSE	FALSE	up
hsa_circRNA_043602	KRT19	KRT19	0.0988794556451778	0.0297656821041247	0.349331447295102	0.401077143764907	FALSE	FALSE	up
hsa_circRNA_043614	KRT14	KRT14	0.377781329620881	0.113723512017707	0.0369132284833568	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_043621	KRT14	KRT14	-0.00688638558523987	-0.00207300862286526	0.467203256758189	0.479884696846979	FALSE	FALSE	down
hsa_circRNA_043626	KRT16	KRT16	0.258643664874402	0.0778595013156575	0.0437836930791527	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_043630	KRT16	KRT16	0	0	0.5	0.5	FALSE	FALSE	down
hsa_circRNA_043637	KRT17	KRT17	0.13102365062592	0.0394420489797998	0.271181630989692	0.349929834564234	FALSE	FALSE	up
hsa_circRNA_043639	KRT17	KRT17	0.0377196659491585	0.011354750877122	0.375708915305321	0.418690805981004	FALSE	FALSE	up
hsa_circRNA_043650	EIF1	EIF1	0.187291386774191	0.0563803253485356	0.0420734448686021	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_043658	JUP	JUP	-0.0441225532323078	-0.0132822120082054	0.277173393809226	0.353836655075729	FALSE	FALSE	down
hsa_circRNA_043781	STAT5B	STAT5B	0.11719797072231	0.0352801046183644	0.224529446829695	0.320804222967177	FALSE	FALSE	up
hsa_circRNA_043817	STAT3	STAT3	0.330765894734749	0.0995704558577943	0.210365431745126	0.312941652080533	FALSE	FALSE	up
hsa_circRNA_043820	PTRF	PTRF	0.204422245718749	0.0615372277423364	0.0896250829438606	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_043821	PTRF	PTRF	0.263291823095765	0.0792587363648799	0.188270649973295	0.303174976273646	FALSE	FALSE	up
hsa_circRNA_043825	ATP6V0A1	ATP6V0A1	0.551499741828114	0.166017964891204	0.052379197087784	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_043829	ATP6V0A1	ATP6V0A1	0.432959407276106	0.130333768495006	0.0559407876136942	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_043898	EZH1	EZH1	0.311811552625709	0.0938646303348965	0.0756880772387103	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_043912	CCDC56	CCDC56	0.222392421336448	0.0669467896306131	0.0774639973711345	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_043931	RPL27	RPL27	0.220125814364503	0.0662644729436767	0.0385351236737018	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_043943	VAT1	VAT1	0.0156938071051449	0.00472430668481314	0.467093569010538	0.479835145146053	FALSE	FALSE	up
hsa_circRNA_043944	VAT1	VAT1	0.0974595542677659	0.0293382491986391	0.194999309291637	0.305890546809388	FALSE	FALSE	up
hsa_circRNA_044014	HDAC5	HDAC5	0.212001286224182	0.063818746272824	0.0247548119260928	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_044065	GRN	GRN	-0.0939178633876388	-0.0282720940083513	0.330325080969653	0.38784755306163	FALSE	FALSE	down
hsa_circRNA_044067	GRN	GRN	0.203533394085132	0.0612696567389227	0.144198138874411	0.288068102592144	FALSE	FALSE	up
hsa_circRNA_044097	EFTUD2	EFTUD2	0.240360511092093	0.0723557236118452	0.140890402745005	0.287715886731732	FALSE	FALSE	up
hsa_circRNA_044136	DCAKD	DCAKD	0.287576590096585	0.0865691796698376	0.149639457587471	0.290514366119423	FALSE	FALSE	up
hsa_circRNA_044170	MAP3K14	MAP3K14	0.272079545436801	0.0819041043830981	0.0469721975048884	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_044171	MAP3K14	MAP3K14	0.26719203130745	0.080432816025932	0.136104471268431	0.286293917978782	FALSE	FALSE	up
hsa_circRNA_044189	None	None	0.213586523961107	0.0642959503818968	0.257581001165603	0.341266887933158	FALSE	FALSE	up
hsa_circRNA_044235	CDC27	CDC27	0.206450877467426	0.0621479067488444	0.0987890142164017	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_044248	NPEPPS	NPEPPS	0.355761689963237	0.107094939987044	0.0822835942180699	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_044287	KPNB1	KPNB1	0.93027523292043	0.280040749332346	0.0373141691092873	0.285183486298435	TRUE	FALSE	up
hsa_circRNA_044328	SP2	SP2	-0.0679767938160069	-0.0204630539476839	0.303079655376005	0.371209677711251	FALSE	FALSE	down
hsa_circRNA_044332	PNPO	PNPO	0.0750507052612606	0.022592513479376	0.283620721317323	0.357668724700844	FALSE	FALSE	up
hsa_circRNA_044334	PNPO	PNPO	0.164386817900882	0.0494853630799183	0.128782202046257	0.285915868459043	FALSE	FALSE	up
hsa_circRNA_044352	SNX11	SNX11	0.252282755453876	0.0759446767803774	0.0866392374765068	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_044353	SNX11	SNX11	0.0605415419350509	0.0182248201061991	0.0883151037645398	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_044370	ATP5G1	ATP5G1	0.171414399891271	0.0516008760560133	0.28213644518593	0.356842001708384	FALSE	FALSE	up
hsa_circRNA_044375	UBE2Z	UBE2Z	0.238159737194765	0.0716932246550749	0.0325700221921702	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_044480	ITGA3	ITGA3	0.051942631761002	0.0156362902137902	0.422207942603863	0.450329988979882	FALSE	FALSE	up
hsa_circRNA_044650	SPAG9	SPAG9	-0.137503523749935	-0.0413926851582251	0.299332756976318	0.368200321485343	FALSE	FALSE	down
hsa_circRNA_044684	TOM1L1	TOM1L1	0.290102649031964	0.0873295991802017	0.134814680884885	0.286293917978782	FALSE	FALSE	up
hsa_circRNA_044709	DGKE	DGKE	0.416691018131356	0.125436495381302	0.0792199631374095	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_044796	RAD51C	RAD51C	0.299560281858908	0.090176630349088	0.018916262397479	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_044833	PRR11	PRR11	0.280107919192735	0.0843208857000359	0.160055263135121	0.293137467300307	FALSE	FALSE	up
hsa_circRNA_044837	YPEL2	YPEL2	0.00190078425504973	0.000572193076055785	0.486490967767315	0.491771585662249	FALSE	FALSE	up
hsa_circRNA_044839	DHX40	DHX40	0.0578440745722845	0.0174128015176818	0.360066489403701	0.408152026274171	FALSE	FALSE	up
hsa_circRNA_044879	VMP1	VMP1	0.371183209689418	0.111737280003348	0.118308414768101	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_044885	VMP1	VMP1	0.0891258904729839	0.0268295664226308	0.137979401579101	0.287269307457615	FALSE	FALSE	up
hsa_circRNA_044904	RPS6KB1	RPS6KB1	0.325095373966045	0.097863459015379	0.182618142623244	0.301193392641574	FALSE	FALSE	up
hsa_circRNA_045179	TANC2	TANC2	0.0468382504612515	0.014099718333259	0.432157142630706	0.457485927110916	FALSE	FALSE	up
hsa_circRNA_045183	TANC2	TANC2	0.0599425404562824	0.0180445026936427	0.40316510326928	0.438241802237493	FALSE	FALSE	up
hsa_circRNA_045203	DCAF7	DCAF7	0.193850840687793	0.0583549177317053	0.101393589036839	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_045234	DDX42	DDX42	0.263034405833794	0.0791812460476248	0.12107886161243	0.285856320084665	FALSE	FALSE	up
hsa_circRNA_045308	CEP95	CEP95	0.147597914325049	0.0444313995092821	0.177930512663148	0.299769766715396	FALSE	FALSE	up
hsa_circRNA_045309	CEP95	CEP95	0.161319982750913	0.048562153708021	0.142745067499948	0.287769307027686	FALSE	FALSE	up
hsa_circRNA_045318	SMURF2	SMURF2	0.170280388817158	0.05125950470729	0.181022169604187	0.300661931089177	FALSE	FALSE	up
hsa_circRNA_045332	PLEKHM1P	PLEKHM1P	0.174732844638022	0.0525998274637389	0.134150305808862	0.285915868459043	FALSE	FALSE	up
hsa_circRNA_045350	AXIN2	AXIN2	-0.00988151151396416	-0.00297463136820221	0.468074852336714	0.480516838873692	FALSE	FALSE	down
hsa_circRNA_045355	CEP112	CEP112	0.256062445226084	0.0770824767761165	0.141135745149807	0.287715886731732	FALSE	FALSE	up
hsa_circRNA_045361	PRKCA	PRKCA	0.227692025041596	0.0685421293109948	0.015140580448659	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_045404	HELZ	HELZ	0.279562064081839	0.0841565669383695	0.136238842884478	0.286306857472786	FALSE	FALSE	up
hsa_circRNA_045409	HELZ	HELZ	0.164386817900882	0.0494853630799183	0.106736847375518	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_045502	WIPI1	WIPI1	0.421546608152397	0.126898173624282	0.0716276415939431	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_045534	COG1	COG1	0.314604754081504	0.0947054677570229	0.0331601068442028	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_045556	CD300LB	CD300LB	0.260824626226713	0.0785160361020869	0.111200957912337	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_045564	NAT9	NAT9	-0.0783283606849594	-0.0235791860773601	0.317148001364069	0.380108653332566	FALSE	FALSE	down
hsa_circRNA_045579	ICT1	ICT1	-0.0307622537706871	-0.00926036111920423	0.451838282270311	0.470240162552622	FALSE	FALSE	down
hsa_circRNA_045581	ICT1	ICT1	0.264827687656845	0.0797210776670421	0.110882124505996	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_045590	ATP5H	ATP5H	0.191867554322989	0.0577578890459081	0.0662903163748934	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_045697	ITGB4	ITGB4	0.173796176631443	0.0523178622977798	0.108412598938678	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_045709	ITGB4	ITGB4	0.0874628412503392	0.0263289387223491	0.160670927521597	0.293137467300307	FALSE	FALSE	up
hsa_circRNA_045751	TEN1-CDK3	TEN1-CDK3	0.135982872854578	0.0409349236257892	0.148884937682081	0.290215593875808	FALSE	FALSE	up
hsa_circRNA_045775	EXOC7	EXOC7	0.0897168705419591	0.0270074691502319	0.413011720381148	0.44438355459889	FALSE	FALSE	up
hsa_circRNA_045788	QRICH2	QRICH2	0.126817784780013	0.0381759572024429	0.0636380679119039	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_045799	UBE2O	UBE2O	0.147162308148388	0.0443002689838106	0.324399041546851	0.384452722364587	FALSE	FALSE	up
hsa_circRNA_045801	UBE2O	UBE2O	0.365024940586041	0.109883456281861	0.0773050587432941	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_045842	MFSD11	MFSD11	0.118412508444483	0.0356457169036038	0.243239070947756	0.332139407716892	FALSE	FALSE	up
hsa_circRNA_045850	SEC14L1	SEC14L1	0.413137966363362	0.124366920222989	0.116292028089117	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_045871	SYNGR2	SYNGR2	-0.228504289148593	-0.068786645171602	0.233187878351511	0.325336172877569	FALSE	FALSE	down
hsa_circRNA_045893	PGS1	PGS1	0.110114697155026	0.0331478268071181	0.353357391658488	0.403605988070347	FALSE	FALSE	up
hsa_circRNA_045920	USP36	USP36	-0.0747677684019724	-0.0225073409978513	0.378218254721397	0.420238949293168	FALSE	FALSE	down
hsa_circRNA_045942	TIMP2	TIMP2	0.375115332703821	0.112920966977324	0.0602872651687277	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_045959	CANT1	CANT1	0.0496104482192321	0.0149342330123236	0.322887493567028	0.383744777615819	FALSE	FALSE	up
hsa_circRNA_045986	EIF4A3	EIF4A3	0.356222397660678	0.107233626823207	0.0934074906504757	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_045989	EIF4A3	EIF4A3	0.283684259747223	0.0853974714816464	0.17669702435868	0.299420393193164	FALSE	FALSE	up
hsa_circRNA_045999	SLC26A11	SLC26A11	0.233832353850216	0.070390552465629	0.0887018298209268	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_046127	SLC38A10	SLC38A10	0.192645077942396	0.0579919469776867	0.186396830984375	0.302730585980931	FALSE	FALSE	up
hsa_circRNA_046141	ACTG1	ACTG1	0.330973234490369	0.0996328713435297	0.136050415463383	0.286293917978782	FALSE	FALSE	up
hsa_circRNA_046142	ACTG1	ACTG1	0.306794791362207	0.0923544347134971	0.154400440338173	0.292160305719868	FALSE	FALSE	up
hsa_circRNA_046157	NPLOC4	NPLOC4	0.292850060269355	0.0881566523730807	0.0964288634501433	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_046204	NPLOC4	NPLOC4	0.409471374098241	0.123263165969318	0.115409470206663	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_046265	P4HB	P4HB	0.431253085325703	0.129820114405675	0.122671967331761	0.285856320084665	FALSE	FALSE	up
hsa_circRNA_046298	STRA13	STRA13	0	0	0.5	0.5	FALSE	FALSE	down
hsa_circRNA_046481	TBCD	TBCD	-0.0156694562658838	-0.00471697635177593	0.471254335928821	0.482498299031684	FALSE	FALSE	down
hsa_circRNA_046507	TBCD	TBCD	0.275238849518823	0.0828551496772106	0.0998661510595417	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_046598	B3GNTL1	B3GNTL1	0.100099666928265	0.0301330023013815	0.160575315669484	0.293137467300307	FALSE	FALSE	up
hsa_circRNA_046669	THOC1	THOC1	-0.0248033910005727	-0.00746656468535443	0.357616129539808	0.406426986064326	FALSE	FALSE	down
hsa_circRNA_046689	ENOSF1	ENOSF1	0.192120747556509	0.0578341078038966	0.180606707146992	0.300661931089177	FALSE	FALSE	up
hsa_circRNA_046753	MYL12A	MYL12A	0.282530581459591	0.0850501797117228	0.0203557653864494	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_046843	ANKRD12	ANKRD12	0.818131133766329	0.246282011650246	0.0473545464135529	0.285183486298435	TRUE	FALSE	up
hsa_circRNA_046900	RAB31	RAB31	0.124080791459324	0.0373520401149838	0.165826416414557	0.294478835685169	FALSE	FALSE	up
hsa_circRNA_046913	PIEZO2	PIEZO2	0.385891153619328	0.116164812300795	0.0746952007728253	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_046941	GNAL	GNAL	0.220446777021479	0.0663610923309143	0.109256070753242	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_046948	TUBB6	TUBB6	0.118104599389759	0.0355530270421953	0.186773806186156	0.302798586603385	FALSE	FALSE	up
hsa_circRNA_046974	CEP76	CEP76	0.158697746019058	0.0477727817960007	0.0460675368198738	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_047040	C18orf1	C18orf1	0.210324904014131	0.0633141049434011	0.0941463989240843	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_047075	ESCO1	ESCO1	-0.0116818050476353	-0.00351657372283714	0.468978019734479	0.48095519971364	FALSE	FALSE	down
hsa_circRNA_047086	ABHD3	ABHD3	0.347923303420307	0.104735350520013	0.052683567069279	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_047135	RBBP8	RBBP8	0.274202487120295	0.0825431735088754	0.0915530529682897	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_047274	TTC39C	TTC39C	0.571860448969743	0.172147148473764	0.0472971580330913	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_047376	RNF138	RNF138	0.0760441907546213	0.0228915824131346	0.433363988797435	0.458135620070777	FALSE	FALSE	up
hsa_circRNA_047384	FAM59A	FAM59A	0.375509135092206	0.113039513308592	0.123125231512475	0.285856320084665	FALSE	FALSE	up
hsa_circRNA_047418	SLC39A6	SLC39A6	0.210644761353617	0.0634103915969198	0.166953041536222	0.295287929148155	FALSE	FALSE	up
hsa_circRNA_047419	SLC39A6	SLC39A6	0.31685710533994	0.0953834930465839	0.038917685898876	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_047427	ELP2	ELP2	0.311326149756736	0.0937185095113542	0.167921775139822	0.295552522247992	FALSE	FALSE	up
hsa_circRNA_047448	MOCOS	MOCOS	0.196737832576279	0.0592239888873783	0.13873300620044	0.287337965329301	FALSE	FALSE	up
hsa_circRNA_047460	FHOD3	FHOD3	0.206049186970042	0.0620269858601586	0.0711791521911337	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_047463	TPGS2	TPGS2	0.15775028749621	0.0474875683609759	0.124421013877147	0.285856320084665	FALSE	FALSE	up
hsa_circRNA_047467	TPGS2	TPGS2	0.258799557286092	0.0779064296076724	0.0878428889055399	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_047474	KIAA1328	KIAA1328	0.147753620443692	0.0444782717215021	0.317675308912564	0.38044474701948	FALSE	FALSE	up
hsa_circRNA_047478	KIAA1328	KIAA1328	0.389491077104593	0.117248497251955	0.214819762051066	0.315384424809095	FALSE	FALSE	up
hsa_circRNA_047500	PIK3C3	PIK3C3	0.0487260398164214	0.0146679995546603	0.372872513828978	0.417016351170114	FALSE	FALSE	up
hsa_circRNA_047537	EPG5	EPG5	0.116193017504523	0.0349775835555714	0.267439999358866	0.347983039960825	FALSE	FALSE	up
hsa_circRNA_047559	ATP5A1	ATP5A1	0.204303283126771	0.0615014164337889	0.129348984277634	0.285915868459043	FALSE	FALSE	up
hsa_circRNA_047596	PIAS2	PIAS2	0.325428367629587	0.0979637000964711	0.059095805428427	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_047622	CTIF	CTIF	0.155149648761914	0.0467046980940672	0.21678613307115	0.316185572959821	FALSE	FALSE	up
hsa_circRNA_047641	DYM	DYM	0.260435477438437	0.0783988906440396	0.34624100831078	0.399003782373194	FALSE	FALSE	up
hsa_circRNA_047713	SMAD4	SMAD4	0.213961975075837	0.0644089724293361	0.0600357553738406	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_047720	POLI	POLI	0.522617386478659	0.157323509585592	0.0608997139503101	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_047733	TCF4	TCF4	0.305670816368235	0.0920160845259355	0.058419949397364	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_047736	TXNL1	TXNL1	0.141355849245541	0.0425523506854637	0.217986959867568	0.316584950359966	FALSE	FALSE	up
hsa_circRNA_047771	NARS	NARS	0.253289987551755	0.0762478838544347	0.320645049323113	0.382202852652981	FALSE	FALSE	up
hsa_circRNA_047803	MALT1	MALT1	0.355388010832688	0.106982451359995	0.0217174560705951	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_047807	MALT1	MALT1	0.417157551153214	0.125576935814849	0.0226394167410802	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_047820	ZNF532	ZNF532	0.116253068495848	0.0349956607052297	0.298647850667606	0.367746533345893	FALSE	FALSE	up
hsa_circRNA_047824	ZNF532	ZNF532	0.0943739684351357	0.0284093953088216	0.338357682015641	0.393483992323539	FALSE	FALSE	up
hsa_circRNA_047827	LMAN1	LMAN1	0.706861103836083	0.212786395022813	0.157408601694152	0.293019821928657	FALSE	FALSE	up
hsa_circRNA_047879	TNFRSF11A	TNFRSF11A	-0.0571439071036088	-0.0172020301076223	0.398611483149031	0.43502056060754	FALSE	FALSE	down
hsa_circRNA_047903	SERPINB5	SERPINB5	0.131504783128492	0.0395868842949627	0.101469070019582	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_047917	TMX3	TMX3	0.324163099270671	0.0975828163678727	0.068100421577738	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_047964	ZNF407	ZNF407	-0.00431557318774486	-0.00129911697799443	0.491307109154852	0.495153400131427	FALSE	FALSE	down
hsa_circRNA_047975	ZNF236	ZNF236	0.00998408857262208	0.00300551013972523	0.425625929164606	0.452468756141551	FALSE	FALSE	up
hsa_circRNA_048000	ATP9B	ATP9B	0.288598690770501	0.0868768626312747	0.105291476770906	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_048085	FSTL3	FSTL3	0.148180316537569	0.0446067200447917	0.172953837670693	0.297734193111027	FALSE	FALSE	up
hsa_circRNA_048113	MED16	MED16	0.233270475066965	0.0702214100979434	0.0990026271052626	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_048140	CNN2	CNN2	0.409819790007824	0.123368049609069	0.0756455387943615	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_048148	CNN2	CNN2	0.150491626527451	0.0453024936810239	0.326665144936422	0.385325190276694	FALSE	FALSE	up
hsa_circRNA_048164	POLR2E	POLR2E	0.219965683941908	0.0662162688832572	0.140275361681131	0.287715886731732	FALSE	FALSE	up
hsa_circRNA_048410	LMNB2	LMNB2	0	0	0.5	0.5	FALSE	FALSE	down
hsa_circRNA_048474	DOHH	DOHH	0.172027136508812	0.0517853281573348	0.0899635422442943	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_048512	PIP5K1C	PIP5K1C	0.307921600496475	0.0926936380622999	0.0559570261028714	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_048545	EEF2	EEF2	0.260982207705549	0.0785634728539778	0.0628949104013743	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_048574	EEF2	EEF2	0.227577421292434	0.0685076301448813	0.201870871156905	0.3090191663746	FALSE	FALSE	up
hsa_circRNA_048584	SIRT6	SIRT6	-0.0713320999626261	-0.021473101742452	0.271943100815318	0.3505648398324	FALSE	FALSE	down
hsa_circRNA_048728	PTPRS	PTPRS	0.195714814895057	0.0589160298792358	0.0654509519993705	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_048764	RPL36	RPL36	0.0249732465808421	0.00751769630994643	0.448598313900442	0.468190013831686	FALSE	FALSE	up
hsa_circRNA_048766	RPL36	RPL36	0.0711186441837966	0.0214088451502765	0.328048374841948	0.386262841647204	FALSE	FALSE	up
hsa_circRNA_048801	RANBP3	RANBP3	0.0578926285016265	0.0174274177068211	0.312297551305704	0.377211890063615	FALSE	FALSE	up
hsa_circRNA_048810	RFX2	RFX2	0.16349873228288	0.0492180226701817	0.109642253519385	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_048963	INSR	INSR	-0.0524674198941355	-0.0157942671832319	0.406219482567186	0.440371805648265	FALSE	FALSE	down
hsa_circRNA_048977	ZNF358	ZNF358	0.132701043873057	0.0399469946617122	0.273492312257174	0.351096607625182	FALSE	FALSE	up
hsa_circRNA_049052	CD320	CD320	0.159372475099969	0.0479758954883016	0.128333454425415	0.285915868459043	FALSE	FALSE	up
hsa_circRNA_049055	RPS28	RPS28	0.383683066537907	0.115500111856249	0.0300297997043837	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_049056	RPS28	RPS28	0.381429106636026	0.114821602316759	0.0225063771448538	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_049192	DNMT1	DNMT1	0.0975165059142624	0.029355393352537	0.194822447800296	0.305890546809388	FALSE	FALSE	up
hsa_circRNA_049228	S1PR2	S1PR2	0.174774401103708	0.0526123372064241	0.163336791546044	0.294261480945464	FALSE	FALSE	up
hsa_circRNA_049237	ICAM1	ICAM1	0.184840553179107	0.0556425509220344	0.0537168425892636	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_049241	ICAM1	ICAM1	0.106606573036976	0.0320917762190728	0.0831314631691641	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_049255	CDC37	CDC37	-0.0258091863496053	-0.00776933925491258	0.385911449764818	0.425739188309018	FALSE	FALSE	down
hsa_circRNA_049279	AP1M2	AP1M2	0.115159198011421	0.0346663728780455	0.0948529867804384	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_049290	SLC44A2	SLC44A2	0.101879614019214	0.030668819766452	0.277621726099383	0.354201257057282	FALSE	FALSE	up
hsa_circRNA_049353	CARM1	CARM1	0.165440400253058	0.0498025229708255	0.228686444899263	0.322856426835968	FALSE	FALSE	up
hsa_circRNA_049367	SMARCA4	SMARCA4	0.194010619966625	0.0584030160873195	0.257136163258674	0.341021609913105	FALSE	FALSE	up
hsa_circRNA_049377	LDLR	LDLR	0.449111738110726	0.135196104576115	0.135142925930861	0.286293917978782	FALSE	FALSE	up
hsa_circRNA_049382	LDLR	LDLR	0.423847878054743	0.127590924893007	0.106799209944077	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_049434	DOCK6	DOCK6	0.15200309344505	0.0457574905606751	0.135798262501235	0.286293917978782	FALSE	FALSE	up
hsa_circRNA_049469	PRKCSH	PRKCSH	0.302232293546443	0.0909809860158007	0.00781375812989287	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_049472	PRKCSH	PRKCSH	0.161910008378193	0.0487397691200426	0.105352233206355	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_049521	ZNF791	ZNF791	0.231907806245885	0.0698112059086422	0.1932291763952	0.305140427248497	FALSE	FALSE	up
hsa_circRNA_049536	WDR83OS	WDR83OS	0.119007180132546	0.0358247309192828	0.0948052152490754	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_049537	WDR83OS	WDR83OS	0.216163696347709	0.065071756574261	0.0451696755502905	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_049539	WDR83	WDR83	0.0881601884197483	0.0265388611377326	0.235557030536015	0.326746980144554	FALSE	FALSE	up
hsa_circRNA_049540	WDR83	WDR83	0.122566642206255	0.0368962357718977	0.268362404711612	0.348552595080928	FALSE	FALSE	up
hsa_circRNA_049587	TNPO2	TNPO2	0.388984512454739	0.117096006097606	0.0196531679994305	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_049592	C19orf43	C19orf43	-0.700060908885697	-0.210739332366384	0.066738325810039	0.285183486298435	FALSE	FALSE	down
hsa_circRNA_049593	C19orf43	C19orf43	0.0872593151103546	0.026267671249312	0.284308189036105	0.357899609839238	FALSE	FALSE	up
hsa_circRNA_049600	HOOK2	HOOK2	0.0617761975866899	0.0185964884916585	0.378491277772685	0.420415091007632	FALSE	FALSE	up
hsa_circRNA_049625	FARSA	FARSA	0.229481846122767	0.069080919143299	0.117497578809187	0.285183486298435	FALSE	FALSE	up
hsa_circRNA_049627	FARSA	FARSA	0.00933786457933597	0.00281097733382835	0.481525364054018	0.488519628787245	FALSE	FALSE	up
hsa_circRNA_049637	CALR	CALR	0.0718201644505753	0.0216200237931431	0.325455567319151	0.384735934453673	FALSE	FALSE	up
hsa_circRNA_049704	CC2D1A	CC2D1A	0.0399261844127591	0.0120189791206522	0.323011123264168	0.383744777615819	FALSE	FALSE	up
hsa_circRNA_049729	LPHN1	LPHN1	0.262407506400683	0.0789925305139937	0.104617630235011	0.285183486298435	FALSE	FALSE	up
