query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents
query_1	FALSE	1	204	206	7	0.0339805825242718	0.0343137254901961	GO:0001816	GO:BP	cytokine production	5592	460	GO:0010467;GO:0032501
query_1	FALSE	1	200	206	7	0.0339805825242718	0.035	GO:0001817	GO:BP	regulation of cytokine production	5592	461	GO:0001816;GO:0010468;GO:0051239
query_1	FALSE	1	80	206	2	0.00970873786407767	0.025	GO:0001818	GO:BP	negative regulation of cytokine production	5592	462	GO:0001816;GO:0001817;GO:0010629;GO:0051241
query_1	FALSE	1	117	206	4	0.0194174757281553	0.0341880341880342	GO:0001819	GO:BP	positive regulation of cytokine production	5592	463	GO:0001816;GO:0001817;GO:0010628;GO:0051240
query_1	FALSE	1	120	206	10	0.0485436893203883	0.0833333333333333	GO:0001822	GO:BP	kidney development	5592	466	GO:0048513;GO:0072001
query_1	FALSE	1	33	206	5	0.0242718446601942	0.151515151515152	GO:0001823	GO:BP	mesonephros development	5592	467	GO:0001822
query_1	FALSE	1	51	206	3	0.0145631067961165	0.0588235294117647	GO:0001824	GO:BP	blastocyst development	5592	468	GO:0001701;GO:0048856
query_1	FALSE	1	23	206	2	0.00970873786407767	0.0869565217391304	GO:0001825	GO:BP	blastocyst formation	5592	469	GO:0001824;GO:0048646
query_1	FALSE	1	7	206	2	0.00970873786407767	0.285714285714286	GO:0001829	GO:BP	trophectodermal cell differentiation	5592	473	GO:0001825;GO:0030154
query_1	FALSE	1	65	206	2	0.00970873786407767	0.0307692307692308	GO:0001837	GO:BP	epithelial to mesenchymal transition	5592	481	GO:0048762
query_1	FALSE	1	53	206	3	0.0145631067961165	0.0566037735849057	GO:0001838	GO:BP	embryonic epithelial tube formation	5592	482	GO:0016331;GO:0072175
query_1	FALSE	1	51	206	3	0.0145631067961165	0.0588235294117647	GO:0001841	GO:BP	neural tube formation	5592	485	GO:0001838;GO:0021915
query_1	FALSE	1	3	206	1	0.00485436893203883	0.333333333333333	GO:0001842	GO:BP	neural fold formation	5592	486	GO:0014020;GO:0016331;GO:0048646;GO:0060571
query_1	FALSE	1	44	206	1	0.00485436893203883	0.0227272727272727	GO:0001843	GO:BP	neural tube closure	5592	487	GO:0014020;GO:0060606
query_1	FALSE	1	2	206	1	0.00485436893203883	0.5	GO:0001880	GO:BP	Mullerian duct regression	5592	497	GO:0003006;GO:0046661;GO:0060033
query_1	FALSE	1	22	206	1	0.00485436893203883	0.0454545454545455	GO:0001881	GO:BP	receptor recycling	5592	498	GO:0043112
query_1	FALSE	1	23	206	1	0.00485436893203883	0.0434782608695652	GO:0001885	GO:BP	endothelial cell development	5592	499	GO:0002064;GO:0045446
query_1	FALSE	1	50	206	3	0.0145631067961165	0.06	GO:0001889	GO:BP	liver development	5592	502	GO:0048732;GO:0061008
query_1	FALSE	1	60	206	6	0.029126213592233	0.1	GO:0001890	GO:BP	placenta development	5592	503	GO:0048513
query_1	FALSE	1	35	206	4	0.0194174757281553	0.114285714285714	GO:0001892	GO:BP	embryonic placenta development	5592	504	GO:0001701;GO:0001890;GO:0048568
query_1	FALSE	1	9	206	1	0.00485436893203883	0.111111111111111	GO:0001893	GO:BP	maternal placenta development	5592	505	GO:0001890;GO:0003006;GO:0048856;GO:0060135
query_1	FALSE	1	82	206	5	0.0242718446601942	0.0609756097560976	GO:0001894	GO:BP	tissue homeostasis	5592	506	GO:0048871;GO:0060249
query_1	FALSE	1	3	206	1	0.00485436893203883	0.333333333333333	GO:0001922	GO:BP	B-1 B cell homeostasis	5592	524	GO:0001782
query_1	FALSE	1	183	206	6	0.029126213592233	0.0327868852459016	GO:0001932	GO:BP	regulation of protein phosphorylation	5592	533	GO:0006468;GO:0031399;GO:0042325
